Date,DEO,BUD,STZ,BF-B,PRNDY,MNST,CELH,KDP,PEP,KO,META,GOOGL,SNAP,TCEHY,MSFT,PM,BTI,MO,UVV,TPB,NTDOY,EA,TTWO,CCOEY,UBSFY,MCD,CMG,YUM,DPZ,QSR
2017-05-27/2017-06-02,-0.024387465520649916,-0.024931260761208437,-0.006736699236216413,-0.06588367942030054,-0.012495618806703357,-0.009660039136654244,-0.019802876233253927,-0.008971492978747058,-0.004651442481823817,-0.014518074672217728,0.020768741090451695,0.01604973367148951,-0.006145099101658628,0.017559234460960704,0.026048235482954096,0.0017355540841677388,-0.004018163773620459,-0.002522767943745684,0.009669442073978785,0.018215507594256095,0.05331445146100107,0.003681568896717709,0.015244158637217425,0.008496254689067636,-0.009764805329035323,-7.023991042072635e-05,-0.050705765370559014,0.0018943306486507694,0.01172644998738286,-0.04659791004858093
2017-06-03/2017-06-09,0.0039952778683961495,-0.011155621520634281,-0.017319803360232238,0.009900007814686921,-0.0022214619746326247,0.016113528139870516,0.027128909287423328,0.01807654097693261,0.011325414873394044,0.002655130654091764,-0.03225136462204902,-0.044905376149904606,-0.1539926509815332,-0.02300255467385758,-0.028905784553942774,-0.004966466346712344,-0.021470012336963683,0.015829279215489364,-0.008175714056695779,-0.0006019066617685716,0.03641337417315637,-0.03345209263940512,-0.0692900517307417,0.0365488585286143,-0.009861097802079966,-0.001718116620140004,-0.008783432555562113,-0.018556534941125864,-0.03893439322981846,0.017960551906629374
2017-06-10/2017-06-16,-0.006333390564005987,0.0012360368156619774,0.02091101765700711,-0.020309353052206408,0.009957901031879038,-0.008810644817492561,0.12344415684687049,-0.009541294330705986,-0.009084380284541229,0.00421022628268243,0.023747837677709438,0.016977067158480495,-0.03032231160365508,0.04273901905419457,0.005137064605726934,-0.006660693542427138,-0.008976181430676494,0.009038781880755362,-0.030305217309088847,-0.06658762423038711,0.03632351764907257,0.01873237682284546,-0.013056068100458056,0.0,0.025790664916632285,0.023728846333282913,-0.07932614431823944,0.026232818324816352,0.04215423030931977,0.039188453926850664
2017-06-17/2017-06-23,0.004337787063435775,-0.024017958410707318,0.046068083797468094,0.00020501965250947814,-0.0252708603074671,-0.018658712062860124,-0.06669131084966345,-0.015284304150614967,-0.008386382325099936,-0.005339229090490619,-0.015504432692615817,-0.04053971598898341,0.0,-0.013858075365852821,-0.025514808771624296,-0.013661463240926234,-0.021117718291291217,-0.027573625135944753,-0.01941791024949977,0.04774757386891664,-0.0021425494455221527,-0.05418564787789386,-0.0072818403761087235,-0.03485828458298584,-0.01771532277698711,-0.010847012761886158,-0.004142319422780926,-0.014730391529531234,-0.03423523154074554,-0.0014542735011175505
2017-06-24/2017-06-30,-0.014504659737548912,-0.002624049383416338,0.005018845666863266,-0.008652271597724139,0.003948419809621673,0.008379976744990294,-0.047067808014537554,-0.020337331555008834,-0.0004344072476520733,-0.009638065026531493,-0.01480693437930718,-0.010860496158158,0.013027628786458908,-0.04422350919691499,0.001166923344472218,0.010788820560900933,-0.01665561739582426,-0.0010756141024756214,-0.014218352885976861,-0.06070108392719962,-0.08944093388169488,-0.008755971931444373,0.00933303967969793,-0.058252069729087835,-0.008075342139645024,-0.0002608265593006864,-0.015434092962526805,-0.010951708122586244,-0.009104024125580923,-0.00926031523208553
2017-07-01/2017-07-07,0.01400517616007743,0.023991734088463924,0.012769277270096375,-0.022176813582872996,0.007152487821138127,0.00949185546436018,-0.012120828767133981,0.004257053097660916,-0.00968789918621587,0.000675356138133207,0.06780048363931467,0.0434122104033471,-0.03376573360749414,0.056428832201863746,0.045611730011402014,-0.007122794280602488,0.014460677163439503,-0.011366733797109918,0.021121395168409943,-0.025752505294142188,0.038348288570626846,0.030086834931772437,0.041870690522457815,0.0,0.008968618586220238,0.012657132015086305,-0.03130179831106768,0.010542891040389543,0.0076796168716215946,0.0040722205777469645
2017-07-08/2017-07-14,0.011344443902582383,0.021526913173271826,0.00948369825571739,0.018029925676388187,0.020419969987805462,0.030240675262233382,-0.0172211089887435,0.020032902268633482,0.012983188315359643,0.008739161950988132,0.03255491545826953,0.02380488189165108,-0.11785578511102705,0.05079695942917816,0.03356689424752016,0.01980075719548459,0.025171584881278863,0.0014956117122418458,0.022525256328720912,0.01328905850726043,0.04079194544383285,0.027066502999123106,0.02202728268560428,0.036911111955296116,0.1050032923086368,-0.00536771859771685,-0.11649341452160127,0.020276073017417136,0.009411643259333535,0.00032512924173661966
2017-07-15/2017-07-21,0.04649375236829231,0.061525394897743405,-0.018646895097724086,0.05063866850350525,0.010237626537905074,0.031205537367071632,-0.13815013141750604,0.008402053577425943,0.015718492860131897,0.028592397133447554,0.03529048413787449,-0.04081413994776174,-0.05312179386445868,0.021517328515180584,-0.014384931833075156,-0.014030736344374739,-0.0021453423981079535,0.005015307989437933,-0.00771035132638186,-0.005958380075620514,0.01955233550799655,0.049058007524522246,0.021301684469457544,-0.02004435929951615,0.027746559028401983,0.017611995037750156,-0.01759524481624767,0.013179947124012685,-0.15229317180767335,-0.006030472294687667
2017-07-22/2017-07-28,0.020768421678987865,-0.025142258471674245,-0.007328813476029756,-0.04256796742730626,0.012651770195334665,-0.01660949641697258,0.08201317332212398,-0.012794447051410614,-0.008902548628603022,-0.009805172684659436,-0.010913853565781603,-0.012901528411974436,-0.04737535753786721,0.010968093998830187,-0.013901309114766126,-0.031805875072924636,-0.06904372393977817,-0.1208635883568507,-0.03705561340212001,0.0377897727991802,0.0007080001344297648,0.010572978882383217,0.11125201667271864,0.09563036162640044,-0.012588667184750603,-0.014310452629891958,-0.012888568439362865,-0.00996882998095442,0.08306131123655784,-0.007878125822177846
2017-07-29/2017-08-04,-0.006332684914040706,-0.031633134492246785,0.008511078686567152,-0.009942620741177459,-0.011197522090651179,-0.011735870695356813,0.11632405161003471,-0.005297164472178616,0.0006875390767947467,0.0015318324667565868,-0.007083304041012451,-0.017930783579899703,-0.02122289333311215,0.029741005093712428,-0.010309306178298788,-0.0023612935484102608,-0.036078100191672166,-0.011818286290193122,-0.09162248424441938,-0.035136936539580076,-0.04266207978696335,-0.04175141522853165,-0.008680474553379393,0.0,0.002372459239835774,0.012205447570158168,-0.06801917590081102,0.006656817398106319,-0.029175965328760725,-0.016446669239062305
2017-08-05/2017-08-11,0.0443878327810935,0.006955096951533426,0.014887613891392842,0.05270795520765211,0.0025393793329361175,0.022405128721032785,0.020809975421585403,0.014717569754853608,0.017123512648992,0.0026201747641464075,-0.0029314961750854427,0.004397083782760419,-0.13353143293197414,0.03341719038822223,0.013768693607722492,0.014860200524270747,-0.02463311958663661,-0.007282733515270331,0.0008801332122257188,0.11616291843860987,0.01466647445399003,0.02152317998358308,0.029233396169761602,0.0813956152279545,0.014896436364314288,0.008076182344121857,-0.014768396977194814,0.002386014838837425,-0.022427882137820824,0.002175150202283186
