Date,BF-B,BTI,BUD,CCOEY,CELH,CMG,DEO,DPZ,EA,GOOGL,KDP,KO,MCD,META,MNST,MO,MSFT,NTDOY,PEP,PM,PRNDY,QSR,SNAP,SPY,STZ,TCEHY,TPB,TTWO,UBSFY,UVV,YUM
2016-01-19,37.051998138427734,51.42499923706055,118.83999633789062,1.5399999618530273,0.6166669726371765,9.389399528503418,103.11000061035156,104.91999816894531,67.37000274658203,35.95399856567383,90.69999694824219,41.91999816894531,117.5,95.26000213623047,24.126667022705078,58.400001525878906,50.560001373291016,3.4040000438690186,95.7699966430664,87.47000122070312,21.549999237060547,33.15999984741211,,188.05999755859375,145.6199951171875,17.709999084472656,,32.5,5.260000228881836,51.4900016784668,49.43925094604492
2016-01-20,36.736000061035156,50.915000915527344,115.94000244140625,1.5399999618530273,0.613332986831665,9.3100004196167,102.06999969482422,106.45999908447266,66.8499984741211,35.928001403808594,90.22000122070312,41.380001068115234,115.77999877929688,94.3499984741211,23.336666107177734,57.220001220703125,50.790000915527344,3.1619999408721924,93.7699966430664,85.86000061035156,21.3700008392334,32.630001068115234,,185.64999389648438,145.13999938964844,17.200000762939453,,32.619998931884766,5.150000095367432,51.900001525878906,48.87850570678711
2016-01-21,36.2400016784668,51.04499816894531,116.73999786376953,1.5399999618530273,0.6266670227050781,9.223999977111816,103.5199966430664,107.70999908447266,67.02999877929688,36.333499908447266,89.97000122070312,41.38999938964844,117.83999633789062,94.16000366210938,23.003332138061523,57.45000076293945,50.47999954223633,3.2119998931884766,94.47000122070312,85.80000305175781,21.719999313354492,33.9900016784668,,186.69000244140625,143.4499969482422,17.31999969482422,,32.970001220703125,5.090000152587891,51.61000061035156,49.575843811035156
2016-01-22,36.875999450683594,51.939998626708984,120.98999786376953,1.5399999618530273,0.7400000095367432,9.015199661254883,106.51000213623047,111.5999984741211,69.36000061035156,37.27299880981445,90.55000305175781,42.060001373291016,118.4000015258789,97.94000244140625,24.02666664123535,58.279998779296875,52.290000915527344,3.4079999923706055,95.8499984741211,86.87000274658203,22.31999969482422,34.75,,190.52000427246094,148.75999450683594,18.1200008392334,,33.630001068115234,5.25,52.90999984741211,49.5902214050293
2016-01-25,36.85599899291992,51.70500183105469,121.29000091552734,1.5399999618530273,0.7166669964790344,8.843400001525879,104.80999755859375,110.7300033569336,69.91999816894531,36.680999755859375,91.01000213623047,42.15999984741211,119.19999694824219,97.01000213623047,23.34833335876465,58.400001525878906,51.790000915527344,3.315999984741211,95.94000244140625,86.68000030517578,22.15999984741211,33.59000015258789,,187.63999938964844,148.25,18.299999237060547,,33.61000061035156,5.46999979019165,52.349998474121094,48.44715881347656
2016-01-26,37.49599838256836,52.69499969482422,122.62000274658203,1.5399999618530273,0.7099999785423279,8.963000297546387,107.58000183105469,112.16999816894531,70.83000183105469,36.68949890136719,91.41999816894531,42.08000183105469,120.43000030517578,97.33999633789062,23.174999237060547,58.959999084472656,52.16999816894531,3.3980000019073486,96.31999969482422,87.30999755859375,22.649999618530273,34.18000030517578,,190.1999969482422,148.3800048828125,18.540000915527344,,34.27000045776367,5.570000171661377,51.86000061035156,50.23004913330078
2016-01-27,37.099998474121094,53.029998779296875,121.9000015258789,1.5399999618530273,0.699999988079071,8.852800369262695,106.41999816894531,111.05999755859375,69.48999786376953,35.87900161743164,90.58000183105469,42.09000015258789,120.87000274658203,94.44999694824219,22.9950008392334,58.959999084472656,51.220001220703125,3.312000036239624,95.94000244140625,88.08999633789062,22.520000457763672,32.849998474121094,,188.1300048828125,146.11000061035156,18.020000457763672,,33.7400016784668,5.460000038146973,51.81999969482422,49.89216232299805
2016-01-28,37.92399978637695,54.095001220703125,122.30000305175781,1.440000057220459,0.6966670155525208,9.061599731445312,106.29000091552734,112.19999694824219,69.79000091552734,37.415000915527344,92.06999969482422,42.56999969482422,122.37999725341797,109.11000061035156,22.866666793823242,59.630001068115234,52.060001373291016,3.2939999103546143,97.44999694824219,89.05999755859375,22.700000762939453,33.040000915527344,,189.11000061035156,151.82000732421875,18.280000686645508,,33.61000061035156,5.420000076293945,52.54999923706055,50.61825942993164
2016-01-29,39.13600158691406,55.505001068115234,125.83999633789062,1.440000057220459,0.6766669750213623,9.059399604797363,107.66999816894531,113.93000030517578,64.54499816894531,38.067501068115234,93.83999633789062,42.91999816894531,123.77999877929688,112.20999908447266,22.5049991607666,61.11000061035156,55.09000015258789,3.5139999389648438,99.30000305175781,90.01000213623047,23.440000534057617,33.58000183105469,,193.72000122070312,152.47999572753906,18.739999771118164,,34.70000076293945,5.449999809265137,54.72999954223633,52.02731704711914
2016-02-01,38.512001037597656,55.709999084472656,126.70999908447266,1.440000057220459,0.6666669845581055,9.452799797058105,110.08999633789062,114.3499984741211,64.19999694824219,38.53850173950195,95.52999877929688,43.0,124.61000061035156,115.08999633789062,22.905000686645508,60.939998626708984,54.709999084472656,3.559999942779541,99.02999877929688,89.41000366210938,23.739999771118164,33.959999084472656,,193.64999389648438,154.36000061035156,18.780000686645508,,34.619998931884766,5.449999809265137,53.970001220703125,52.552120208740234
2016-02-02,38.32400131225586,55.130001068115234,124.98999786376953,1.440000057220459,0.6666669845581055,9.513400077819824,109.20999908447266,113.75,60.65999984741211,39.045501708984375,94.75,42.439998626708984,123.94999694824219,114.61000061035156,22.68666648864746,60.4900016784668,53.0,3.6640000343322754,98.20999908447266,89.3499984741211,23.229999542236328,32.70000076293945,,190.16000366210938,152.50999450683594,18.399999618530273,,33.439998626708984,5.389999866485596,54.099998474121094,51.991371154785156
2016-02-03,38.52799987792969,55.654998779296875,124.95999908447266,1.337499976158142,0.6266670227050781,9.234800338745117,109.83000183105469,113.80000305175781,59.61000061035156,37.46900177001953,93.19999694824219,42.720001220703125,121.47000122070312,112.69000244140625,22.48666763305664,59.84000015258789,52.15999984741211,3.5299999713897705,98.72000122070312,89.79000091552734,23.709999084472656,32.470001220703125,,191.3000030517578,150.39999389648438,18.260000228881836,,32.83000183105469,5.440000057220459,54.349998474121094,52.08483123779297
2016-02-04,38.50400161743164,54.68000030517578,122.37000274658203,1.337499976158142,0.6200000047683716,9.418000221252441,107.0,114.0,58.72999954223633,36.50149917602539,90.2300033569336,42.529998779296875,120.66000366210938,110.48999786376953,21.40999984741211,59.47999954223633,52.0,3.621999979019165,97.38999938964844,89.0999984741211,23.200000762939453,32.689998626708984,,191.60000610351562,146.9499969482422,18.209999084472656,,35.08000183105469,5.28000020980835,52.7599983215332,51.98418426513672
2016-02-05,38.56399917602539,54.154998779296875,118.30000305175781,1.337499976158142,0.6466670036315918,9.202799797058105,104.44000244140625,110.37000274658203,55.5,35.1879997253418,89.3499984741211,42.439998626708984,115.4000015258789,104.06999969482422,20.621667861938477,59.79999923706055,50.15999984741211,3.572000026702881,97.31999969482422,89.55000305175781,22.520000457763672,31.959999084472656,,187.9499969482422,137.9499969482422,18.040000915527344,,33.380001068115234,5.079999923706055,54.33000183105469,50.150970458984375
2016-02-08,37.72800064086914,54.25,115.19000244140625,1.337499976158142,0.6100000143051147,8.899999618530273,103.30000305175781,108.16000366210938,56.31999969482422,35.20800018310547,88.98999786376953,42.650001525878906,116.05000305175781,99.75,19.6200008392334,60.119998931884766,49.40999984741211,3.618000030517578,97.5199966430664,89.72000122070312,22.530000686645508,30.729999542236328,,185.4199981689453,134.9499969482422,17.579999923706055,,33.630001068115234,4.739999771118164,54.4900016784668,48.47591781616211
2016-02-09,38.34400177001953,54.46500015258789,116.11000061035156,1.337499976158142,0.6166669726371765,8.818599700927734,103.55000305175781,105.62000274658203,58.25,35.05099868774414,90.31999969482422,43.29999923706055,117.01000213623047,99.54000091552734,19.81833267211914,60.45000076293945,49.279998779296875,3.440000057220459,98.27999877929688,90.0199966430664,22.25,30.25,,185.42999267578125,136.08999633789062,17.260000228881836,,34.52000045776367,4.78000020980835,53.0099983215332,47.7857666015625
2016-02-10,38.11199951171875,53.41999816894531,116.29000091552734,1.337499976158142,0.6200000047683716,8.976200103759766,103.0,107.0,58.97999954223633,35.342498779296875,89.97000122070312,42.54999923706055,117.54000091552734,101.0,19.469999313354492,60.04999923706055,49.709999084472656,3.3480000495910645,97.62000274658203,89.2300033569336,22.18000030517578,30.530000686645508,,185.27000427246094,138.8000030517578,17.489999771118164,,34.459999084472656,4.860000133514404,53.20000076293945,47.99424743652344
2016-02-11,38.231998443603516,53.71500015258789,114.62000274658203,1.337499976158142,0.6100000143051147,9.227800369262695,101.5199966430664,106.9000015258789,58.189998626708984,35.31800079345703,89.58999633789062,42.40999984741211,116.7300033569336,101.91000366210938,19.816667556762695,59.9900016784668,49.689998626708984,3.319999933242798,96.9000015258789,88.33999633789062,21.209999084472656,30.360000610351562,,182.86000061035156,135.61000061035156,17.239999771118164,,35.06999969482422,4.53000020980835,52.33000183105469,46.90150833129883
2016-02-12,38.80799865722656,54.46500015258789,115.41999816894531,1.337499976158142,0.5666670203208923,9.61139965057373,102.6500015258789,109.5,59.25,35.34450149536133,91.97000122070312,43.11000061035156,117.93000030517578,102.01000213623047,20.395000457763672,59.970001220703125,50.5,3.2980000972747803,98.48999786376953,89.05999755859375,20.969999313354492,32.0099983215332,,186.6300048828125,138.02999877929688,17.350000381469727,,34.130001068115234,4.199999809265137,53.5099983215332,48.411216735839844
2016-02-16,39.28799819946289,55.220001220703125,116.68000030517578,1.337499976158142,0.5233330130577087,9.858799934387207,103.80000305175781,111.08000183105469,59.36000061035156,35.88199996948242,92.01000213623047,43.36000061035156,119.18000030517578,101.61000061035156,20.718332290649414,60.29999923706055,51.09000015258789,3.4539999961853027,98.5999984741211,90.12000274658203,21.049999237060547,33.81999969482422,,189.77999877929688,139.2899932861328,17.8799991607666,,34.630001068115234,4.340000152587891,54.06999969482422,49.978431701660156
2016-02-17,39.93600082397461,55.755001068115234,117.44999694824219,1.337499976158142,0.5266669988632202,10.280200004577637,104.9800033569336,112.94999694824219,59.84000015258789,36.5984992980957,89.33000183105469,43.4900016784668,118.63999938964844,105.19999694824219,20.906667709350586,60.400001525878906,52.41999816894531,3.4700000286102295,99.55000305175781,91.2300033569336,21.540000915527344,34.5099983215332,,192.8800048828125,142.00999450683594,18.1299991607666,,34.349998474121094,4.429999828338623,54.61000061035156,51.186195373535156
2016-02-18,40.47600173950195,55.28499984741211,116.3499984741211,1.28125,0.5733330249786377,10.318599700927734,104.1500015258789,112.04000091552734,58.349998474121094,35.8754997253418,89.94000244140625,43.61000061035156,117.16999816894531,103.47000122070312,21.011667251586914,60.619998931884766,52.189998626708984,3.572000026702881,99.62000274658203,91.6500015258789,21.40999984741211,33.380001068115234,,192.08999633789062,140.3300018310547,18.1299991607666,,34.0,4.960000038146973,54.560001373291016,51.06398391723633
2016-02-19,40.80400085449219,54.959999084472656,116.4000015258789,1.2825000286102295,0.550000011920929,10.231599807739258,104.62999725341797,112.87000274658203,59.56999969482422,36.105499267578125,90.54000091552734,43.77000045776367,116.52999877929688,104.56999969482422,21.26333236694336,60.560001373291016,51.81999969482422,3.5380001068115234,99.58000183105469,91.94000244140625,21.56999969482422,32.66999816894531,,192.0,139.50999450683594,18.100000381469727,,34.66999816894531,5.159999847412109,55.5099983215332,50.69733810424805
2016-02-22,41.11199951171875,54.6150016784668,117.12999725341797,1.2825000286102295,0.5933330059051514,10.517999649047852,104.91999816894531,115.08999633789062,63.27000045776367,36.45249938964844,91.33000183105469,43.939998626708984,117.66999816894531,107.16000366210938,21.635000228881836,61.209999084472656,52.650001525878906,3.677999973297119,99.87000274658203,92.54000091552734,21.719999313354492,32.720001220703125,,194.77999877929688,140.60000610351562,18.459999084472656,,35.29999923706055,5.170000076293945,54.900001525878906,51.732566833496094
2016-02-23,41.104000091552734,54.10499954223633,116.26000213623047,1.2825000286102295,0.5933330059051514,10.501199722290039,104.37000274658203,117.62000274658203,61.52000045776367,35.864498138427734,92.08999633789062,43.689998626708984,116.9000015258789,105.45999908447266,21.46500015258789,61.52000045776367,51.18000030517578,3.6080000400543213,99.54000091552734,92.05000305175781,21.709999084472656,32.810001373291016,,192.32000732421875,139.47000122070312,18.010000228881836,,34.88999938964844,5.53000020980835,54.88999938964844,51.4090576171875
2016-02-24,40.944000244140625,53.875,115.66999816894531,1.2825000286102295,0.6200000047683716,10.297200202941895,103.83000183105469,117.61000061035156,63.20000076293945,36.04499816894531,92.66999816894531,43.90999984741211,117.05999755859375,106.87999725341797,22.066667556762695,61.36000061035156,51.36000061035156,3.6019999980926514,99.68000030517578,91.45999908447266,21.649999618530273,33.16999816894531,,193.1999969482422,139.0800018310547,18.09000015258789,,35.349998474121094,5.53000020980835,55.4900016784668,51.387489318847656
2016-02-25,41.35599899291992,54.61000061035156,113.43000030517578,1.2825000286102295,0.613332986831665,10.106599807739258,104.91999816894531,132.89999389648438,64.68000030517578,36.45600128173828,93.20999908447266,44.15999984741211,118.37000274658203,108.06999969482422,22.184999465942383,62.380001068115234,52.099998474121094,3.609999895095825,100.66999816894531,92.44999694824219,21.760000228881836,33.66999816894531,,195.5399932861328,143.63999938964844,18.030000686645508,,35.70000076293945,5.679999828338623,55.29999923706055,51.0136604309082
2016-02-26,40.04399871826172,54.2400016784668,112.2699966430664,1.2825000286102295,0.5899999737739563,10.120200157165527,103.44999694824219,134.38999938964844,64.44999694824219,36.24300003051758,92.18000030517578,43.13999938964844,117.05999755859375,107.91999816894531,21.79833221435547,61.540000915527344,51.29999923706055,3.3359999656677246,98.36000061035156,91.44999694824219,21.25,34.349998474121094,,195.08999633789062,142.0500030517578,18.329999923706055,,35.810001373291016,5.909999847412109,54.65999984741211,51.344356536865234
2016-02-29,39.38800048828125,54.31999969482422,111.5,1.2825000286102295,0.6000000238418579,10.183199882507324,102.5999984741211,133.0399932861328,64.23999786376953,35.861000061035156,91.52999877929688,43.130001068115234,117.19000244140625,106.91999816894531,20.916667938232422,61.56999969482422,50.880001068115234,3.4779999256134033,97.81999969482422,91.02999877929688,21.219999313354492,35.060001373291016,,193.55999755859375,141.42999267578125,18.350000381469727,,35.9900016784668,5.71999979019165,54.47999954223633,52.09920883178711
2016-03-01,39.06399917602539,55.880001068115234,114.08999633789062,1.2825000286102295,0.6233329772949219,10.199399948120117,104.97000122070312,134.14999389648438,65.4800033569336,37.10850143432617,92.70999908447266,43.689998626708984,118.8499984741211,109.81999969482422,21.621667861938477,61.72999954223633,52.58000183105469,3.4600000381469727,99.08999633789062,91.54000091552734,21.860000610351562,36.029998779296875,,198.11000061035156,144.52000427246094,19.06999969482422,,37.5,6.070000171661377,54.95000076293945,54.77354431152344
2016-03-02,38.47600173950195,55.81999969482422,113.61000061035156,1.2825000286102295,0.6266670227050781,10.513799667358398,104.83999633789062,133.05999755859375,66.08999633789062,36.9739990234375,91.9800033569336,43.77000045776367,118.4800033569336,109.94999694824219,21.291667938232422,61.5,52.95000076293945,3.503999948501587,98.33000183105469,91.55999755859375,21.350000381469727,36.290000915527344,,199.0,143.77999877929688,19.1200008392334,,37.31999969482422,5.900000095367432,54.630001068115234,54.21279525756836
2016-03-03,38.74399948120117,56.314998626708984,114.45999908447266,1.2825000286102295,0.6433330178260803,10.485799789428711,105.29000091552734,132.83999633789062,64.80000305175781,36.579498291015625,91.94999694824219,43.959999084472656,116.69000244140625,109.58000183105469,21.411666870117188,62.22999954223633,52.349998474121094,3.614000082015991,99.16000366210938,93.26000213623047,21.540000915527344,36.849998474121094,,199.77999877929688,144.4499969482422,19.079999923706055,,36.56999969482422,5.880000114440918,55.25,54.917327880859375
2016-03-04,39.20800018310547,57.5,116.26000213623047,1.2825000286102295,0.6700000166893005,10.579999923706055,106.29000091552734,132.99000549316406,64.43000030517578,36.51100158691406,91.77999877929688,44.11000061035156,117.18000030517578,108.38999938964844,21.481666564941406,62.97999954223633,52.029998779296875,3.640000104904175,100.0,94.48999786376953,21.899999618530273,37.27000045776367,,200.42999267578125,143.89999389648438,19.219999313354492,,36.0,5.900000095367432,55.4900016784668,56.11071014404297
2016-03-07,39.012001037597656,57.09000015258789,115.8499984741211,1.2825000286102295,0.6499999761581421,10.673800468444824,105.66000366210938,134.02000427246094,63.59000015258789,35.63999938964844,90.20999908447266,44.0099983215332,117.1500015258789,105.7300033569336,21.331666946411133,61.810001373291016,51.029998779296875,3.4560000896453857,99.25,93.9000015258789,21.700000762939453,37.849998474121094,,200.58999633789062,138.7100067138672,18.889999389648438,,34.650001525878906,5.71999979019165,55.439998626708984,56.11071014404297
2016-03-08,39.20000076293945,56.97999954223633,115.01000213623047,1.2825000286102295,0.6433330178260803,10.493800163269043,106.13999938964844,134.24000549316406,62.959999084472656,35.67649841308594,90.75,44.31999969482422,118.41999816894531,105.93000030517578,21.55500030517578,62.29999923706055,51.650001525878906,3.4779999256134033,99.73999786376953,94.44999694824219,21.65999984741211,37.209999084472656,,198.39999389648438,139.97000122070312,18.639999389648438,,34.5099983215332,5.71999979019165,54.939998626708984,55.12580871582031
2016-03-09,38.93199920654297,57.35499954223633,115.87000274658203,1.2825000286102295,0.6899999976158142,10.132599830627441,106.76000213623047,133.77999877929688,63.91999816894531,36.27050018310547,92.0199966430664,44.810001373291016,119.63999938964844,107.51000213623047,21.678333282470703,62.810001373291016,52.84000015258789,3.50600004196167,100.19999694824219,96.01000213623047,21.93000030517578,37.90999984741211,,199.3800048828125,140.27999877929688,18.649999618530273,,34.849998474121094,5.800000190734863,55.4900016784668,54.852622985839844
2016-03-10,39.012001037597656,57.23500061035156,116.79000091552734,1.2825000286102295,0.6833329796791077,10.073599815368652,106.38999938964844,133.00999450683594,63.5,36.60850143432617,92.12000274658203,45.22999954223633,119.9800033569336,107.31999969482422,21.941667556762695,63.0,52.04999923706055,3.5139999389648438,100.77999877929688,96.83999633789062,22.219999313354492,37.58000183105469,,199.5399932861328,140.5,18.65999984741211,,35.52000045776367,5.900000095367432,55.27000045776367,55.18332290649414
2016-03-11,39.15599822998047,58.54999923706055,117.75,1.2825000286102295,0.6666669845581055,10.156999588012695,107.81999969482422,131.72000122070312,64.47000122070312,37.243499755859375,91.04000091552734,45.20000076293945,121.55000305175781,109.41000366210938,22.309999465942383,62.0099983215332,53.06999969482422,3.5739998817443848,101.30999755859375,96.48999786376953,22.520000457763672,38.4900016784668,,202.75999450683594,142.05999755859375,19.290000915527344,,35.83000183105469,5.960000038146973,55.5,55.90941619873047
2016-03-14,38.959999084472656,58.375,117.16999816894531,1.2825000286102295,0.6600000262260437,10.314599990844727,107.91000366210938,132.64999389648438,64.79000091552734,37.512001037597656,90.75,45.290000915527344,122.9000015258789,109.88999938964844,21.99333381652832,62.0099983215332,53.16999816894531,3.497999906539917,100.6500015258789,96.44000244140625,22.709999084472656,38.9900016784668,,202.5,141.89999389648438,19.690000534057617,,35.33000183105469,5.880000114440918,54.689998626708984,55.751258850097656
2016-03-15,38.30799865722656,58.6150016784668,116.51000213623047,1.2825000286102295,0.6399999856948853,10.0600004196167,107.41999816894531,131.1999969482422,65.72000122070312,37.528499603271484,90.68000030517578,45.2400016784668,123.43000030517578,110.66999816894531,21.996667861938477,61.86000061035156,53.59000015258789,3.4800000190734863,101.1500015258789,96.44000244140625,22.739999771118164,37.41999816894531,,202.1699981689453,144.1300048828125,19.440000534057617,,35.27000045776367,6.03000020980835,54.619998931884766,56.240116119384766
2016-03-16,38.13199996948242,57.20500183105469,117.2300033569336,1.412500023841858,0.6666669845581055,10.006999969482422,108.2300033569336,131.85000610351562,66.0,37.86800003051758,90.19999694824219,45.04999923706055,123.5199966430664,112.18000030517578,22.696666717529297,62.06999969482422,54.349998474121094,3.497999906539917,100.83000183105469,97.18000030517578,22.75,38.38999938964844,,203.33999633789062,144.5399932861328,19.56999969482422,,35.599998474121094,6.010000228881836,55.439998626708984,56.542057037353516
2016-03-17,39.13199996948242,58.28499984741211,118.4000015258789,1.4187500476837158,0.7300000190734863,9.43179988861084,108.9800033569336,131.27000427246094,64.66999816894531,37.92399978637695,91.79000091552734,45.77000045776367,123.16000366210938,111.0199966430664,22.696666717529297,62.33000183105469,54.65999984741211,3.49399995803833,101.87000274658203,98.9000015258789,23.030000686645508,38.84000015258789,,204.6300048828125,146.83999633789062,20.360000610351562,,35.099998474121094,5.949999809265137,56.02000045776367,56.642704010009766
2016-03-18,39.08000183105469,57.404998779296875,121.55000305175781,1.4187500476837158,0.7266669869422913,9.107399940490723,108.5,130.80999755859375,64.31999969482422,37.77050018310547,90.3499984741211,45.599998474121094,124.08000183105469,111.44999694824219,22.7549991607666,61.540000915527344,53.4900016784668,3.4839999675750732,101.29000091552734,98.16999816894531,22.899999618530273,39.13999938964844,,204.3800048828125,147.0399932861328,20.520000457763672,,34.869998931884766,5.940000057220459,55.75,56.29762649536133
2016-03-21,39.0880012512207,57.05500030517578,120.76000213623047,1.4187500476837158,0.7333329916000366,9.249600410461426,107.41000366210938,131.1699981689453,63.939998626708984,38.108001708984375,90.23999786376953,45.66999816894531,123.80999755859375,111.8499984741211,22.420000076293945,61.720001220703125,53.86000061035156,3.4679999351501465,101.54000091552734,98.58999633789062,22.8700008392334,38.59000015258789,,204.6699981689453,147.1999969482422,20.3700008392334,,34.84000015258789,6.050000190734863,56.349998474121094,57.10280227661133
2016-03-22,39.007999420166016,56.494998931884766,122.19000244140625,1.4187500476837158,0.7333329916000366,9.435199737548828,106.5999984741211,130.72999572753906,63.869998931884766,38.002498626708984,89.37000274658203,45.5,123.81999969482422,112.25,22.433332443237305,61.0,54.06999969482422,3.6700000762939453,100.7699966430664,96.73999786376953,22.829999923706055,38.47999954223633,,204.55999755859375,149.4199981689453,20.579999923706055,,35.439998626708984,6.099999904632568,55.869998931884766,56.779296875
2016-03-23,38.64799880981445,56.80500030517578,122.16000366210938,1.4187500476837158,0.7166669964790344,9.4891996383667,106.0999984741211,130.1199951171875,65.05000305175781,37.87799835205078,89.95999908447266,45.459999084472656,124.19000244140625,112.54000091552734,22.13833236694336,61.40999984741211,53.970001220703125,3.624000072479248,100.80999755859375,97.06999969482422,23.149999618530273,38.0099983215332,,203.2100067138672,150.11000061035156,20.530000686645508,,35.220001220703125,6.099999904632568,55.34000015258789,57.907981872558594
2016-03-24,38.599998474121094,56.67499923706055,121.58000183105469,1.4187500476837158,0.7300000190734863,9.427399635314941,106.27999877929688,128.74000549316406,64.23999786376953,37.742000579833984,88.2300033569336,45.58000183105469,123.29000091552734,113.05000305175781,21.875,60.880001068115234,54.209999084472656,3.7300000190734863,100.68000030517578,97.56999969482422,22.280000686645508,37.630001068115234,,203.1199951171875,149.89999389648438,20.290000915527344,,35.189998626708984,6.070000171661377,55.81999969482422,57.045291900634766
