Date,BF-B,BTI,BUD,CCOEY,CELH,CMG,DEO,DPZ,EA,GOOGL,KDP,KO,MCD,META,MNST,MO,MSFT,NTDOY,PEP,PM,PRNDY,QSR,SNAP,STZ,TCEHY,TPB,TTWO,UBSFY,UVV,YUM
2016-12-31,0.019038806545471628,0.03902942254123441,0.06668808544359218,0.13388242864376948,0.12147952280918171,-0.026415698498401873,0.06647494499433838,-0.033433219804393725,0.04374947420364438,0.06175624057562644,0.07597554322966306,0.04699748134145912,0.018074834497797277,0.04725831958089922,0.05678914773235232,0.08613386516506191,0.05103976045367644,-0.1588939476361586,0.06314232394168598,0.04900304699053143,0.07110542249105359,0.02741399541121866,,0.009654828176888714,0.014053700861635827,-0.1519324097110463,0.04411111774663639,0.020680256013600053,0.1519347353032629,0.015197292537155344
2017-01-31,-0.0030969790761060725,0.0858735326300825,-0.02186640561954849,-0.21600280723340726,0.19697421508260776,0.07709990918931203,0.04018487309710607,0.07193310542600387,0.04397818866686286,0.006424324543396213,0.002295282892176325,-0.008418463017165432,0.02898305809115908,0.08091552091636645,-0.09962771649669723,0.050520041879910445,0.013868323302903544,-0.02945424640614101,-0.006515432076691138,0.08121515098814605,0.05783977188354909,0.02191123371756615,,0.01702597501783053,0.06109356414050728,0.05942360661384698,0.10454978806927756,-0.03571811935986113,0.08671505318989846,0.03587055789915315
2017-02-28,0.07591040694789425,0.03687874193074195,0.012931566299358611,0.033189765501878084,0.09531018965633198,-0.016698974855976274,0.03138244522878472,0.07943132915258848,0.05310365501708647,0.03787971366344358,0.03265611930823561,0.025517344159464602,0.03985395990939246,0.04425239430815467,0.12485351617284512,0.05804423669473028,0.01925413733141568,-0.000797620848966083,0.05680080718847409,0.10515866936670996,-0.01949344463743865,0.10252118580775374,,0.06223020975654489,-0.007152285723415354,0.017537422265947733,0.054681740185526434,0.14894232924964074,-0.028646971007597655,-0.007029485806194458
2017-03-31,-0.06069901175537059,0.0605823199407678,0.0429020531186192,-0.026907578726330747,0.04313304614319947,0.07850972128227938,0.014772447736757439,-0.015489668076954224,0.017657176678205655,-0.00560481032338383,0.02312669100728324,0.013485388501443147,0.022195549486887834,0.03173740071515051,-0.034797302665782105,-0.050453390736988075,0.026515902835782246,0.1725009700887205,0.020107343260484096,0.03425609981133057,0.03650791956245032,0.02731961188532678,-0.18431687680853684,0.0808438256125118,0.10905604176663765,0.16478427744978089,0.0029327747838585445,0.10874903950121027,0.04445149647953432,-0.010172401547642006
2017-04-30,0.058276955378333564,0.027268298171682654,0.07814017846124025,0.08793699268853235,0.05891620159395118,0.04793423238633046,0.032439906842970385,0.023328064388844168,0.06766704693512562,0.12196324062606712,-0.05368035728229063,0.02293644721965796,0.09729894478494325,0.06632101903314222,0.003926713260538814,-0.01566351796426448,0.04579363215909631,0.06119713671322998,0.01229163644885906,-0.012422440637981624,0.09412086132509816,0.015759316975198792,0.0008872471943568736,0.03112264207555396,0.057271287882734695,0.013371354945334734,0.0922517244559254,0.14878332961091129,0.02608967476144485,0.07106495286017438
2017-05-31,0.08682188631930111,0.061151738099428234,0.0011648448127009735,0.08082517007383644,0.014815071394203828,0.02343203216320321,0.0315017448374901,0.12314328239405725,0.18371004256337126,0.034557964417086195,0.01868200796421356,0.04763305682965138,0.06045664678592533,0.0044977065800108195,0.10411874331932429,0.06989303908920215,0.02428933186698315,0.15743809625663918,0.03710429112493005,0.08363357595630128,0.049795181624352175,0.07698305909827136,-0.0669360303896859,0.044317208964349444,0.11536323005755163,0.049964410232529524,0.20468972170995045,0.13302671287151416,-0.06579876870291615,0.06794855751447533
2017-06-30,-0.08474041310587349,-0.07223749919517064,-0.06149285326030425,-0.04806524109439181,0.017011071036838802,-0.1583917546296684,-0.03689229382907754,-0.028392891890139164,-0.07397955430619203,-0.06327863170216229,-0.036058037982158404,-0.022630241441707978,0.01083221394011747,-0.018046154775623744,-0.012635891132146136,-0.0063038480720114904,-0.0220677026674618,0.03446785995601306,-0.011231371514174422,-0.012764144411860724,-0.026081801143162005,-0.0001629054548100439,-0.17128733379872935,0.047941440014963733,-0.02078582648354387,-0.08014297488490006,-0.06505076189039324,-0.019625903131115313,-0.06244815785742881,-0.016111672109084214
2017-07-31,0.003923931511367319,-0.031557143213584014,0.0819017836878049,0.1124971142821803,-0.08547889585125965,-0.17827902608827947,0.0926117198352998,-0.05214051918140059,0.11678438229129118,0.013501423935262004,0.019897398821531177,0.028202193479058103,0.010590833281432817,0.12473231570807622,0.054328571676692666,-0.12571950046619065,0.050892309739449984,0.09940068358951985,0.010111320873590108,-0.03315905791844769,0.05046186344403405,-0.009511415366172945,-0.2733415634539591,-0.0037230092368294473,0.1397111208051042,-0.015768989552857993,0.19645167435023833,0.12912980273850852,-0.001118901455707766,0.03403026877072767
2017-08-31,0.08907010955692421,-0.03652173804163204,-0.011924778217669093,-0.006420634737522225,0.23928533183463957,-0.0866008171891718,0.04957891500020842,-0.08399355118278602,0.022052109370750066,0.015763770331257122,0.002088655908845902,-0.0026307584530612005,0.03336924542062055,0.019850275623007875,0.04920229379509579,-0.03319681212043112,0.04098317716936591,-0.017855506056159882,-0.004913284614408703,0.02108815695539492,-0.01775713532741186,0.005586370670695296,0.0539893590944109,0.03860656808285801,0.07122292152223915,0.116751981852248,0.09317527805953842,0.05394218304370217,-0.08460457400608888,0.025845270183586542
2017-09-30,0.031127330369025236,-0.011983761579210252,0.03494837204035068,-0.0032258041080301227,0.1260137730176908,-0.020285856520177,-0.012276597973251155,0.12498175530623758,-0.016430768740415047,0.030871713302567265,-0.028559929052985666,0.007266583291286989,-0.0014255343138019163,-0.004253888472266635,-0.007552601344857312,0.017060548259828823,0.015921651718469477,0.1434210584952904,-0.03972334518967412,-0.03769945764666167,0.02740863641204922,0.05613099338697283,0.018744005914296813,0.04471244324016912,0.07067664596870442,0.0017663850577207688,0.06607762884777936,0.07790527095526234,0.0,-0.029592607653642168
2017-10-31,0.025349627431043957,0.0528315578545624,-0.013551910272341454,0.04424095273659352,-0.048517202388966195,-0.10484148401266315,0.016582519908297615,-0.14568437481406976,-0.05884281018893187,0.056993208206470955,-0.029897769778453383,0.00787772522226525,0.05691419112769536,0.0438726048053722,0.03633539627864634,0.0014093281646666233,0.10107367869144446,-0.01784820322557262,-0.003627973439485864,-0.08159799172245605,0.06307016014795204,0.01786625371513204,0.04898667972673005,0.023940429871355223,0.02413947075328422,0.006450003454632893,0.03785021244637353,0.055344737427958555,0.03962096791950815,0.05947231974692832
2017-11-30,0.06690477261754603,-0.016830775914747385,-0.03886533209068382,0.09993637259515814,-0.07956460003383481,0.08545060499634458,0.02545280729716106,0.044317310052831405,-0.05790517852738542,-0.006541146381201955,0.05527543887817669,-0.0024009908823807526,0.02276052933578385,-0.009772703283271298,0.08696781744435528,0.059685150967053846,0.00643580742017959,0.07703954986019007,0.05712808267895129,-0.00048637409655852206,0.05042062590107061,-0.04400087921558942,-0.09616192313274237,0.01755349199584309,0.09503651148789542,0.0316598105968166,0.02772277525578418,0.0039318805957128024,-0.0998156838798519,0.056911881714285344
2017-12-31,0.13331652949483733,0.05004176895698257,-0.007803927926171393,0.13396840357468678,0.03858328712638545,0.008896210284164551,0.04414712251263479,0.06061981823439629,0.007867433539604538,0.05591688415742949,0.06620978245168041,0.014915436645314244,0.015953641193417672,0.03956169225167734,0.010949922120064183,0.04331469566814582,0.034333002045095436,-0.04904523490344942,0.022327699713706285,0.01692875717776953,0.015257833146502992,0.021909551638539516,0.051977976187673254,0.03699296854963162,0.08175481432514717,0.1816589388860251,0.02190089392551624,0.04975514331294371,-0.02274968286934427,-0.01338745039750389
2018-01-31,0.009789055519178334,0.03234672833583798,0.004391714402274279,0.10774284972871102,0.1357702569896171,0.024477400339880023,-0.009162912701782322,0.10288908896041585,0.17883274296279056,0.07541279920470233,0.22637503019652563,0.02929784140962771,-0.010417101282865878,0.04642870451913103,0.06964501055647007,-0.0038536066388047256,0.07888563588794914,0.12766844206720546,0.016511481823061377,0.016296154754595334,0.014717632132771195,-0.059187122052474894,-0.06358070590680343,-0.02284641479261802,0.04178672232348697,0.04034879473986578,0.0890557350637079,0.06737368970366399,-0.07127931541856841,0.019479027225846667
2018-02-28,0.006268342554725031,-0.1525455668973131,-0.041607487878742085,0.09376147017673878,-0.060951088221989504,-0.00464985013011628,-0.05908364397124208,0.018800645950033217,-0.04802221882451603,-0.097885439535703,-0.030948225498221637,-0.08852634334067062,-0.09898189997903938,-0.09301316551717305,-0.22542790111130495,-0.1134486943954759,-0.010385506070926276,0.002716270012071509,-0.10674682850940284,-0.004669893767364729,0.009898124914571023,-0.030019187508056686,0.27280167553981916,-0.019280997312847686,-0.038012784509777575,-0.06720881015473545,-0.14756669733062489,-0.055004901096291706,0.009321251106265083,-0.04768771645121349
2018-03-31,0.02016695864807342,0.033926210038289085,0.0053761647979485945,0.14280077903470878,-0.15353436375525623,0.04509555857058312,0.04322915597902646,0.05900960958007339,-0.007723964127354674,-0.036856930081576644,0.023713811298035688,0.03087789371418323,0.05793680380411641,-0.09910307459917746,0.05716863493727338,0.04388112665758928,-0.005074749835767475,-0.04191514105595146,0.029770437442613096,-0.018151989469469533,0.04924434128961021,-0.023786840806188342,-0.12649664456929213,0.0627282352162843,-0.05797120117949996,-0.054534433437839536,-0.08648743277632462,0.10160422253007194,0.03145886843845835,0.07619442257145347
2018-04-30,-0.000542649153597308,-0.1331744930856728,-0.130058097821949,-0.153861683800112,0.12351350791512992,0.24674371651782778,0.012944630227588136,0.04169847958519494,-0.008781981160752869,-0.006158658995104764,0.0012633674379618313,-0.05819219612005785,-0.023887417987889622,0.0881300866036161,-0.09303091788622879,-0.13552582177657807,0.018128736570969767,-0.008712141712197101,-0.12477137915487907,-0.23451592342229594,-0.026422927638288168,-0.03965213524325736,-0.38581075159252703,-0.02581643425091802,-0.07271996558715009,0.11824035598559213,0.06353681624597918,0.10079708409000773,-0.0422960774193928,-0.03960654646724376
2018-05-31,0.023252693309607875,-0.02659627604437776,-0.006790350164192821,0.1866934520588904,-0.13000000962115107,0.025330859471588984,0.03479145259341598,0.02272331293327561,0.08560237643945882,0.06935021823109885,0.004200076886931512,0.0261531658244003,-0.00043741363803271834,0.09717853819930919,-0.022229609907374555,-0.011061416877795752,0.053788060704348696,-0.02953598371277828,0.026789480527786933,-0.011251589466156146,0.011664590292731565,0.08963459754609106,0.07496820063607805,-0.001081236901124055,0.04509475340312172,0.21874621232867636,0.06430065500123246,0.08696951721589183,0.3322483590678008,-0.012026680240419226
2018-06-30,-0.10951421261889077,0.023421431275910093,0.09015835838152862,0.04751102330012226,0.03830258534770423,0.04063415947292901,-0.006779658610027983,0.10133454788791967,0.0899420007281725,0.03684898606230751,0.037107014073713196,0.046744601378568826,-0.010621947950417744,0.03418838558020174,0.11925878681421388,0.04560889644333139,0.009265171553415321,-0.25453840467771327,0.09786922503838935,0.044867866766345736,-0.04656250504946465,0.025758516141600112,0.11826061520791671,-0.03345603843543208,-0.031224348085812117,0.1595501755195946,0.07508891381893916,0.0022983758288760733,0.05227541898027044,-0.04514495459431012
2018-07-31,0.05034305769405568,0.04833883574191387,-0.019620962927845365,0.039220686458728,-0.1555434111258437,0.027214363583258107,0.007530188683042557,-0.003570595498700898,-0.1073565610063946,0.08386312340745013,0.18102520836872835,0.03346853785506238,-0.012215576004854893,-0.11795300482715444,0.0292353348035448,0.020608624262354016,0.0753745807306012,0.08545177047704233,0.04585166511766929,0.04726257255606359,0.023588493956517288,0.04960739605751812,-0.027887214968762966,-0.03682450390733428,-0.1094091925078343,0.06375446984949315,-0.06479239080565308,0.0091407791178648,-0.010204434562422546,0.03650070120812282
2018-08-31,0.011223830308961362,-0.13140078717542675,-0.10709908813672457,-0.03922068645872806,0.047627576344383436,0.04391904863321712,-0.03528660501903721,0.04859182992102755,-0.12793916204685393,-0.04713211913019925,-0.038400996908675454,-0.008918042153003071,0.05843642050365068,-0.08172139860222048,0.032980065827842686,0.03277329692685102,0.014658565542840717,-0.0011608493796926753,-0.010430149505817528,-0.08972116082567129,-0.05512312859191607,-0.11335369414607396,-0.1551986223719996,0.006722073661808943,-0.09101456261816875,-0.010050226862394398,0.14071374582449442,-0.08099094510188505,-0.1355216446936983,0.09084127083947922
2018-09-30,-0.07331407139620835,-0.05176928039126943,-0.0357642772297388,-0.05003094988522608,-0.10277988021073421,-0.07169148507618009,0.010413081213699493,-0.02868574345745079,0.0071298040378628014,-0.005861815451593868,-0.026444621559573795,0.010216129030997929,0.012502325211663669,-0.022902230510127467,-0.09161630646045917,0.0288470499853451,0.03656810709700028,0.026362675063828684,-0.05438781698582769,0.07811309170480457,0.02904285929540394,0.021184145538430114,-0.2510523584156296,0.06261333174159178,-0.047778708984129226,0.2093630219139053,0.011669268024627222,0.07551652762210632,0.08457562735666886,0.018593450813017273
2018-10-31,-0.054882010200463044,-0.004583752569337222,-0.12695668045505898,-0.1547816346360627,0.02544709641534521,0.054011945032588646,-0.014724033857015605,-0.057406638865723954,-0.1908659855134571,-0.0805454936335395,0.1758765309308274,0.04039482955104862,0.0533179578861264,-0.045726118033434016,-0.027532991322508735,0.030133589112396907,-0.06284355030726474,-0.1152129444161885,0.044936761924204,0.052634198510325865,-0.024841922661565728,-0.03679867836144809,-0.21785089879658484,-0.10042030780907019,-0.03799914158900047,-0.0070195696244455315,-0.022777940364914703,-0.19985781913377237,0.045732563621064475,-0.01779739311175875
2018-11-30,-0.007664198555020668,-0.24742022206216505,-0.04732118959491884,-0.07914320199252149,-0.00251617206778822,-0.0056866889566739715,0.030841835174608014,0.0013145292903420718,-0.11603275335476317,-0.00730113982023999,-0.020572012509670397,0.04165200648970573,0.06483300846486821,-0.0832382648775257,0.06780452562017611,-0.1573491548607158,0.03471617441928357,-0.10116626695355468,0.04669120358994981,-0.03524891851956686,0.027549753099556214,0.029126759273494524,-0.04652000564668289,-0.04821844462749859,0.05824836208494057,-0.3232014211614522,-0.19379043479138872,-0.15891054232703591,-0.060820186068787065,0.04326086991820281
2018-12-31,-0.027695491602799785,-0.06855532898422112,-0.08441081972315954,0.04366606090972997,-0.15499075262969714,-0.06708112127770413,-0.0364739748702965,-0.10344723725694922,-0.06361721072923207,-0.05003064045619861,-0.03685256213016443,-0.05708654827612771,-0.05857093833095871,-0.058165916382454365,-0.19388637810299836,-0.0872972527832631,-0.11426326995809255,-0.06829092215314542,-0.06836071817090882,-0.23447599965606009,0.0060002435578900845,-0.0833055656816417,-0.08994830387771902,-0.16568244446234368,-0.026147186188806185,-0.023495204433792945,-0.06869020971648326,-0.023187549319365182,-0.14731211816014514,-0.026130784999267066
2019-01-31,0.04104249196822478,0.10984267093465178,0.14050801748991154,0.06783927995531586,0.18476960684122445,0.18661701831908856,0.10016964402019159,0.1686765908064714,0.15862370113196123,0.0934227678615939,0.08942872152911042,0.031447022740627634,0.02194165030502785,0.23530567991770185,0.17605197310367818,0.0063013140522828045,0.06969050390437988,0.11332873976337354,0.03992745272314504,0.14386292578622228,0.044040894738561244,0.18382314442723444,0.1495784281961361,0.07197507222703967,0.15016110940716046,0.22904494283141083,0.06255093285183509,0.17480906803788648,0.070913817352459,0.05287385305359223
2019-02-28,0.04631772201987342,0.04055009440656718,0.022251900864429578,0.0018993784030272454,-0.13878391922018646,0.13726067939417821,0.01385710148256767,-0.122809186803611,0.037660091405712526,0.0005859821272955273,-0.07909431459790893,-0.0597162264923287,0.027909989523917166,-0.03194046704770705,0.10897034394282436,0.06015981171131926,0.07451162635322289,-0.08369689392800267,0.026018522513097834,0.12505602865071344,0.03667978215643305,0.008898851845104477,0.3494127894418728,-0.022022030619856164,-0.04118639886746456,0.11076454647616608,-0.19029261103056658,-0.20958926850463352,0.028026152325725435,0.009993185466451412
2019-03-31,0.07357787893667297,0.12702534478045316,0.08377553443429768,0.044534186913796125,0.17007456413995442,0.14649571172413994,0.05945938683756885,-0.005349356460068796,0.022301273264936475,0.07924023505908408,0.08056284657161851,0.033524178196754226,0.03861993334255452,0.0864020107995703,-0.18838727790970608,0.055088489434048496,0.06337747039749289,0.062254911054317505,0.05726172591798335,0.0025253021069166514,0.04292257744672404,0.04963928568164937,0.11732944012485358,0.12378182221911167,0.11547037442011346,0.12236900541445894,0.07120596449824808,0.21966775801547483,-0.0011804670639662207,0.061060515633086815
2019-04-30,-0.021129877133713525,-0.09045033783003964,0.029562283437683842,0.0027185980361967245,-0.011919335297482462,0.006363166183628645,0.02162925673005564,0.0970835418948114,-0.036814122625703376,-0.044383593513801035,0.06559924447094982,0.04027121767925646,0.024658331194693125,0.0896544981396349,0.09243456078773454,-0.026727568471317718,0.055802822233974085,0.16386232693141028,0.04318067137940141,-0.013451118972170516,-0.041181243854269335,-0.003648675236805975,0.06838770237146974,0.0882816302284964,0.024057907811661006,0.12429500111398722,0.061866901425775625,0.04360359497854205,-0.10172170088482249,0.012760409064279127
2019-05-31,0.07216882612469933,-0.0169427320421657,-0.027304297356251533,-0.0673781271821129,-0.039124578483027396,-0.022414413153838787,0.02791510803528634,0.04518672935695529,0.02086150975018007,-0.10736185489369221,-0.020590463204079062,0.06034484295437737,0.04829376846542843,-0.13432563489004318,0.09610934469929261,-0.04639444090498657,0.01637082021701326,0.038826548444280067,0.03980265100348699,-0.09531014087041656,0.030833018204274823,-0.00015227692721131865,0.0075981919420158835,-0.12347699435754522,-0.15328155424218032,-0.05838751537934403,0.1045877256308195,-0.15860503017663852,0.12519665196946086,0.06777238794531835
2019-06-30,0.02900767333015039,0.03262234521103727,0.11054348879166509,-0.008750672906616009,0.024631584952473196,0.054540062712296423,0.025620337878867132,-0.01896217657524382,0.01768694796754715,0.06934022236176039,0.06286220546883324,0.021302992575963606,0.04694739148325717,0.15829209975425465,0.032516877357797284,-0.01559305672672649,0.07270993113064407,0.05406713587722288,0.022409541593340052,0.058456000124765053,0.051504154490625696,0.0791896869557111,0.18456181102635758,0.08201205888262707,0.0918284481220915,-0.004196895242033768,0.06472488260279886,0.02408263327669083,0.04551805527302867,0.023337559305294332
2019-07-31,-0.0414909618520964,0.008791646009106981,0.06720972479882695,0.07341020205253217,0.14472138528428288,0.0781910082660481,-0.03885851772410762,-0.13357218577621197,-0.036432050761784046,0.07609561781583771,-0.06524144043411033,-0.001344531319514006,-0.00735736328204414,-0.022928212904850188,-0.038487061161303654,-0.026992275484094677,0.004355218454091854,0.005080528951637106,-0.05247624017286773,0.022321046817298046,-0.03815628797727715,0.03126115374120995,0.17471698439039204,-0.03202280707043211,-0.010453215861039152,-0.2286199912187952,0.03356270228538197,0.0054761411879313444,-0.048459290033460944,0.05231116761828172
2019-08-31,0.1020641007426411,-0.05563021884701619,-0.07447559097704169,0.20962249080053652,-0.1869639214895326,0.05857219299132058,0.008968066792475578,-0.00407617480264197,0.029682005795945054,0.0003381153657187793,-0.03617026146278631,0.0576922067366499,0.043538068817455124,-0.009540606355753557,-0.07677824331457861,-0.08792326706578958,0.017635842144141742,0.01550410340556143,0.0672189097870279,-0.13622058186013922,0.07195004952090171,0.030580332274648358,-0.0730696659210147,0.060744660458843906,-0.04408363326034592,-0.08344868649754683,0.07302519397942195,-0.02457123769823142,-0.14529340746746464,0.013993075987212692
2019-09-30,0.021130085151370524,-0.027578561152500052,-0.014583132455590411,-0.05676896288144201,-0.21744862058863937,-0.02760547455973103,-0.03417430923668281,-0.003450310636002323,-0.03243420926544527,-0.018954387386820662,0.003309118299833062,-0.016211256566289606,-0.04405629246725216,-0.06224322690707063,-0.055088698811608716,-0.05277344287547073,-0.027288027714434775,-0.014027190956322901,0.021125234291364134,0.08122601996305255,-0.0333098650797987,-0.04225324138183164,-0.08637982815026797,-0.0534710872762499,-0.047555314200423644,-0.405367458889186,-0.0862158096684104,-0.1478480329303992,0.07419172039777501,-0.03865182864379812
2019-10-31,0.05457607527666524,0.026824218367702782,-0.12909543030738094,-0.08446578460473182,0.10472887193262678,-0.04661168817510661,0.008272365273177587,0.10990346909081014,0.021601046270495028,0.05668457695844793,0.03880597923566457,0.01089878404231038,-0.06557088240641167,0.06616435857922773,0.00912761838139815,0.09305779582784374,0.050716963516849685,-0.01937264331355812,-0.005525434482429507,0.05905245094774194,-0.006202113475700841,-0.08772435406498845,0.04445175114821695,-0.020437993611345406,-0.028719521215435695,0.023608422101030795,-0.0012456013803069015,-0.16587498548560484,0.011009632666407788,-0.11126204639232262
2019-11-30,-0.030213798471376417,0.10833076905951423,-0.015659398012401682,0.05120850228005599,0.23444311866868037,0.05204285416777795,-0.015559495404088162,0.05462518631081316,0.057642491251797386,0.052731994498641466,0.03592363749613548,0.003022909511106285,-0.006351392658075163,0.03944144361943182,0.06533986066722215,0.11343216754729463,0.04813676985324354,0.07194066724285911,-0.006069043226259655,0.011476408097873612,-0.018641456410262346,0.013206774629517056,0.004600710982130627,-0.03833921796574558,0.041355041230360594,0.12236607687798833,0.02963545914641502,0.09647001605471124,-0.026253998326247002,-0.02757449888343345
2019-12-31,0.05605810700578407,0.11150986545615092,0.05949444940474623,0.1125808022709667,0.0652405514768648,0.0458504660554921,0.03298181976491103,0.024723698598253664,0.04985256377631064,0.03095603813786555,-0.01553637809946966,0.0146550358569398,0.033319508759426575,0.05094708981949845,0.06117426590454805,-0.0020785311616704914,0.06887288231598089,0.013905608694024917,0.0031586504301222566,0.04724747544624342,0.0011147203358127036,-0.017041143307924507,0.09381875521765491,0.031505519250473825,0.16696312627931154,0.011780793962063083,-0.015363028161861303,0.07372155305464391,0.06350764167055407,0.03637835532080663
