Rebalance Date,Strategy,DEO,BUD,STZ,BF-B,PRNDY,MNST,CELH,KDP,PEP,KO,META,GOOGL,SNAP,TCEHY,MSFT,PM,BTI,MO,UVV,TPB,NTDOY,EA,TTWO,CCOEY,UBSFY,MCD,CMG,YUM,DPZ,QSR
2021-01-01,Risk Parity,0.0364095874079702,0.022418668027138523,0.023541063283963694,0.0367389903291795,0.03342825634717217,0.03052375840354431,0.019197647070053125,0.04284196196319699,0.04469321682721162,0.03935294559718683,0.027684910630600173,0.028287495463676426,0.03901686973567249,0.03026892584066373,0.02968486412770817,0.03382406617961974,0.032524436117326735,0.03439435903839885,0.044250692437506116,0.045874028740255354,0.039294051662602185,0.02831469566758505,0.03375229380748747,0.03669787261771101,0.027204044949627013,0.03768821901482018,0.024215264174004474,0.02916633017219784,0.04616878525379766,0.022541699111884847
2021-01-01,Maximum Diversification,0.048150991462160765,1.0111637978673765e-14,1.0012477028215392e-14,0.0599009705931057,0.004494242753659823,1.000039920485972e-14,0.029522785095850313,0.08269922283289202,0.009357815328684136,0.037379929112998395,1.0038559617362265e-14,1.0031339066144014e-14,0.08492540169093554,0.02854754765939527,1.0153194595395823e-14,0.029521109538599006,0.0018016001972852498,0.013162321071078098,0.11022914218420081,0.0914022547455139,0.06442011393239991,9.980385590666173e-15,0.059993207532019206,0.06537636595176075,0.009571604401471517,0.027907609219378633,0.007859157732329694,0.007359171819131704,0.09054786509582384,0.03586957004955485
2022-01-01,Equal Weight,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.03333333333333333
2022-01-01,Max Sharpe,0.06840173110309299,2.7755575615628914e-17,1.9085301165428713e-16,0.018078362623181708,2.7755575615628914e-17,2.7755575615628914e-17,0.12295268505576938,0.07880916793673412,2.7755575615628914e-17,4.30624091452897e-17,3.926935115730515e-17,3.569211234960568e-17,0.07002645880362116,2.7755575615628914e-17,0.24999999999999997,8.146571115855308e-17,5.002386843399518e-16,5.106206567547405e-16,2.7755575615628914e-17,0.068483175108431,2.7755575615628914e-17,4.769296271290766e-16,2.7755575615628914e-17,0.1380529277369704,9.005156067858916e-17,0.06690575440691632,0.016078234813440374,2.7755575615628914e-17,0.10221150241184214,3.656688470367391e-16
2022-01-01,Inverse Volatility,0.04385016490515442,0.02876173336478836,0.03229812750625468,0.03687005605406868,0.04119272855811192,0.036927067878196565,0.015425758212439017,0.039220503156924186,0.05013636158769091,0.04607783596387216,0.03220204290598502,0.03732347123745584,0.015845353527322532,0.028984155089905133,0.03990371338972881,0.03697910874091686,0.03496174404208587,0.035737467398248256,0.030864390568468122,0.0215361504741093,0.031114785224287362,0.030920408224172573,0.030313146760962854,0.025355994499167565,0.02793312299165104,0.04504992052452144,0.027119001670846243,0.03693444833749028,0.032967238493822985,0.027193998711941163
2022-01-01,Minimum Variance,0.08924117951906965,0.0,0.0,0.01582120164003049,0.016377417825983193,0.0,0.0,0.09016943722470247,0.15358421406997821,0.09034249286070035,0.0,0.0,0.04493243960886929,0.026095000157184557,0.0,0.018772473662978906,0.008515489579765207,0.003536001330103986,0.07124399020827267,0.04905285712733913,0.04769618766629289,0.0,0.04424649376480399,0.033714649235273966,0.0,0.10185876067858259,0.0,0.0,0.09479971383910382,0.0
2022-01-01,Risk Parity,0.03693504299998199,0.024016071591362858,0.02395196666040409,0.03648164404517939,0.03380530637600284,0.029907126708858037,0.018570732406842316,0.043760346716170954,0.04687923661707919,0.040390459151479034,0.026709745703930823,0.02832059569078701,0.03825807365449271,0.029552938536507978,0.030484328758383108,0.03488293693521767,0.033692028823810685,0.03464288385320515,0.04309979715314851,0.04365290925910069,0.03859112174240536,0.02817434293598766,0.03215606867602777,0.035635150696390054,0.02656251063014543,0.03840405212257107,0.023963874573762686,0.030039470680307004,0.04464607471559878,0.023833161584567483
2022-01-01,Maximum Diversification,0.030539687763298747,0.002285679408235154,0.0,0.048285675449018926,0.0,0.0,0.027876045996515695,0.08874980498167655,0.03642112747971013,0.04766998591394171,0.0,0.0,0.08405305386776196,0.038503328685098086,0.0,0.027148433126714812,0.0011135746742994843,0.019419694482330642,0.10427158863241727,0.08714165796028467,0.053486365823271244,0.0,0.060788286588784525,0.06061724025579399,0.01276555593218044,0.025543055361832837,0.003302991184463587,0.0,0.09608881808013224,0.04392834835155882
2023-01-01,Equal Weight,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.03333333333333333
2023-01-01,Max Sharpe,3.7325990705019293e-16,4.163336342344337e-17,4.3330867708053966e-16,4.163336342344337e-17,9.374847346034285e-17,6.566453825173665e-17,0.22242942440075808,0.09630025939192736,0.031867201325535194,4.163336342344337e-17,8.651587882486253e-17,3.514343759267509e-16,0.006292811645775351,4.163336342344337e-17,0.2280034884030679,1.115572630487952e-16,3.386072072969396e-16,1.3191498629096601e-16,4.163336342344337e-17,0.05634578153941766,4.163336342344337e-17,2.5645657820274205e-16,4.163336342344337e-17,0.24999999999999994,3.8918723763964995e-16,0.10876103329351793,4.163336342344337e-17,4.163336342344337e-17,4.163336342344337e-17,5.0498151460293573e-17
2023-01-01,Inverse Volatility,0.043983366226093994,0.029808167041688427,0.033165163490494684,0.03759944295833547,0.04159198782974377,0.0373490189011016,0.01506512047041453,0.04078060816391859,0.050922220543138726,0.04636512945773798,0.027211665184401417,0.0355362417563829,0.014537726271876108,0.02759688167855795,0.03856999524501861,0.03707199123520223,0.035969324259063615,0.036268208907242194,0.03139199959711158,0.02171161374147678,0.032738395395092934,0.03216731400727939,0.02918045404535184,0.02594931889948182,0.025252773262444007,0.045486403141530934,0.02704497269793749,0.038305597256477454,0.0330874909712871,0.028291407363515344
2023-01-01,Minimum Variance,0.07176460137092644,0.0,0.0,0.0033550783395812733,0.024701900690212695,0.0,0.0,0.10337203930449484,0.17177868774045002,0.07266904021126071,0.0,0.0,0.036915120421451224,0.033937503338761575,0.0,0.0023736067150349626,0.02958492424956341,0.0153837777056772,0.06598840435803456,0.0462516013938404,0.05874498946921755,0.0,0.05308501528224621,0.038881966165827155,0.0,0.0923974771911932,0.0,0.0,0.07881426605206349,0.0
2023-01-01,Risk Parity,0.03497133834069856,0.025494369438741376,0.025581310395571617,0.03610613105500497,0.033140956777846065,0.031165054218160917,0.017328796898355297,0.044543221877972175,0.04696630545113898,0.03945347526592462,0.02586334499135705,0.0277658564600102,0.03557500283724314,0.030241898198269623,0.02905557625064823,0.03453360100192251,0.03555706873654121,0.036152936607653764,0.04166275693139084,0.04351060981315882,0.0408566789420474,0.02970477701443582,0.032957252450217925,0.03621391980240389,0.026951505723600902,0.038007506339816595,0.023356493771983986,0.03050244329789799,0.041231462374133054,0.02554834873601425
2023-01-01,Maximum Diversification,3.103301998256509e-14,0.011262186213946014,3.092180862949038e-14,0.0483932730774417,3.094245404009366e-14,3.092602956057473e-14,0.023206270171083218,0.1009127868313771,0.041476526083163164,0.030096591123234692,0.014147911321030937,3.092592433024472e-14,0.07915603627988964,0.0385081646888968,3.092849627267393e-14,0.026058571793262465,0.0021268064078587366,0.03935868875116022,0.09766634531093349,0.09091903154470571,0.04807458742095561,3.092180862949038e-14,0.061464850224768094,0.07037559273594099,0.03684839587282635,0.0014908668824187253,3.093264749902479e-14,3.092180862949038e-14,0.08074286538935264,0.05771365187640315
2024-01-01,Equal Weight,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.03333333333333333
2024-01-01,Max Sharpe,1.4885264028432668e-16,0.0,0.0,8.604102083356187e-17,0.0,9.408145571348782e-17,0.20380082163267804,0.04118065727729339,0.0,1.5095601856263757e-17,1.817804893224286e-16,5.781338573509466e-17,0.037030434805498585,0.0,0.25,0.0,2.3004156595829393e-17,2.2173559497389875e-16,0.004658213722181641,0.07071461287212313,0.009141063265326104,0.0,0.0,0.229234075301401,0.0,0.0916842447186081,0.06255587640488988,0.0,2.0061525043027477e-16,1.5439082190535712e-17
2024-01-01,Inverse Volatility,0.043553142827206494,0.030283348285055536,0.033772762522895516,0.03754624921146871,0.041061240750827184,0.03776015490754486,0.014994645215039924,0.04072752286887236,0.051542426042116694,0.04722777015898434,0.02576876980940935,0.03363611400371493,0.014589221040752201,0.027036753068801593,0.03808828809948253,0.03753368639576745,0.036123264954794156,0.03680103115188247,0.03166558888270168,0.021936365563577948,0.033036246804315855,0.032301579789302155,0.029343325385317524,0.026088787236105002,0.024286277076380997,0.04597030723993675,0.02696373711346724,0.03883198378733575,0.032491814966525624,0.029037594840890635
2024-01-01,Minimum Variance,0.08010105590093942,2.7318414289477964e-14,2.731970483486457e-14,2.7308422157462903e-14,0.019546855173305153,2.7308422157462903e-14,2.7310940334963698e-14,0.09939731643107937,0.17520660997878437,0.08127570986185849,2.73092541577366e-14,2.7309778792402223e-14,0.03448061219494606,0.03492965018186369,2.7311066163872502e-14,0.0021670974571693104,0.025749579553757562,0.028201465390388952,0.06142433872931553,0.05232058831565369,0.05648711339033232,2.7309698215968984e-14,0.05421316939922082,0.041259168078674066,2.7310435977731393e-14,0.08684922366013761,2.7308422157462903e-14,2.7308422157462903e-14,0.06639044630303793,2.731498137262339e-14
2024-01-01,Risk Parity,0.03558830370624752,0.025687915728909074,0.025881192452932363,0.03563052117902296,0.033090274123272714,0.031425363992588044,0.017745410538449552,0.044864993806204,0.0469250131687049,0.040521160007580034,0.02471377741456006,0.02762101098165056,0.03487213942394409,0.03034155796253344,0.028843367087825405,0.03470850951839905,0.03569984657380744,0.03688076049148049,0.041221063760397615,0.045453388944665524,0.03976661014572398,0.030144683123898872,0.03259357232264689,0.0360093002794834,0.026903268747857405,0.037831040520315155,0.023368927855504217,0.030553044583207668,0.039200110645924026,0.02591387091153757
2024-01-01,Maximum Diversification,0.007268003622602399,0.007039135325134866,0.0,0.047049395399553065,0.0,0.0,0.02898006418761937,0.10300388527508596,0.04174865658055497,0.034999193590232985,0.016313045788533802,0.0,0.0761706211012864,0.04444104726071573,0.0,0.0214298120679712,0.006813307622392071,0.0460906466960084,0.08983822643803507,0.09450877813022536,0.045151413480693195,0.0,0.05543414074969138,0.0703149941774501,0.041139250440242685,0.0,0.0,0.0,0.06874401388632151,0.05352236817957443
2025-01-01,Equal Weight,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.03333333333333333
2025-01-01,Max Sharpe,3.2123376872831886e-16,4.3828363365346914e-16,0.0,0.0,0.0,6.901565879693995e-17,0.13386702762884076,0.00229448386402898,0.0,1.1100637352715704e-16,0.016119049825310882,0.02892433829752097,0.004942509445577405,0.0,0.25,9.942102979322051e-17,0.0,0.0,1.7333635134893947e-17,0.16383735256113818,2.204617595030783e-17,0.0,0.0,0.23844262581563055,0.0,0.03710463127102843,0.12136926897259237,3.110487796468851e-17,0.003098712318332088,0.0
2025-01-01,Inverse Volatility,0.043092302808446566,0.030818915831952454,0.03440175473305193,0.037016565573735685,0.04002335166394653,0.03734496223018525,0.014675155589049495,0.041334996273853654,0.051338568474271394,0.048052563623266216,0.025580755534174465,0.033404790225665705,0.0142468360083591,0.026843493049307332,0.038359316304420174,0.0377128066274333,0.03687251983425427,0.03713579998125798,0.03161911186975796,0.02187380691317017,0.032631166129615204,0.0329377370167561,0.029539612635351296,0.025930107620510408,0.022468190333827125,0.046140003522059415,0.02730276228964869,0.03938856125818162,0.032146231258831336,0.02976725478471815
2025-01-01,Minimum Variance,0.0787741940962115,2.6983070487314967e-14,2.698425648447169e-14,0.003968294277074801,0.003857468844667195,2.698669729039652e-14,2.6989834034298185e-14,0.09840880129885458,0.16578667836368094,0.0926845756081658,0.0014970734818913923,2.6985764350507147e-14,0.0293377066919219,0.03268514872650952,2.6989390950466505e-14,0.01666329404390498,0.023935892358596843,0.03481137069511595,0.05478198855390873,0.04969409483986787,0.05525222062968298,0.0014840898713439183,0.05121289956810934,0.03622161477792057,0.01304616208566283,0.08239545106763649,2.6983070487314967e-14,2.698569219824039e-14,0.07350098011983827,2.6983070487314967e-14
2025-01-01,Risk Parity,0.03524892611081571,0.02572200750971651,0.026594690668081587,0.0355726053328477,0.032086942331255836,0.030841608006827094,0.01750686327936087,0.044715794005573704,0.04664303800087576,0.0412156311298121,0.025364813238583472,0.028091132901007662,0.03203416421292233,0.030356514756996578,0.02938741104521521,0.03609100716889064,0.03637883594970692,0.03797858130185102,0.04123263944470765,0.04405487729570963,0.03865772422890341,0.030865457158139653,0.032613799056906916,0.03472406245735675,0.027752418057917755,0.03787764363584815,0.02371634300184052,0.031034863661047768,0.039302319144081624,0.026337285907355668
2025-01-01,Maximum Diversification,0.002071189414658095,7.696169982512053e-15,7.708523049193568e-15,0.05637396270358937,7.661360048885245e-15,7.68737035477401e-15,0.02991609288881698,0.09907597896132318,0.029830732231330655,0.03625990370167859,0.025707307277063423,7.701923400323426e-15,0.07084814010985416,0.04182088404208823,7.715600092205725e-15,0.03970423232315251,0.004272356429941985,0.05035588237578351,0.08176340797742009,0.09288092267521046,0.04301775493979886,7.669624274077523e-15,0.04383415843311546,0.06905795968555503,0.05708690656733516,7.679029830898924e-15,7.68106592989671e-15,7.66169129165607e-15,0.07687129728375207,0.04925092997868535
