rebalance_date,strategy,ticker,selected,cluster_label,trailing_pe,market_cap,available_date,value_rank,size_rank,sharpe_rank,base_score,adjusted_score
2017-01-01,Density Selection,GOOGL,True,-1,1.431995600292861,27305292106.38428,2016-12-30,1.0,0.5294117647058824,0.6470588235294118,0.8235294117647058,0.7635686692954515
2017-01-01,Density Selection,KDP,True,-1,19.212747244241665,16657451860.757524,2016-12-30,0.7058823529411765,0.47058823529411764,0.5882352941176471,0.6470588235294118,0.5607120363949689
2017-01-01,Density Selection,KO,False,0,24.78725997209977,178815293438.72772,2016-12-30,0.47058823529411764,0.8235294117647058,0.11764705882352941,0.29411764705882354,0.29411764705882354
2017-01-01,Density Selection,MCD,True,-1,21.509926859780208,101081599292.16512,2016-12-30,0.6470588235294118,0.5882352941176471,0.7647058823529411,0.7058823529411764,0.6489502584909697
2017-01-01,Density Selection,META,False,-1,44.63570974013385,333875108856.2012,2016-12-30,0.17647058823529413,0.8823529411764706,0.7058823529411765,0.44117647058823534,0.44117647058823534
2017-01-01,Density Selection,MNST,True,-1,6.219052495490857,4219502737.140637,2016-12-30,0.8823529411764706,0.17647058823529413,0.23529411764705882,0.5588235294117647,0.5101641692058693
2017-01-01,Density Selection,MO,True,-1,31.54959629782262,131877312524.89856,2016-12-30,0.35294117647058826,0.6470588235294118,0.9411764705882353,0.6470588235294118,0.5770901435941517
2017-01-01,Density Selection,MSFT,True,-1,29.130608669145225,483160275386.4427,2016-12-30,0.4117647058823529,0.9411764705882353,0.5294117647058824,0.47058823529411764,0.39532169395139527
2017-01-01,Density Selection,PEP,False,0,22.595780139511884,150058575906.4984,2016-12-30,0.5294117647058824,0.7647058823529411,0.29411764705882354,0.4117647058823529,0.4117647058823529
2017-01-01,Density Selection,PM,True,0,21.81906197110824,141932998122.05908,2016-12-30,0.5882352941176471,0.7058823529411765,0.4117647058823529,0.5,0.5
2017-01-01,Density Selection,QSR,False,-1,39.82771654411199,11107950144.152834,2016-12-30,0.23529411764705882,0.4117647058823529,0.35294117647058826,0.29411764705882354,0.29411764705882354
2017-01-01,Density Selection,TTWO,True,-1,2305.001677027735,4266558104.178337,2016-12-30,0.11764705882352941,0.23529411764705882,1.0,0.5588235294117647,0.4981684698969039
2017-01-01,Density Selection,UVV,True,-1,14.891187062990834,1452456603.75,2016-12-30,0.7647058823529411,0.11764705882352941,0.8823529411764706,0.8235294117647058,0.7635973755391514
2017-01-01,Density Selection,YUM,False,-1,14285469.99608922,2.324245968363716e+16,2016-12-30,0.058823529411764705,1.0,0.47058823529411764,0.2647058823529412,0.2647058823529412
2018-01-01,Partitioning Selection,BF-B,True,3,28.36041507053375,21100148812.47711,2017-12-29,0.5294117647058824,0.5,0.5555555555555556,0.542483660130719,0.4903904558609545
2018-01-01,Partitioning Selection,CELH,False,4,,79938412.75,2017-12-29,0.0,0.05555555555555555,0.7222222222222222,0.3611111111111111,0.3611111111111111
2018-01-01,Partitioning Selection,CMG,True,0,1.0994929544717955,163203236.697021,2017-12-29,1.0,0.1111111111111111,0.05555555555555555,0.5277777777777778,0.5277777777777778
2018-01-01,Partitioning Selection,DPZ,True,4,32.11679381303264,8264004332.825241,2017-12-29,0.4117647058823529,0.2222222222222222,0.6111111111111112,0.511437908496732,0.511437908496732
2018-01-01,Partitioning Selection,GOOGL,True,1,1.87876517238944,36594588027.80151,2017-12-29,0.9411764705882353,0.6111111111111112,0.3888888888888889,0.6650326797385621,0.6650326797385621
2018-01-01,Partitioning Selection,KDP,False,1,23.906348133049065,17523353181.524963,2017-12-29,0.7058823529411765,0.3888888888888889,0.16666666666666666,0.4362745098039216,0.4362745098039216
2018-01-01,Partitioning Selection,KO,False,3,42.96251011186015,195479421008.96368,2017-12-29,0.11764705882352941,0.8888888888888888,0.2222222222222222,0.16993464052287582,0.16993464052287582
2018-01-01,Partitioning Selection,MCD,True,2,24.12723395710432,137211579514.05225,2017-12-29,0.6470588235294118,0.7222222222222222,0.8333333333333334,0.7401960784313726,0.7401960784313726
2018-01-01,Partitioning Selection,META,False,2,34.26655665479645,521262859832.7637,2017-12-29,0.29411764705882354,0.9444444444444444,0.7777777777777778,0.5359477124183006,0.5359477124183006
2018-01-01,Partitioning Selection,MNST,True,1,22.52499218942994,17846618886.66191,2017-12-29,0.8823529411764706,0.4444444444444444,0.2777777777777778,0.5800653594771241,0.5800653594771241
2018-01-01,Partitioning Selection,MO,False,3,32.5990028454496,136263831893.97932,2017-12-29,0.35294117647058826,0.6666666666666666,0.4444444444444444,0.39869281045751637,0.39869281045751637
2018-01-01,Partitioning Selection,MSFT,True,2,29.84244798730241,659906052343.2183,2017-12-29,0.47058823529411764,1.0,0.8888888888888888,0.6797385620915033,0.6109802871596693
2018-01-01,Partitioning Selection,PEP,True,3,24.49632702778192,170543428767.41772,2017-12-29,0.5882352941176471,0.8333333333333334,0.5,0.5441176470588236,0.5441176470588236
2018-01-01,Partitioning Selection,PM,True,3,23.269406648688182,164095855686.54907,2017-12-29,0.7647058823529411,0.7777777777777778,0.3333333333333333,0.5490196078431372,0.5490196078431372
2018-01-01,Partitioning Selection,QSR,False,4,41.79334291113791,14606773347.4427,2017-12-29,0.17647058823529413,0.3333333333333333,0.6666666666666666,0.4215686274509804,0.4215686274509804
2018-01-01,Partitioning Selection,TTWO,True,4,99.99318500698834,12520746653.835052,2017-12-29,0.058823529411764705,0.2777777777777778,1.0,0.5294117647058824,0.5294117647058824
2018-01-01,Partitioning Selection,UVV,True,5,34.497732142857146,1318503322.5,2017-12-29,0.23529411764705882,0.16666666666666666,0.1111111111111111,0.17320261437908496,0.17320261437908496
2018-01-01,Partitioning Selection,YUM,True,2,23.247720998161128,27502053940.82461,2017-12-29,0.8235294117647058,0.5555555555555556,0.9444444444444444,0.8839869281045751,0.8839869281045751
2018-01-01,Density Selection,BF-B,True,-1,28.36041507053375,21100148812.47711,2017-12-29,0.5294117647058824,0.5,0.5555555555555556,0.542483660130719,0.4860956971376463
2018-01-01,Density Selection,CELH,False,-1,,79938412.75,2017-12-29,0.0,0.05555555555555555,0.7222222222222222,0.3611111111111111,0.3611111111111111
2018-01-01,Density Selection,CMG,True,-1,1.0994929544717955,163203236.697021,2017-12-29,1.0,0.1111111111111111,0.05555555555555555,0.5277777777777778,0.5167727306297053
2018-01-01,Density Selection,DPZ,True,-1,32.11679381303264,8264004332.825241,2017-12-29,0.4117647058823529,0.2222222222222222,0.6111111111111112,0.511437908496732,0.46852340420193206
2018-01-01,Density Selection,GOOGL,True,0,1.87876517238944,36594588027.80151,2017-12-29,0.9411764705882353,0.6111111111111112,0.3888888888888889,0.6650326797385621,0.6650326797385621
2018-01-01,Density Selection,KDP,False,-1,23.906348133049065,17523353181.524963,2017-12-29,0.7058823529411765,0.3888888888888889,0.16666666666666666,0.4362745098039216,0.4362745098039216
2018-01-01,Density Selection,KO,False,-1,42.96251011186015,195479421008.96368,2017-12-29,0.11764705882352941,0.8888888888888888,0.2222222222222222,0.16993464052287582,0.16993464052287582
2018-01-01,Density Selection,MCD,True,-1,24.12723395710432,137211579514.05225,2017-12-29,0.6470588235294118,0.7222222222222222,0.8333333333333334,0.7401960784313726,0.6601303663855744
2018-01-01,Density Selection,META,True,-1,34.26655665479645,521262859832.7637,2017-12-29,0.29411764705882354,0.9444444444444444,0.7777777777777778,0.5359477124183006,0.4711021935286557
2018-01-01,Density Selection,MNST,True,0,22.52499218942994,17846618886.66191,2017-12-29,0.8823529411764706,0.4444444444444444,0.2777777777777778,0.5800653594771241,0.5379178674265348
2018-01-01,Density Selection,MO,False,-1,32.5990028454496,136263831893.97932,2017-12-29,0.35294117647058826,0.6666666666666666,0.4444444444444444,0.39869281045751637,0.39869281045751637
2018-01-01,Density Selection,MSFT,True,-1,29.84244798730241,659906052343.2183,2017-12-29,0.47058823529411764,1.0,0.8888888888888888,0.6797385620915033,0.570671628118176
2018-01-01,Density Selection,PEP,True,0,24.49632702778192,170543428767.41772,2017-12-29,0.5882352941176471,0.8333333333333334,0.5,0.5441176470588236,0.4829573728476052
2018-01-01,Density Selection,PM,True,0,23.269406648688182,164095855686.54907,2017-12-29,0.7647058823529411,0.7777777777777778,0.3333333333333333,0.5490196078431372,0.5081111631229797
2018-01-01,Density Selection,QSR,False,-1,41.79334291113791,14606773347.4427,2017-12-29,0.17647058823529413,0.3333333333333333,0.6666666666666666,0.4215686274509804,0.4215686274509804
2018-01-01,Density Selection,TTWO,True,-1,99.99318500698834,12520746653.835052,2017-12-29,0.058823529411764705,0.2777777777777778,1.0,0.5294117647058824,0.48198856964293363
2018-01-01,Density Selection,UVV,False,-1,34.497732142857146,1318503322.5,2017-12-29,0.23529411764705882,0.16666666666666666,0.1111111111111111,0.17320261437908496,0.17320261437908496
2018-01-01,Density Selection,YUM,True,-1,23.247720998161128,27502053940.82461,2017-12-29,0.8235294117647058,0.5555555555555556,0.9444444444444444,0.8839869281045751,0.7971710604507845
2019-01-01,Partitioning Selection,BF-B,False,1,30.55544520792942,22886028460.739136,2018-12-31,0.3,0.38095238095238093,0.6666666666666666,0.4833333333333333,0.4833333333333333
2019-01-01,Partitioning Selection,BTI,True,5,1.5237873667366322,77947396803.98589,2018-12-31,0.95,0.5714285714285714,0.09523809523809523,0.5226190476190475,0.5226190476190475
2019-01-01,Partitioning Selection,BUD,False,5,13.896351333058911,111768353771.79285,2018-12-31,0.8,0.7619047619047619,0.047619047619047616,0.42380952380952386,0.42380952380952386
2019-01-01,Partitioning Selection,CELH,True,0,,59140174.05134368,2018-12-31,0.0,0.047619047619047616,0.5238095238095238,0.2619047619047619,0.2619047619047619
2019-01-01,Partitioning Selection,CMG,True,3,1.2741963467204014,239965575.38881305,2018-12-31,1.0,0.09523809523809523,0.42857142857142855,0.7142857142857143,0.7142857142857143
2019-01-01,Partitioning Selection,DEO,True,2,22.5739961919195,95635503138.12212,2018-12-31,0.45,0.6666666666666666,0.7619047619047619,0.6059523809523809,0.6059523809523809
2019-01-01,Partitioning Selection,DPZ,True,1,30.01556268592304,10315058225.956251,2018-12-31,0.35,0.19047619047619047,0.7142857142857143,0.5321428571428571,0.5321428571428571
2019-01-01,Partitioning Selection,GOOGL,True,3,2.871770818243658,36362362100.6012,2018-12-31,0.9,0.5238095238095238,0.6190476190476191,0.7595238095238095,0.7595238095238095
2019-01-01,Partitioning Selection,KDP,False,1,30.67770932374984,35616820524.873566,2018-12-31,0.25,0.47619047619047616,0.8095238095238095,0.5297619047619048,0.5297619047619048
2019-01-01,Partitioning Selection,KO,True,4,71.67351585184042,201545926575.37524,2018-12-31,0.05,0.9047619047619048,0.5714285714285714,0.3107142857142857,0.3107142857142857
2019-01-01,Partitioning Selection,MCD,True,2,26.28617983732076,136890538738.8153,2018-12-31,0.4,0.8095238095238095,0.8571428571428571,0.6285714285714286,0.6285714285714286
2019-01-01,Partitioning Selection,META,True,4,19.706866659812142,384224779266.3574,2018-12-31,0.55,0.9523809523809523,0.47619047619047616,0.513095238095238,0.513095238095238
2019-01-01,Partitioning Selection,MNST,False,3,14.246399626590472,13608431604.912125,2018-12-31,0.75,0.3333333333333333,0.2857142857142857,0.5178571428571428,0.5178571428571428
2019-01-01,Partitioning Selection,MO,False,5,22.202405540600875,92806055159.71164,2018-12-31,0.5,0.6190476190476191,0.14285714285714285,0.3214285714285714,0.3214285714285714
2019-01-01,Partitioning Selection,MSFT,False,2,41.43012565348445,779673534672.924,2018-12-31,0.15,1.0,1.0,0.575,0.575
2019-01-01,Partitioning Selection,PEP,False,4,31.517792517894108,155950037378.54004,2018-12-31,0.2,0.8571428571428571,0.3333333333333333,0.26666666666666666,0.26666666666666666
2019-01-01,Partitioning Selection,PM,True,5,15.501123069691012,103780018951.58131,2018-12-31,0.7,0.7142857142857143,0.19047619047619047,0.4452380952380952,0.4452380952380952
2019-01-01,Partitioning Selection,QSR,False,3,15.59005785070593,13158008825.995806,2018-12-31,0.65,0.2857142857142857,0.38095238095238093,0.5154761904761904,0.5154761904761904
2019-01-01,Partitioning Selection,TTWO,False,1,54.93456155190948,11721991678.507996,2018-12-31,0.1,0.23809523809523808,0.9523809523809523,0.5261904761904762,0.5261904761904762
2019-01-01,Partitioning Selection,UVV,True,3,12.796090400989604,1352060503.9493637,2018-12-31,0.85,0.14285714285714285,0.23809523809523808,0.544047619047619,0.5275317042207983
2019-01-01,Partitioning Selection,YUM,True,1,17.461546891872434,28706783090.23828,2018-12-31,0.6,0.42857142857142855,0.9047619047619048,0.7523809523809524,0.7523809523809524
2019-01-01,Density Selection,BF-B,False,0,30.55544520792942,22886028460.739136,2018-12-31,0.3,0.38095238095238093,0.6666666666666666,0.4833333333333333,0.4833333333333333
2019-01-01,Density Selection,BTI,True,0,1.5237873667366322,77947396803.98589,2018-12-31,0.95,0.5714285714285714,0.09523809523809523,0.5226190476190475,0.48483291762286396
2019-01-01,Density Selection,BUD,False,0,13.896351333058911,111768353771.79285,2018-12-31,0.8,0.7619047619047619,0.047619047619047616,0.42380952380952386,0.42380952380952386
2019-01-01,Density Selection,CELH,False,-1,,59140174.05134368,2018-12-31,0.0,0.047619047619047616,0.5238095238095238,0.2619047619047619,0.2619047619047619
2019-01-01,Density Selection,CMG,True,-1,1.2741963467204014,239965575.38881305,2018-12-31,1.0,0.09523809523809523,0.42857142857142855,0.7142857142857143,0.6784276879271901
2019-01-01,Density Selection,DEO,True,0,22.5739961919195,95635503138.12212,2018-12-31,0.45,0.6666666666666666,0.7619047619047619,0.6059523809523809,0.5590774359989352
2019-01-01,Density Selection,DPZ,True,0,30.01556268592304,10315058225.956251,2018-12-31,0.35,0.19047619047619047,0.7142857142857143,0.5321428571428571,0.4874020441682453
2019-01-01,Density Selection,GOOGL,True,0,2.871770818243658,36362362100.6012,2018-12-31,0.9,0.5238095238095238,0.6190476190476191,0.7595238095238095,0.7595238095238095
2019-01-01,Density Selection,KDP,True,-1,30.67770932374984,35616820524.873566,2018-12-31,0.25,0.47619047619047616,0.8095238095238095,0.5297619047619048,0.5289265297825633
2019-01-01,Density Selection,KO,False,-1,71.67351585184042,201545926575.37524,2018-12-31,0.05,0.9047619047619048,0.5714285714285714,0.3107142857142857,0.3107142857142857
2019-01-01,Density Selection,MCD,True,0,26.28617983732076,136890538738.8153,2018-12-31,0.4,0.8095238095238095,0.8571428571428571,0.6285714285714286,0.5661790864829437
2019-01-01,Density Selection,META,False,-1,19.706866659812142,384224779266.3574,2018-12-31,0.55,0.9523809523809523,0.47619047619047616,0.513095238095238,0.513095238095238
2019-01-01,Density Selection,MNST,True,0,14.246399626590472,13608431604.912125,2018-12-31,0.75,0.3333333333333333,0.2857142857142857,0.5178571428571428,0.465776913307719
2019-01-01,Density Selection,MO,False,0,22.202405540600875,92806055159.71164,2018-12-31,0.5,0.6190476190476191,0.14285714285714285,0.3214285714285714,0.3214285714285714
2019-01-01,Density Selection,MSFT,True,-1,41.43012565348445,779673534672.924,2018-12-31,0.15,1.0,1.0,0.575,0.5139186308031164
2019-01-01,Density Selection,PEP,False,0,31.517792517894108,155950037378.54004,2018-12-31,0.2,0.8571428571428571,0.3333333333333333,0.26666666666666666,0.26666666666666666
2019-01-01,Density Selection,PM,False,0,15.501123069691012,103780018951.58131,2018-12-31,0.7,0.7142857142857143,0.19047619047619047,0.4452380952380952,0.4452380952380952
2019-01-01,Density Selection,QSR,False,0,15.59005785070593,13158008825.995806,2018-12-31,0.65,0.2857142857142857,0.38095238095238093,0.5154761904761904,0.5154761904761904
2019-01-01,Density Selection,TTWO,True,-1,54.93456155190948,11721991678.507996,2018-12-31,0.1,0.23809523809523808,0.9523809523809523,0.5261904761904762,0.4970164208803029
2019-01-01,Density Selection,UVV,True,0,12.796090400989604,1352060503.9493637,2018-12-31,0.85,0.14285714285714285,0.23809523809523808,0.544047619047619,0.5320268101036207
2019-01-01,Density Selection,YUM,True,0,17.461546891872434,28706783090.23828,2018-12-31,0.6,0.42857142857142855,0.9047619047619048,0.7523809523809524,0.6945089541273974
2020-01-01,Partitioning Selection,BF-B,False,0,37.77145956896173,32256826471.89331,2019-12-31,0.13043478260869565,0.4583333333333333,0.75,0.44021739130434784,0.44021739130434784
2020-01-01,Partitioning Selection,BTI,False,3,13.059942522218885,104090054750.06734,2019-12-31,0.8695652173913043,0.6666666666666666,0.041666666666666664,0.4556159420289855,0.4556159420289855
2020-01-01,Partitioning Selection,BUD,False,3,18.46536271810436,137917794141.52145,2019-12-31,0.6086956521739131,0.7916666666666666,0.125,0.36684782608695654,0.36684782608695654
2020-01-01,Partitioning Selection,CELH,True,5,10.817472554958028,110889164.75526844,2019-12-31,0.9130434782608695,0.041666666666666664,0.2916666666666667,0.6023550724637681,0.5797795194337894
2020-01-01,Partitioning Selection,CMG,True,1,1.5022965708231844,465352888.0747605,2019-12-31,1.0,0.08333333333333333,0.9583333333333334,0.9791666666666667,0.9791666666666667
2020-01-01,Partitioning Selection,DEO,True,2,25.26540247669713,109157049391.45515,2019-12-31,0.5217391304347826,0.7083333333333334,0.7083333333333334,0.615036231884058,0.615036231884058
2020-01-01,Partitioning Selection,DPZ,True,0,31.370714371195238,12015736501.312683,2019-12-31,0.2608695652173913,0.20833333333333334,0.875,0.5679347826086957,0.5679347826086957
2020-01-01,Partitioning Selection,GOOGL,True,3,3.654211638331771,46269627764.556885,2019-12-31,0.9565217391304348,0.5833333333333334,0.6666666666666666,0.8115942028985508,0.8115942028985508
2020-01-01,Partitioning Selection,KDP,False,0,36.558792041915225,40726494334.69356,2019-12-31,0.17391304347826086,0.5416666666666666,0.9166666666666666,0.5452898550724637,0.5452898550724637
2020-01-01,Partitioning Selection,KO,False,2,30.60745885123064,237146591179.335,2019-12-31,0.30434782608695654,0.9166666666666666,0.8333333333333334,0.568840579710145,0.568840579710145
2020-01-01,Partitioning Selection,MCD,False,2,25.358911580559205,148818772610.5117,2019-12-31,0.4782608695652174,0.8333333333333334,0.5416666666666666,0.509963768115942,0.509963768115942
2020-01-01,Partitioning Selection,META,False,2,32.75023587523587,590093750000.0,2019-12-31,0.21739130434782608,0.9583333333333334,0.4166666666666667,0.3170289855072464,0.3170289855072464
2020-01-01,Partitioning Selection,MNST,False,5,15.645625505033678,17084835303.990717,2019-12-31,0.7391304347826086,0.2916666666666667,0.25,0.4945652173913043,0.4945652173913043
2020-01-01,Partitioning Selection,MO,False,3,22.305787997379547,93238193829.04652,2019-12-31,0.5652173913043478,0.625,0.08333333333333333,0.3242753623188406,0.3242753623188406
2020-01-01,Partitioning Selection,MSFT,True,2,29.27587050852516,1203062622677.3328,2019-12-31,0.391304347826087,1.0,1.0,0.6956521739130435,0.6956521739130435
2020-01-01,Partitioning Selection,PEP,True,3,15.36667272142982,190577475091.17264,2019-12-31,0.782608695652174,0.875,0.5833333333333334,0.6829710144927537,0.6829710144927537
2020-01-01,Partitioning Selection,PM,False,3,17.701479583247355,132389365803.10696,2019-12-31,0.6956521739130435,0.75,0.20833333333333334,0.4519927536231884,0.4519927536231884
