date,close
2016-05-11,10.119999885559082
2016-05-12,10.25
2016-05-13,10.850000381469727
2016-05-16,11.600000381469727
2016-05-17,11.9399995803833
2016-05-18,11.770000457763672
2016-05-19,10.380000114440918
2016-05-20,10.380000114440918
2016-05-23,10.59000015258789
2016-05-24,10.5
2016-05-25,10.989999771118164
2016-05-26,10.880000114440918
2016-05-27,10.720000267028809
2016-05-31,10.260000228881836
2016-06-01,10.350000381469727
2016-06-02,10.369999885559082
2016-06-03,10.579999923706055
2016-06-06,9.6899995803833
2016-06-07,9.680000305175781
2016-06-08,9.380000114440918
2016-06-09,8.899999618530273
2016-06-10,8.276000022888184
2016-06-13,7.739999771118164
2016-06-14,7.940000057220459
2016-06-15,7.380000114440918
2016-06-16,7.239999771118164
2016-06-17,7.340000152587891
2016-06-20,9.390000343322754
2016-06-21,10.260000228881836
2016-06-22,10.0600004196167
2016-06-23,9.779999732971191
2016-06-24,10.180000305175781
2016-06-27,9.270000457763672
2016-06-28,9.970000267028809
2016-06-29,9.9399995803833
2016-06-30,10.270000457763672
2016-07-01,10.069999694824219
2016-07-05,10.270000457763672
2016-07-06,10.079999923706055
2016-07-07,9.979999542236328
2016-07-08,10.09000015258789
2016-07-11,10.359999656677246
2016-07-12,10.369999885559082
2016-07-13,10.40999984741211
2016-07-14,10.420000076293945
2016-07-15,10.949999809265137
2016-07-18,11.630000114440918
2016-07-19,11.100000381469727
2016-07-20,10.520000457763672
2016-07-21,11.34000015258789
2016-07-22,11.140000343322754
2016-07-25,11.239999771118164
2016-07-26,11.25
2016-07-27,11.210000038146973
2016-07-28,11.119999885559082
2016-07-29,11.149999618530273
2016-08-01,10.760000228881836
2016-08-02,10.800000190734863
2016-08-03,10.739999771118164
2016-08-04,10.739999771118164
2016-08-05,10.850000381469727
2016-08-08,10.859999656677246
2016-08-09,10.920000076293945
2016-08-10,9.260000228881836
2016-08-11,10.229999542236328
2016-08-12,11.34000015258789
2016-08-15,12.8100004196167
2016-08-16,11.020000457763672
2016-08-17,11.670000076293945
2016-08-18,11.640000343322754
2016-08-19,11.010000228881836
2016-08-22,11.569999694824219
2016-08-23,12.569999694824219
2016-08-24,12.899999618530273
2016-08-25,12.930000305175781
2016-08-26,13.100000381469727
2016-08-29,13.069999694824219
2016-08-30,12.680000305175781
2016-08-31,12.930000305175781
2016-09-01,12.800000190734863
2016-09-02,13.09000015258789
2016-09-06,14.430000305175781
2016-09-07,14.710000038146973
2016-09-08,15.979999542236328
2016-09-09,15.680000305175781
2016-09-12,15.260000228881836
2016-09-13,14.039999961853027
2016-09-14,12.920000076293945
2016-09-15,13.449999809265137
2016-09-16,13.069999694824219
2016-09-19,13.0600004196167
2016-09-20,13.300000190734863
2016-09-21,13.550000190734863
2016-09-22,13.890000343322754
2016-09-23,13.489999771118164
2016-09-26,12.880000114440918
2016-09-27,12.5
2016-09-28,12.149999618530273
2016-09-29,12.15999984741211
2016-09-30,12.020000457763672
2016-10-03,12.859999656677246
2016-10-04,12.640000343322754
2016-10-05,12.470000267028809
2016-10-06,12.5
2016-10-07,12.4399995803833
2016-10-10,12.430000305175781
2016-10-11,12.300000190734863
2016-10-12,12.270000457763672
2016-10-13,12.199999809265137
2016-10-14,12.210000038146973
2016-10-17,12.5
2016-10-18,12.489999771118164
2016-10-19,12.5
2016-10-20,12.649999618530273
2016-10-21,13.319999694824219
2016-10-24,13.479999542236328
2016-10-25,13.0
2016-10-26,12.470000267028809
2016-10-27,12.350000381469727
2016-10-28,12.399999618530273
2016-10-31,12.350000381469727
2016-11-01,12.890000343322754
2016-11-02,12.850000381469727
2016-11-03,12.9399995803833
2016-11-04,12.800000190734863
2016-11-07,12.90999984741211
2016-11-08,13.289999961853027
2016-11-09,15.130000114440918
2016-11-10,14.569999694824219
2016-11-11,15.199999809265137
2016-11-14,15.09000015258789
2016-11-15,15.020000457763672
2016-11-16,13.529999732971191
2016-11-17,12.479999542236328
2016-11-18,13.760000228881836
2016-11-21,14.130000114440918
2016-11-22,14.539999961853027
2016-11-23,14.0600004196167
2016-11-25,14.5
2016-11-28,14.479999542236328
2016-11-29,14.020000457763672
2016-11-30,14.520000457763672
2016-12-01,14.15999984741211
2016-12-02,14.260000228881836
2016-12-05,14.479999542236328
2016-12-06,14.34000015258789
2016-12-07,14.470000267028809
2016-12-08,14.390000343322754
2016-12-09,13.529999732971191
2016-12-12,12.869999885559082
2016-12-13,13.739999771118164
2016-12-14,13.25
2016-12-15,13.100000381469727
2016-12-16,12.800000190734863
2016-12-19,12.5
2016-12-20,12.069999694824219
2016-12-21,12.739999771118164
2016-12-22,12.9399995803833
2016-12-23,13.069999694824219
2016-12-27,13.210000038146973
2016-12-28,12.520000457763672
2016-12-29,12.930000305175781
2016-12-30,12.25
2017-01-03,12.460000038146973
2017-01-04,13.220000267028809
2017-01-05,13.010000228881836
2017-01-06,12.960000038146973
2017-01-09,13.130000114440918
2017-01-10,12.630000114440918
2017-01-11,12.75
2017-01-12,12.819999694824219
2017-01-13,12.960000038146973
2017-01-17,13.050000190734863
2017-01-18,12.989999771118164
2017-01-19,12.960000038146973
2017-01-20,13.130000114440918
2017-01-23,13.100000381469727
2017-01-24,12.859999656677246
2017-01-25,13.199999809265137
2017-01-26,13.270000457763672
2017-01-27,13.210000038146973
2017-01-30,13.289999961853027
2017-01-31,13.279999732971191
2017-02-01,13.130000114440918
2017-02-02,12.989999771118164
2017-02-03,13.0
2017-02-06,13.050000190734863
2017-02-07,13.029999732971191
2017-02-08,13.079999923706055
2017-02-09,13.020000457763672
2017-02-10,13.0
2017-02-13,12.640000343322754
2017-02-14,13.199999809265137
2017-02-15,13.079999923706055
2017-02-16,13.039999961853027
2017-02-17,13.229999542236328
2017-02-21,13.3100004196167
2017-02-22,13.039999961853027
2017-02-23,13.029999732971191
2017-02-24,13.15999984741211
2017-02-27,13.199999809265137
2017-02-28,13.170000076293945
2017-03-01,13.25
2017-03-02,13.279999732971191
2017-03-03,13.229999542236328
2017-03-06,13.25
2017-03-07,13.210000038146973
2017-03-08,13.380000114440918
2017-03-09,13.3100004196167
2017-03-10,13.25
2017-03-13,13.720000267028809
2017-03-14,13.880000114440918
2017-03-15,14.050000190734863
2017-03-16,14.420000076293945
2017-03-17,14.84000015258789
2017-03-20,15.489999771118164
2017-03-21,15.0600004196167
2017-03-22,15.270000457763672
2017-03-23,15.579999923706055
2017-03-24,15.479999542236328
2017-03-27,15.829999923706055
2017-03-28,15.420000076293945
2017-03-29,15.329999923706055
2017-03-30,15.170000076293945
2017-03-31,15.600000381469727
2017-04-03,15.6899995803833
2017-04-04,15.640000343322754
2017-04-05,15.550000190734863
2017-04-06,15.720000267028809
2017-04-07,15.880000114440918
2017-04-10,16.260000228881836
2017-04-11,16.06999969482422
2017-04-12,15.989999771118164
2017-04-13,16.049999237060547
2017-04-17,16.020000457763672
2017-04-18,16.06999969482422
2017-04-19,15.979999542236328
2017-04-20,16.040000915527344
2017-04-21,16.09000015258789
2017-04-24,17.1200008392334
2017-04-25,16.510000228881836
2017-04-26,16.299999237060547
2017-04-27,16.309999465942383
2017-04-28,15.8100004196167
2017-05-01,16.1200008392334
2017-05-02,16.149999618530273
2017-05-03,15.90999984741211
2017-05-04,15.850000381469727
2017-05-05,15.770000457763672
2017-05-08,15.119999885559082
2017-05-09,15.09000015258789
2017-05-10,16.06999969482422
2017-05-11,16.100000381469727
2017-05-12,15.399999618530273
2017-05-15,15.449999809265137
2017-05-16,15.510000228881836
2017-05-17,15.40999984741211
2017-05-18,15.460000038146973
2017-05-19,15.600000381469727
2017-05-22,16.940000534057617
2017-05-23,16.770000457763672
2017-05-24,16.6200008392334
2017-05-25,16.18000030517578
2017-05-26,16.31999969482422
2017-05-30,16.34000015258789
2017-05-31,16.75
2017-06-01,16.649999618530273
2017-06-02,16.6200008392334
2017-06-05,16.360000610351562
2017-06-06,16.770000457763672
2017-06-07,16.81999969482422
2017-06-08,16.760000228881836
2017-06-09,16.610000610351562
2017-06-12,15.359999656677246
2017-06-13,15.710000038146973
2017-06-14,15.25
2017-06-15,15.369999885559082
2017-06-16,15.539999961853027
2017-06-19,15.529999732971191
2017-06-20,15.239999771118164
2017-06-21,16.280000686645508
2017-06-22,15.979999542236328
2017-06-23,16.299999237060547
2017-06-26,15.520000457763672
2017-06-27,15.520000457763672
2017-06-28,15.789999961853027
2017-06-29,15.529999732971191
2017-06-30,15.34000015258789
2017-07-03,15.180000305175781
2017-07-05,14.960000038146973
2017-07-06,14.770000457763672
2017-07-07,14.949999809265137
2017-07-10,14.899999618530273
2017-07-11,15.09000015258789
2017-07-12,15.180000305175781
2017-07-13,14.979999542236328
2017-07-14,15.149999618530273
2017-07-17,15.039999961853027
2017-07-18,15.109999656677246
2017-07-19,15.5
2017-07-20,15.390000343322754
2017-07-21,15.0600004196167
2017-07-24,14.520000457763672
2017-07-25,14.779999732971191
2017-07-26,15.5600004196167
2017-07-27,15.649999618530273
2017-07-28,15.640000343322754
2017-07-31,15.420000076293945
2017-08-01,15.319999694824219
