date,close
2014-12-11,42.5
2014-12-12,40.75
2014-12-15,41.13999938964844
2014-12-16,41.34000015258789
2014-12-17,42.72999954223633
2014-12-18,44.4900016784668
2014-12-19,47.029998779296875
2014-12-22,46.060001373291016
2014-12-23,45.83000183105469
2014-12-29,45.0
2014-12-30,45.09000015258789
2014-12-31,45.5
2015-01-02,45.040000915527344
2015-01-05,44.47999954223633
2015-01-06,44.790000915527344
2015-01-07,46.5
2015-01-08,47.650001525878906
2015-01-09,47.45000076293945
2015-01-12,47.56999969482422
2015-01-13,48.119998931884766
2015-01-14,48.349998474121094
2015-01-15,47.04999923706055
2015-01-16,46.619998931884766
2015-01-19,46.349998474121094
2015-01-20,46.310001373291016
2015-01-21,48.16999816894531
2015-01-22,48.630001068115234
2015-01-23,48.790000915527344
2015-01-26,48.31999969482422
2015-01-27,48.68000030517578
2015-01-28,48.0
2015-01-29,49.439998626708984
2015-01-30,49.2400016784668
2015-02-02,48.349998474121094
2015-02-03,47.91999816894531
2015-02-04,47.869998931884766
2015-02-05,47.720001220703125
2015-02-06,48.75
2015-02-09,47.84000015258789
2015-02-10,49.36000061035156
2015-02-11,49.33000183105469
2015-02-12,49.11000061035156
2015-02-13,48.25
2015-02-17,52.150001525878906
2015-02-18,50.75
2015-02-19,50.97999954223633
2015-02-20,52.209999084472656
2015-02-23,52.400001525878906
2015-02-24,52.7599983215332
2015-02-25,53.02000045776367
2015-02-26,54.45000076293945
2015-02-27,55.2599983215332
2015-03-02,55.90999984741211
2015-03-03,54.52000045776367
2015-03-04,52.790000915527344
2015-03-05,52.86000061035156
2015-03-06,51.86000061035156
2015-03-09,51.029998779296875
2015-03-10,50.33000183105469
2015-03-11,50.16999816894531
2015-03-12,50.439998626708984
2015-03-13,49.849998474121094
2015-03-16,50.349998474121094
2015-03-17,50.61000061035156
2015-03-18,49.81999969482422
2015-03-19,50.70000076293945
2015-03-20,48.84000015258789
2015-03-23,48.209999084472656
2015-03-24,49.310001373291016
2015-03-25,48.5099983215332
2015-03-26,48.22999954223633
2015-03-27,48.88999938964844
2015-03-30,49.59000015258789
2015-03-31,48.560001373291016
2015-04-01,48.40999984741211
2015-04-02,48.939998626708984
2015-04-06,48.90999984741211
2015-04-07,48.689998626708984
2015-04-08,48.790000915527344
2015-04-09,48.599998474121094
2015-04-10,49.08000183105469
2015-04-13,49.16999816894531
2015-04-14,48.65999984741211
2015-04-15,47.849998474121094
2015-04-16,47.880001068115234
2015-04-17,47.099998474121094
2015-04-20,46.66999816894531
2015-04-21,47.47999954223633
2015-04-22,48.130001068115234
2015-04-23,50.11000061035156
2015-04-24,50.59000015258789
2015-04-27,49.13999938964844
2015-04-28,51.040000915527344
2015-04-29,50.779998779296875
2015-04-30,49.22999954223633
2015-05-01,50.34000015258789
2015-05-04,51.0
2015-05-05,49.54999923706055
2015-05-06,48.95000076293945
2015-05-07,49.93000030517578
2015-05-08,49.72999954223633
2015-05-11,49.540000915527344
2015-05-12,48.81999969482422
2015-05-13,49.06999969482422
2015-05-14,49.90999984741211
2015-05-15,50.7400016784668
2015-05-19,50.4900016784668
2015-05-20,50.099998474121094
2015-05-21,49.41999816894531
2015-05-22,48.970001220703125
2015-05-25,49.220001220703125
2015-05-26,48.25
2015-05-27,48.189998626708984
2015-05-28,47.75
2015-05-29,48.15999984741211
2015-06-01,48.189998626708984
2015-06-02,48.11000061035156
2015-06-03,48.34000015258789
2015-06-04,48.310001373291016
2015-06-05,48.900001525878906
2015-06-08,47.2599983215332
2015-06-09,46.709999084472656
2015-06-10,46.59000015258789
2015-06-11,47.130001068115234
2015-06-12,46.70000076293945
2015-06-15,46.47999954223633
2015-06-16,45.650001525878906
2015-06-17,45.849998474121094
2015-06-18,46.7400016784668
2015-06-19,46.540000915527344
2015-06-22,47.4900016784668
2015-06-23,47.540000915527344
2015-06-24,46.75
2015-06-25,46.959999084472656
2015-06-26,48.060001373291016
2015-06-29,47.0
2015-06-30,47.869998931884766
2015-07-02,49.619998931884766
2015-07-03,49.380001068115234
2015-07-06,49.5
2015-07-07,50.630001068115234
2015-07-08,49.349998474121094
2015-07-09,48.459999084472656
2015-07-10,49.25
2015-07-13,51.689998626708984
2015-07-14,51.20000076293945
2015-07-15,51.45000076293945
2015-07-16,52.08000183105469
2015-07-17,53.04999923706055
2015-07-20,52.060001373291016
2015-07-21,50.810001373291016
2015-07-22,52.099998474121094
2015-07-23,51.5
2015-07-24,52.20000076293945
2015-07-27,54.209999084472656
2015-07-28,55.349998474121094
2015-07-29,55.7400016784668
2015-07-30,55.970001220703125
2015-07-31,56.58000183105469
2015-08-04,57.45000076293945
2015-08-05,57.91999816894531
2015-08-06,56.5
2015-08-07,56.279998779296875
2015-08-10,55.560001373291016
2015-08-11,55.810001373291016
2015-08-12,54.58000183105469
2015-08-13,55.54999923706055
2015-08-14,55.81999969482422
2015-08-17,56.560001373291016
2015-08-18,55.220001220703125
2015-08-19,55.779998779296875
2015-08-20,53.040000915527344
2015-08-21,51.86000061035156
2015-08-24,49.9900016784668
2015-08-25,49.560001373291016
2015-08-26,51.709999084472656
2015-08-27,52.54999923706055
2015-08-28,52.310001373291016
2015-08-31,50.47999954223633
2015-09-01,49.349998474121094
2015-09-02,49.630001068115234
2015-09-03,50.220001220703125
2015-09-04,49.869998931884766
2015-09-08,50.09000015258789
2015-09-09,50.63999938964844
2015-09-10,49.459999084472656
2015-09-11,49.5
2015-09-14,48.97999954223633
2015-09-15,49.349998474121094
2015-09-16,48.7400016784668
2015-09-17,49.310001373291016
2015-09-18,48.349998474121094
2015-09-21,50.310001373291016
2015-09-22,50.02000045776367
2015-09-23,50.209999084472656
2015-09-24,49.59000015258789
2015-09-25,49.5099983215332
2015-09-28,48.369998931884766
2015-09-29,46.599998474121094
2015-09-30,48.040000915527344
2015-10-01,46.619998931884766
2015-10-02,46.04999923706055
2015-10-05,46.5
2015-10-06,46.5099983215332
2015-10-07,46.869998931884766
2015-10-08,46.40999984741211
2015-10-09,47.0099983215332
2015-10-13,47.4900016784668
2015-10-14,46.56999969482422
2015-10-15,46.33000183105469
2015-10-16,47.150001525878906
2015-10-19,49.279998779296875
2015-10-20,49.29999923706055
2015-10-21,48.22999954223633
2015-10-22,48.599998474121094
2015-10-23,49.16999816894531
2015-10-26,50.16999816894531
2015-10-27,52.84000015258789
2015-10-28,53.77000045776367
2015-10-29,53.9900016784668
2015-10-30,52.47999954223633
2015-11-02,51.16999816894531
2015-11-03,50.880001068115234
2015-11-04,50.02000045776367
2015-11-05,48.72999954223633
2015-11-06,47.970001220703125
2015-11-09,47.33000183105469
2015-11-10,47.369998931884766
2015-11-11,48.75
2015-11-12,46.939998626708984
2015-11-13,47.36000061035156
2015-11-16,47.88999938964844
2015-11-17,47.369998931884766
2015-11-18,48.779998779296875
2015-11-19,49.529998779296875
2015-11-20,49.90999984741211
2015-11-23,48.369998931884766
2015-11-24,47.900001525878906
2015-11-25,48.68000030517578
2015-11-26,48.47999954223633
2015-11-27,49.31999969482422
2015-11-30,48.779998779296875
2015-12-01,48.869998931884766
2015-12-02,48.7400016784668
2015-12-03,47.849998474121094
2015-12-04,48.20000076293945
2015-12-07,47.939998626708984
2015-12-08,47.77000045776367
2015-12-09,46.97999954223633
2015-12-10,49.45000076293945
2015-12-11,48.88999938964844
2015-12-14,48.150001525878906
2015-12-15,49.459999084472656
2015-12-16,50.880001068115234
2015-12-17,50.2400016784668
2015-12-18,51.20000076293945
2015-12-21,51.150001525878906
2015-12-22,50.81999969482422
2015-12-23,51.27000045776367
2015-12-24,51.560001373291016
2015-12-29,51.939998626708984
2015-12-30,51.56999969482422
2015-12-31,51.75
2016-01-04,49.52000045776367
2016-01-05,47.81999969482422
2016-01-06,46.619998931884766
2016-01-07,45.63999938964844
2016-01-08,45.040000915527344
2016-01-11,45.02000045776367
2016-01-12,46.040000915527344
2016-01-13,45.619998931884766
2016-01-14,48.290000915527344
2016-01-15,48.619998931884766
2016-01-18,47.59000015258789
2016-01-19,48.290000915527344
2016-01-20,47.349998474121094
2016-01-21,48.54999923706055
2016-01-22,49.18000030517578
2016-01-25,47.959999084472656
2016-01-26,48.11000061035156
2016-01-27,46.33000183105469
2016-01-28,46.400001525878906
2016-01-29,47.310001373291016
2016-02-01,47.34000015258789
2016-02-02,45.90999984741211
2016-02-03,44.72999954223633
2016-02-04,44.880001068115234
2016-02-05,44.459999084472656
2016-02-08,42.79999923706055
2016-02-09,42.08000183105469
2016-02-10,42.560001373291016
2016-02-11,42.33000183105469
2016-02-12,44.29999923706055
2016-02-16,46.90999984741211
2016-02-17,47.29999923706055
2016-02-18,45.939998626708984
2016-02-19,44.97999954223633
2016-02-22,44.84000015258789
2016-02-23,45.18000030517578
2016-02-24,45.43000030517578
2016-02-25,45.630001068115234
2016-02-26,46.43000030517578
2016-02-29,47.47999954223633
2016-03-01,48.349998474121094
2016-03-02,48.7599983215332
2016-03-03,49.349998474121094
2016-03-04,49.650001525878906
2016-03-07,50.34000015258789
2016-03-08,50.0099983215332
2016-03-09,50.2400016784668
2016-03-10,50.15999984741211
2016-03-11,50.97999954223633
2016-03-14,51.779998779296875
2016-03-15,49.9900016784668
2016-03-16,50.369998931884766
2016-03-17,50.5
2016-03-18,51.15999984741211
2016-03-21,50.5
2016-03-22,50.11000061035156
2016-03-23,50.25
2016-03-24,49.83000183105469
2016-03-28,50.470001220703125
2016-03-29,50.7599983215332
2016-03-30,51.0
2016-03-31,50.439998626708984
2016-04-01,51.119998931884766
2016-04-04,50.869998931884766
2016-04-05,50.27000045776367
2016-04-06,51.2400016784668
2016-04-07,50.38999938964844
2016-04-08,49.4900016784668
2016-04-11,50.45000076293945
2016-04-12,50.65999984741211
2016-04-13,50.90999984741211
2016-04-14,50.25
2016-04-15,51.38999938964844
2016-04-18,52.52000045776367
2016-04-19,52.209999084472656
2016-04-20,53.09000015258789
2016-04-21,52.599998474121094
2016-04-22,51.56999969482422
2016-04-25,52.09000015258789
2016-04-26,52.540000915527344
2016-04-27,53.45000076293945
2016-04-28,53.91999816894531
2016-04-29,54.16999816894531
2016-05-02,54.22999954223633
2016-05-03,54.369998931884766
2016-05-04,55.15999984741211
2016-05-05,55.02000045776367
2016-05-06,54.86000061035156
2016-05-09,54.84000015258789
2016-05-10,55.06999969482422
2016-05-11,52.880001068115234
2016-05-12,52.369998931884766
2016-05-13,51.63999938964844
2016-05-16,51.880001068115234
2016-05-17,51.84000015258789
2016-05-18,52.47999954223633
2016-05-19,53.040000915527344
2016-05-20,53.54999923706055
2016-05-24,55.439998626708984
2016-05-25,54.560001373291016
2016-05-26,54.65999984741211
2016-05-27,55.43000030517578
2016-05-30,55.93000030517578
2016-05-31,54.75
2016-06-01,53.93000030517578
2016-06-02,54.56999969482422
2016-06-03,53.689998626708984
2016-06-06,53.11000061035156
2016-06-07,54.369998931884766
2016-06-08,53.709999084472656
2016-06-09,54.0
2016-06-10,53.939998626708984
2016-06-13,53.970001220703125
2016-06-14,54.90999984741211
2016-06-15,55.06999969482422
2016-06-16,54.68000030517578
2016-06-17,55.38999938964844
2016-06-20,55.83000183105469
2016-06-21,55.130001068115234
2016-06-22,54.369998931884766
2016-06-23,55.15999984741211
2016-06-24,53.83000183105469
2016-06-27,52.150001525878906
2016-06-28,52.560001373291016
2016-06-29,53.41999816894531
2016-06-30,53.779998779296875
2016-07-04,54.2599983215332
2016-07-05,53.810001373291016
2016-07-06,54.25
2016-07-07,53.900001525878906
2016-07-08,53.95000076293945
2016-07-11,54.380001068115234
2016-07-12,53.869998931884766
2016-07-13,54.08000183105469
2016-07-14,54.04999923706055
2016-07-15,53.9900016784668
2016-07-18,56.18000030517578
2016-07-19,56.68000030517578
