date,close
2011-01-04,2488.0
2011-01-05,2485.0
2011-01-06,2481.0
2011-01-07,2426.5
2011-01-10,2418.5
2011-01-11,2430.0
2011-01-12,2411.0
2011-01-13,2325.0
2011-01-14,2366.5
2011-01-17,2353.0
2011-01-18,2371.5
2011-01-19,2337.5
2011-01-20,2297.0
2011-01-21,2282.5
2011-01-24,2373.0
2011-01-25,2355.0
2011-01-26,2376.0
2011-01-27,2370.0
2011-01-28,2307.5
2011-01-31,2305.0
2011-02-01,2321.5
2011-02-02,2353.0
2011-02-03,2388.0
2011-02-04,2389.0
2011-02-07,2444.0
2011-02-08,2427.0
2011-02-09,2403.5
2011-02-10,2401.0
2011-02-11,2423.5
2011-02-14,2403.0
2011-02-15,2424.0
2011-02-16,2421.5
2011-02-17,2443.0
2011-02-18,2466.5
2011-02-21,2450.0
2011-02-22,2439.5
2011-02-23,2413.0
2011-02-24,2396.5
2011-02-25,2466.5
2011-02-28,2462.0
2011-03-01,2470.5
2011-03-02,2451.0
2011-03-03,2501.5
2011-03-04,2483.0
2011-03-07,2468.5
2011-03-08,2507.0
2011-03-09,2436.5
2011-03-10,2416.5
2011-03-11,2396.0
2011-03-14,2366.0
2011-03-15,2328.5
2011-03-16,2300.0
2011-03-17,2327.0
2011-03-18,2327.0
2011-03-21,2338.0
2011-03-22,2346.0
2011-03-23,2385.5
2011-03-24,2401.0
2011-03-25,2408.5
2011-03-28,2407.5
2011-03-29,2462.0
2011-03-30,2521.0
2011-03-31,2502.0
2011-04-01,2538.5
2011-04-04,2531.0
2011-04-05,2549.5
2011-04-06,2532.0
2011-04-07,2491.0
2011-04-08,2493.0
2011-04-11,2485.5
2011-04-12,2494.0
2011-04-13,2530.0
2011-04-14,2533.5
2011-04-15,2567.0
2011-04-18,2524.0
2011-04-19,2560.5
2011-04-20,2593.0
2011-04-21,2593.5
2011-04-26,2637.0
2011-04-27,2631.0
2011-04-28,2611.0
2011-04-29,2611.0
2011-05-03,2666.5
2011-05-04,2653.5
2011-05-05,2688.5
2011-05-06,2688.0
2011-05-09,2670.0
2011-05-10,2718.5
2011-05-11,2718.0
2011-05-12,2708.0
2011-05-13,2704.0
2011-05-16,2688.5
2011-05-17,2670.5
2011-05-18,2693.0
2011-05-19,2725.0
2011-05-20,2745.5
2011-05-23,2725.5
2011-05-24,2718.5
2011-05-25,2681.0
2011-05-26,2717.0
2011-05-27,2720.0
2011-05-31,2722.0
2011-06-01,2733.0
2011-06-02,2716.0
2011-06-03,2716.5
2011-06-06,2738.0
2011-06-07,2730.5
2011-06-08,2702.5
2011-06-09,2730.0
2011-06-10,2707.0
2011-06-13,2690.5
2011-06-14,2663.5
2011-06-15,2645.5
2011-06-16,2637.0
2011-06-17,2649.5
2011-06-20,2649.0
2011-06-21,2667.0
2011-06-22,2690.0
2011-06-23,2657.0
2011-06-24,2651.0
2011-06-27,2680.5
2011-06-28,2682.5
2011-06-29,2685.5
2011-06-30,2731.0
2011-07-01,2754.0
2011-07-04,2787.0
2011-07-05,2813.0
2011-07-06,2800.5
2011-07-07,2824.5
2011-07-08,2847.0
2011-07-11,2839.5
2011-07-12,2816.5
2011-07-13,2790.5
2011-07-14,2777.5
2011-07-15,2800.0
2011-07-18,2775.0
2011-07-19,2745.0
2011-07-20,2762.0
2011-07-21,2797.0
2011-07-22,2847.5
2011-07-25,2848.5
2011-07-26,2861.0
2011-07-27,2871.0
2011-07-28,2857.0
2011-07-29,2820.5
2011-08-01,2828.0
2011-08-02,2856.5
2011-08-03,2806.0
2011-08-04,2752.0
2011-08-05,2675.0
2011-08-08,2592.0
2011-08-09,2659.0
2011-08-10,2598.5
2011-08-11,2653.0
2011-08-12,2721.5
2011-08-15,2730.0
2011-08-16,2784.0
2011-08-17,2738.5
2011-08-18,2676.5
2011-08-19,2652.0
2011-08-22,2700.0
2011-08-23,2728.0
2011-08-24,2725.0
2011-08-25,2666.5
2011-08-26,2697.5
2011-08-30,2724.0
2011-08-31,2743.5
2011-09-01,2777.5
2011-09-02,2761.5
2011-09-05,2699.5
2011-09-06,2744.5
2011-09-07,2766.5
2011-09-08,2762.5
2011-09-09,2729.5
2011-09-12,2684.0
2011-09-13,2710.0
2011-09-14,2748.5
2011-09-15,2755.5
2011-09-16,2791.5
2011-09-19,2763.5
2011-09-20,2842.5
2011-09-21,2796.0
2011-09-22,2691.5
2011-09-23,2702.0
2011-09-26,2709.0
2011-09-27,2796.5
2011-09-28,2793.0
2011-09-29,2762.0
2011-09-30,2728.5
2011-10-03,2760.0
2011-10-04,2728.5
2011-10-05,2763.5
2011-10-06,2814.5
2011-10-07,2823.5
2011-10-10,2828.0
2011-10-11,2818.0
2011-10-12,2751.0
2011-10-13,2814.0
2011-10-14,2808.5
2011-10-17,2801.5
2011-10-18,2779.0
2011-10-19,2800.0
2011-10-20,2790.0
2011-10-21,2880.0
2011-10-24,2852.5
2011-10-25,2852.5
2011-10-26,2896.0
2011-10-27,2893.5
2011-10-28,2939.5
2011-10-31,2864.5
2011-11-01,2866.0
2011-11-02,2847.5
2011-11-03,2888.0
2011-11-04,2921.0
2011-11-07,2904.5
2011-11-08,2949.0
2011-11-09,2912.0
2011-11-10,2900.5
2011-11-11,2927.5
2011-11-14,2893.5
2011-11-15,2943.0
2011-11-16,2949.5
2011-11-17,2922.5
2011-11-18,2888.0
2011-11-21,2847.0
2011-11-22,2846.5
2011-11-23,2810.0
2011-11-24,2808.5
2011-11-25,2825.0
2011-11-28,2859.5
2011-11-29,2884.0
2011-11-30,2945.0
2011-12-01,2951.5
2011-12-02,2956.5
2011-12-05,2933.0
2011-12-06,2952.0
2011-12-07,2969.5
2011-12-08,3015.0
2011-12-09,2998.5
2011-12-12,3000.0
2011-12-13,3021.0
2011-12-14,3007.5
2011-12-15,3003.0
2011-12-16,2963.5
2011-12-19,2972.5
2011-12-20,2964.5
2011-12-21,2950.5
2011-12-22,2970.0
2011-12-23,2998.5
2011-12-28,3057.5
2011-12-29,3068.0
2011-12-30,3055.5
2012-01-03,3079.0
2012-01-04,3064.5
2012-01-05,3032.5
2012-01-06,3038.0
2012-01-09,3010.0
2012-01-10,3028.5
2012-01-11,2977.5
2012-01-12,2990.0
2012-01-13,2970.0
2012-01-16,2990.0
2012-01-17,2968.0
2012-01-18,2962.5
2012-01-19,2897.5
2012-01-20,2922.0
2012-01-23,2948.5
2012-01-24,2955.0
2012-01-25,2939.0
2012-01-26,2971.5
2012-01-27,2954.0
2012-01-30,2962.5
2012-01-31,2917.0
2012-02-01,2996.5
2012-02-02,2988.0
2012-02-03,3043.0
2012-02-06,3069.0
2012-02-07,3092.5
2012-02-08,3082.5
2012-02-09,3096.5
2012-02-10,3109.0
2012-02-13,3129.5
2012-02-14,3147.0
2012-02-15,3145.0
2012-02-16,3148.0
2012-02-17,3115.0
2012-02-20,3113.5
2012-02-21,3114.0
2012-02-22,3133.0
2012-02-23,3133.0
2012-02-24,3127.0
2012-02-27,3159.0
2012-02-28,3170.0
2012-02-29,3177.0
2012-03-01,3223.0
2012-03-02,3208.5
2012-03-05,3205.0
2012-03-06,3191.5
2012-03-07,3126.0
2012-03-08,3163.5
2012-03-09,3199.0
2012-03-12,3225.0
2012-03-13,3245.0
2012-03-14,3237.0
2012-03-15,3242.0
2012-03-16,3234.5
2012-03-19,3227.5
2012-03-20,3197.0
2012-03-21,3229.0
2012-03-22,3210.0
2012-03-23,3190.5
2012-03-26,3232.5
2012-03-27,3200.0
2012-03-28,3180.5
2012-03-29,3183.5
2012-03-30,3150.5
2012-04-02,3230.0
2012-04-03,3248.5
2012-04-04,3176.0
2012-04-05,3176.5
2012-04-10,3126.5
2012-04-11,3129.0
2012-04-12,3156.5
2012-04-13,3129.5
2012-04-16,3135.0
2012-04-17,3149.5
2012-04-18,3191.5
2012-04-19,3224.0
2012-04-20,3244.0
2012-04-23,3213.5
2012-04-24,3157.0
2012-04-25,3149.0
2012-04-26,3176.5
2012-04-27,3186.0
2012-04-30,3159.0
2012-05-01,3200.0
2012-05-02,3188.0
2012-05-03,3230.5
2012-05-04,3184.0
2012-05-08,3110.0
2012-05-09,3119.0
2012-05-10,3092.0
2012-05-11,3135.0
2012-05-14,3103.5
2012-05-15,3115.5
2012-05-16,3064.0
2012-05-17,3067.5
