Date,Equal Weight,Eligible Universe Equal Weight,Partitioning Selection,Density Selection,SPY
2020-09-11,0.012860348082389228,0.0021265983905538466,0.00221866466837084,-0.0017082154765982738,0.005840027202247622
2020-09-18,-0.017299567237337832,-0.01685669962826919,-0.009914027978650819,-0.011429417296248356,-0.03288792320868947
2020-09-25,0.024875237438164,0.0232744222988277,0.019792295680309158,0.0246127452430005,0.041854968861906094
2020-10-02,0.009551348733634946,0.009625313537717561,0.004542461665458353,-0.004280184494412809,0.019997540005754294
2020-10-09,0.015002633617959615,0.01482185921293211,0.022459890905115465,0.030604043764300037,0.010820778698585803
2020-10-16,-0.004338704548325745,-0.004768093839600196,-0.009297304442725807,-0.004451142890934623,-0.008316621255787025
2020-10-23,-0.0007415397618519837,-0.002262870522255711,-0.03987410358623966,-0.039387023418240186,-0.042453638884701175
2020-10-30,0.03975541772408353,0.04211106668844278,0.0635147517361081,0.06855442501970765,0.06139791263941219
2020-11-06,0.00409597527340666,0.02464334363316789,0.018500593400264886,0.003723746997698507,0.008479802535628918
2020-11-13,0.010836699122348303,0.005253656947519003,0.01921748691221481,0.01432059304608968,0.012938598007683834
2020-11-20,0.009176558067095053,0.013919477925699253,-0.002390054352975346,0.002884932795447881,0.013639583260684146
2020-11-27,0.01585382876569441,0.012168263077845687,0.007603468702695126,0.008956698620923742,0.011112138529676603
2020-12-04,0.022592403091353574,0.019718479663571875,0.021267771708996408,0.012723415665793159,0.00010918366979544834
2020-12-11,0.038968516428813826,0.03396847301589534,0.025549677465956044,0.03146403838062506,0.0150248408481987
2020-12-18,-0.008965414189806564,-0.0040849996850508274,-0.005422243899360191,0.0019673464504983418,-0.004478592727547123
2020-12-25,0.005043238359862201,0.004178235892010829,0.006662474847851874,0.007543932821807653,0.01322474269116063
2021-01-01,-0.0002597599935171071,-0.00029851715846164993,0.0003146526571038536,-0.00478475304746961,0.013961690575370991
2021-01-08,-0.004203309538803435,-0.01383248154160266,-0.017859340342149088,-0.01258124166648833,-0.0016879548082393264
2021-01-15,0.011420426187865429,0.009289723211897805,0.017577626157940562,0.014967500883592777,0.015272250179957807
2021-01-22,-0.007601790276671516,-0.007663865545150861,-0.004049964603612621,-0.0006040545827057375,-0.017202628811651053
2021-01-29,0.008521565397193065,0.010610633061599595,0.015473027995982935,0.013842155272395518,0.02266755846089765
2021-02-05,0.029962846063862125,0.032235458886298085,0.03391576581355782,0.02987710100728891,0.01170411817680314
