Rebalance Date,Strategy,BF-B,BTI,BUD,CCOEY,CMG,DEO,DPZ,GOOGL,KDP,KO,MCD,META,MNST,MO,MSFT,NTDOY,PEP,PM,PRNDY,QSR,SNAP,STZ,TCEHY,TPB,TTWO,UBSFY,UVV,YUM
2017-01-01,Equal Weight,0.03846153846154721,0.03846153846154721,0.03846153846154721,0.03846153846154721,0.03846153846154721,0.03846153846154721,0.03846153846154721,0.03846153846154721,0.03846153846154721,0.03846153846154721,0.03846153846154721,0.03846153846154721,0.03846153846154721,0.03846153846154721,0.03846153846154721,0.03846153846154721,0.03846153846154721,0.03846153846154721,0.03846153846154721,0.03846153846154721,0.0,0.03846153846154721,0.03846153846154721,0.0,0.03846153846154721,0.03846153846154721,0.03846153846154721,0.03846153846154721
2017-01-01,Max Sharpe,0.0,0.0,0.0,0.10780971245205462,0.0,0.0,0.11288419080609263,0.0,0.0,0.0,0.049796408953656904,0.0,0.0,0.09353870499128297,0.0,0.0748785837893104,0.0,0.0,0.0,0.0,0.0,0.21486407984782865,0.0,0.0,0.07743891657328059,0.10550672360066708,0.1632826789857219,0.0
2017-01-01,Inverse Volatility,0.046459079436784,0.04211120033905199,0.041687969986552866,0.02956411413739201,0.029125714286647484,0.04614786355555016,0.03375610447701185,0.033542271583303765,0.04664779957258514,0.05305177266787387,0.04749890060531706,0.0372672459821837,0.031776581741957896,0.04718699968540726,0.035915642186190984,0.015773719261665983,0.05367591431291427,0.046596811763781325,0.04176998665943741,0.02925605539722358,0.0,0.04130920340162831,0.03258802762349498,0.0,0.03534686636307564,0.02538848878972642,0.037496360409344925,0.03905930577385527
2017-01-01,Minimum Variance,9.733257462788837e-15,9.731916336674275e-15,0.007580196048525515,0.0832494990168159,0.1341792449134427,0.07542136741126541,0.04079655494343859,9.731308385393828e-15,0.05861478722598854,0.05954125333472081,0.10623615184344848,0.0009314704535745803,0.005241461848228038,0.045856152028255937,9.730664536118614e-15,0.0029993649891312023,0.1350337722310764,0.07048366144793279,0.0225143140748843,9.73047012138737e-15,0.0,0.033163825623467584,9.731206775353685e-15,0.0,9.732509538496342e-15,9.732408562904607e-15,0.05971578298164186,0.058441139584336464
2017-01-01,Risk Parity,0.03823849179572,0.03402175790226491,0.035250109105072355,0.05188135077228489,0.07580276209541291,0.03863172568535612,0.037606456705105575,0.028726052293369272,0.04241798089389258,0.043216271647869085,0.04800188398384861,0.031148708777494857,0.033834369885738534,0.042121458383757034,0.028140059017589234,0.025154715829731847,0.049338023617974736,0.04299384154367341,0.035233603344758106,0.027402379714007965,0.0,0.041408304907757536,0.027067773145106024,0.0,0.03153742663489992,0.02847803923385579,0.042483429878669425,0.03986302320416434
2017-01-01,Maximum Diversification,1.4284280362525225e-14,1.426256729730329e-14,0.016680779558875113,0.13047160553642154,0.1640621804674315,0.02466893758707429,0.05370141105473019,0.007016870517379559,0.060943397387922885,1.4274478745295788e-14,0.045463573146437126,1.4291260230700076e-14,0.062245314487406875,0.03690189071341479,1.426256729730329e-14,0.053668988516619935,0.05779220783285669,0.03427996368593767,0.011799032928887374,0.0016532453903172625,0.0,0.049345224498242427,1.426256729730329e-14,0.0,1.4305138230246393e-14,0.042967942121370645,0.07875548380750585,0.06758195076143926
2017-01-01,Hierarchical Risk Parity,0.041543781220474245,0.027863878069706787,0.026146624546119664,0.0491926009185105,0.047626566736627685,0.032040356190642376,0.0393242874253995,0.01982161945998389,0.053044725319509226,0.07334457239616962,0.06986079734338423,0.03545634998135942,0.03126660865897612,0.03888869811335248,0.022725919532933896,0.014003553624230555,0.05545283113611447,0.03792198664223517,0.027414163123814343,0.02953845366816751,0.0,0.044264057425884726,0.02597200516302371,0.0,0.030555624540141674,0.024479673699091337,0.06267656842429291,0.03957369663916625
2017-01-01,Eligible Universe Equal Weight,0.058823529411764705,0.0,0.0,0.0,0.058823529411764705,0.0,0.058823529411764705,0.058823529411764705,0.058823529411764705,0.058823529411764705,0.058823529411764705,0.058823529411764705,0.058823529411764705,0.058823529411764705,0.058823529411764705,0.0,0.058823529411764705,0.058823529411764705,0.0,0.058823529411764705,0.0,0.0,0.0,0.0,0.058823529411764705,0.0,0.058823529411764705,0.058823529411764705
2017-01-01,Partitioning Selection,0.08333333333333333,0.0,0.0,0.0,0.0,0.0,0.08333333333333333,0.08333333333333333,0.0,0.0,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.0,0.08333333333333333,0.08333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.08333333333333333,0.0,0.08333333333333333,0.0
2017-01-01,Density Selection,0.08333333333333333,0.0,0.0,0.0,0.08333333333333333,0.0,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.0,0.08333333333333333,0.0,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.0,0.0,0.08333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.08333333333333333,0.0,0.08333333333333333,0.0
2018-01-01,Equal Weight,0.03846153846154721,0.03846153846154721,0.03846153846154721,0.03846153846154721,0.03846153846154721,0.03846153846154721,0.03846153846154721,0.03846153846154721,0.03846153846154721,0.03846153846154721,0.03846153846154721,0.03846153846154721,0.03846153846154721,0.03846153846154721,0.03846153846154721,0.03846153846154721,0.03846153846154721,0.03846153846154721,0.03846153846154721,0.03846153846154721,0.0,0.03846153846154721,0.03846153846154721,0.0,0.03846153846154721,0.03846153846154721,0.03846153846154721,0.03846153846154721
2018-01-01,Max Sharpe,0.0,0.0,0.0,0.06820985593448003,0.0,0.0,0.0,0.0,0.0,0.0,0.18474741900727432,0.012277680175396686,0.0005548453996608788,0.02649917963772803,0.0,0.053152521049591665,0.0,0.0,0.0,0.0,0.0,0.1948023510697677,0.1331090693410742,0.0,0.19862050995819627,0.1280265684263518,0.0,0.0
2018-01-01,Inverse Volatility,0.043044427981218214,0.04126808572720245,0.041114678740199265,0.028228680230003494,0.0271769542573556,0.046226925821794204,0.03170519886367244,0.03450045668717391,0.047302271602308474,0.05550920137547995,0.049348801953630714,0.03801627247493919,0.03261306878472266,0.045959868783096706,0.03756872666707099,0.016814732917105234,0.055633963347696685,0.04604403140600362,0.04255445148592116,0.030546037468458947,0.0,0.042292313154506975,0.0325711081298811,0.0,0.03326213740775164,0.025768522060749685,0.034400990297322284,0.04052809237498751
2018-01-01,Minimum Variance,0.0,0.0,0.0,0.06756377148610597,0.09901288451823974,0.07561454040782954,0.036598226637286194,0.0,0.04722021933269933,0.09400158974986597,0.11227296725574291,0.017604536792379482,0.006794829915061589,0.042064720262056446,0.0,0.00492897089328823,0.13525607566045086,0.04899699468604141,0.036626780484830916,0.0,0.0,0.06255963996294946,0.0,0.0,0.0,0.0026604531079074674,0.05494803314392763,0.05527476570314222
2018-01-01,Risk Parity,0.037234502182250814,0.03420616627610406,0.03462672424765722,0.04654490446395509,0.06561475627140578,0.03938206605912228,0.035915139938316666,0.02897282022467676,0.043999305428820516,0.04566879188124801,0.049338243855437114,0.03199909980759263,0.03455525575748027,0.04315066605049998,0.029787836750466676,0.02555758891937093,0.04992595693190237,0.042293269455262655,0.03638539765826813,0.02848844639641332,0.0,0.04421358944988978,0.028540604758927307,0.0,0.03167677997961153,0.028401714316767794,0.04347291300238189,0.040047459936274246
2018-01-01,Maximum Diversification,0.0,0.013534764140152877,0.0048206732782884966,0.11498370514573569,0.1449001109410588,0.03436607846913431,0.05563083715070393,0.0,0.04398660995741625,0.0,0.04525248713804627,0.009798346823244137,0.06790529512524238,0.03403172342193808,0.0,0.056897290088804495,0.03828876913495543,0.030584481335905543,0.025064507854102098,0.008155988977178624,0.0,0.07358544029837365,0.0,0.0,0.01722774256885589,0.04177477109600902,0.09029231455252111,0.048918062502076684
2018-01-01,Hierarchical Risk Parity,0.044841934468424834,0.03811027667973656,0.026644190533134084,0.038166884415121775,0.04019765648237918,0.05579375696418417,0.03755532767509069,0.018151651757420686,0.0404229947910435,0.0734417412794039,0.05893912517990491,0.023602227090496454,0.03223681102831632,0.03816120247262614,0.021523823112367883,0.01361091270439746,0.07510120361978499,0.04437772292321848,0.028542941163308612,0.03485943572109651,0.0,0.05927674442831891,0.0173252292464436,0.0,0.023158937888307297,0.020125550177570367,0.056682298247024455,0.03914941994987974
2018-01-01,Eligible Universe Equal Weight,0.058823529411764705,0.0,0.0,0.0,0.058823529411764705,0.0,0.058823529411764705,0.058823529411764705,0.058823529411764705,0.058823529411764705,0.058823529411764705,0.058823529411764705,0.058823529411764705,0.058823529411764705,0.058823529411764705,0.0,0.058823529411764705,0.058823529411764705,0.0,0.058823529411764705,0.0,0.0,0.0,0.0,0.058823529411764705,0.0,0.058823529411764705,0.058823529411764705
2018-01-01,Partitioning Selection,0.08333333333333333,0.0,0.0,0.0,0.08333333333333333,0.0,0.08333333333333333,0.08333333333333333,0.0,0.0,0.08333333333333333,0.0,0.08333333333333333,0.0,0.08333333333333333,0.0,0.08333333333333333,0.08333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.08333333333333333,0.0,0.08333333333333333,0.08333333333333333
2018-01-01,Density Selection,0.08333333333333333,0.0,0.0,0.0,0.08333333333333333,0.0,0.08333333333333333,0.08333333333333333,0.0,0.0,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.0,0.08333333333333333,0.0,0.08333333333333333,0.08333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.08333333333333333,0.0,0.0,0.08333333333333333
2019-01-01,Equal Weight,0.03703703703706651,0.03703703703706651,0.03703703703706651,0.03703703703706651,0.03703703703706651,0.03703703703706651,0.03703703703706651,0.03703703703706651,0.03703703703706651,0.03703703703706651,0.03703703703706651,0.03703703703706651,0.03703703703706651,0.03703703703706651,0.03703703703706651,0.03703703703706651,0.03703703703706651,0.03703703703706651,0.03703703703706651,0.03703703703706651,0.0,0.03703703703706651,0.03703703703706651,0.03703703703706651,0.03703703703706651,0.03703703703706651,0.03703703703706651,0.03703703703706651
2019-01-01,Max Sharpe,0.0,0.0,0.0,0.01761372784796948,0.0,0.0,0.10250134922647987,0.0,0.13134423848787768,0.0,0.03384016769326403,0.0,0.0,0.0,0.14397460755013972,0.022639143726843183,0.0,0.0,0.07242820837493501,0.0,0.0,0.0,0.054921918466001994,0.10690740478380024,0.12989342643242613,0.07840772959194868,0.0,0.10552807781812508
2019-01-01,Inverse Volatility,0.04128055838928928,0.036419872851445,0.039582515564787875,0.019001889691422618,0.024891567225397867,0.047614204084844326,0.03520461773647718,0.03976025727989337,0.0347027038463942,0.05108758316956701,0.045174391163567314,0.034597345138990133,0.03612895713313202,0.041433565618471245,0.04484080356712417,0.019579313613705525,0.04852801312192611,0.037064961029717326,0.04550741993711133,0.04121737172992844,0.0,0.04278377300029212,0.03269528153212887,0.02020947923962035,0.03216763001082167,0.032658028676203564,0.027811802376290273,0.04805609327186231
2019-01-01,Minimum Variance,0.06059359900080512,0.028410709645636315,0.0026528565184703303,0.012993047767723245,0.006530432210546978,0.05931647326860633,0.035313743835603505,2.8060611354750364e-14,0.09072664496213483,0.09153620064172996,0.0937641918997223,2.8060611354750364e-14,2.8061175327475822e-14,0.020265030237782037,0.020311372723229464,0.0011488591113035258,0.06248182861814816,2.8061023667889774e-14,0.07965566905662723,0.02781440702313433,0.0,0.06570921732217785,0.04133279796390199,0.03899305853855477,0.017263766908958582,0.010605289575395496,0.04077813091724785,0.09180267225320511
2019-01-01,Risk Parity,0.044476832706167486,0.035438046482263875,0.03481479734758076,0.026912641467475042,0.030889160892982888,0.04304769272901605,0.035116850671848054,0.029968380534537525,0.05333244578406602,0.04539675441988212,0.04675270746405523,0.026685745437817415,0.03203333801777041,0.0374130923831414,0.03491756895019151,0.025333939681851384,0.043185150233688956,0.031328160279564476,0.04500544307332969,0.0369027060229131,0.0,0.04216290247096873,0.03261063590679349,0.0363272113625563,0.031214024200946384,0.03110515369252375,0.0415447277747504,0.046083890010468496
2019-01-01,Maximum Diversification,0.0729552534454434,0.04444564783680534,0.018235291307914847,0.05337690615613515,0.045294011539154695,0.013131501037543477,0.04114442880517023,0.0,0.11855916538665344,0.018283565485520795,0.07343018588457137,0.0,0.019899249454233468,0.004030419105999273,0.0,0.04469037976074994,0.01598339869775844,0.0,0.049984226596985794,0.018521524865274884,0.0,0.0574658638331302,0.04607976324778208,0.06630510204101173,0.03018540053102271,0.016202338071915096,0.08767177704611015,0.044124599862140505
2019-01-01,Hierarchical Risk Parity,0.041260419587792016,0.029649187274753814,0.03826074075809905,0.018330470722604637,0.030445134410346412,0.04988068766843677,0.027765221071589536,0.024090555636609043,0.05917524171296689,0.06192094030389213,0.05635946727753852,0.019778703024732006,0.036048991112268065,0.038374308275050374,0.030640455588263282,0.019461439390714437,0.05587169514545244,0.0399714040299103,0.04556420543969347,0.038059445792616935,0.0,0.0627847115353912,0.02018229445001286,0.020763119181779515,0.017098199942516625,0.020136329421053995,0.04221020106493927,0.05591643018161217
2019-01-01,Eligible Universe Equal Weight,0.05,0.05,0.05,0.0,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.0,0.05,0.05,0.0,0.05,0.0,0.0,0.0,0.0,0.05,0.0,0.05,0.05
2019-01-01,Partitioning Selection,0.0,0.08333333333333333,0.0,0.0,0.08333333333333333,0.08333333333333333,0.0,0.08333333333333333,0.0,0.08333333333333333,0.08333333333333333,0.0,0.0,0.0,0.08333333333333333,0.0,0.08333333333333333,0.08333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.08333333333333333,0.0,0.08333333333333333,0.08333333333333333
2019-01-01,Density Selection,0.0,0.08333333333333333,0.0,0.0,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.0,0.08333333333333333,0.0,0.08333333333333333,0.0,0.08333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08333333333333333,0.0,0.08333333333333333,0.08333333333333333
2020-01-01,Equal Weight,0.0357142857142776,0.0357142857142776,0.0357142857142776,0.0357142857142776,0.0357142857142776,0.0357142857142776,0.0357142857142776,0.0357142857142776,0.0357142857142776,0.0357142857142776,0.0357142857142776,0.0357142857142776,0.0357142857142776,0.0357142857142776,0.0357142857142776,0.0357142857142776,0.0357142857142776,0.0357142857142776,0.0357142857142776,0.0357142857142776,0.0357142857142776,0.0357142857142776,0.0357142857142776,0.0357142857142776,0.0357142857142776,0.0357142857142776,0.0357142857142776,0.0357142857142776
2020-01-01,Max Sharpe,0.10121083573052421,6.522560269672795e-16,6.522560269672795e-16,0.06811819734640542,0.04258563594816499,0.036840749419216744,1.900432588270802e-15,1.312768461311341e-15,0.13734850679681165,2.048770992288759e-15,0.07687563803638259,6.522560269672795e-16,6.522560269672795e-16,6.522560269672795e-16,0.24999999999999933,0.029575186914869593,1.2086245566113059e-15,6.522560269672795e-16,0.0800349439844478,1.3614576113492887e-15,6.522560269672795e-16,1.5457209513447862e-15,0.0263842215247856,0.053399746242656865,0.06288898678497669,2.23056224314871e-15,2.1060903015634373e-15,0.03473735127077144
2020-01-01,Inverse Volatility,0.039572638795689785,0.03329812235221648,0.03618917785986083,0.019138546931077187,0.024757420130567934,0.05132034512947117,0.03387899148433335,0.0385853336553917,0.03338215004109364,0.0503577859775727,0.04677401295724694,0.032906331372051775,0.033520717241133376,0.03699871033033063,0.04468555311155443,0.028551078592674407,0.04895195256009957,0.03427912318747691,0.04710329629477262,0.04373276335508519,0.016042817629751828,0.03942634800831924,0.03128103041499106,0.02177803177854009,0.031518652817602265,0.02678302792286113,0.027640518747841805,0.04754552132035857
2020-01-01,Minimum Variance,0.039156279425145275,0.004033913718439316,0.00010334839908023907,0.014105582064723926,0.0,0.11371759463988579,0.042980040079170806,0.011372969809944787,0.09199641050248465,0.08159283763926545,0.1014561853813762,0.0,0.0,0.03860739577963037,0.0,0.018580739727096854,0.044500495930731444,0.0,0.08534137795077804,0.054673600176814066,0.0,0.06055078492195846,0.0228584050834891,0.0,0.04102511223143554,0.0,0.05348495083055353,0.07986197570725834
2020-01-01,Risk Parity,0.03992357869374185,0.030808490647831473,0.031633619998796866,0.02697789934274516,0.026562772966842556,0.04954004116405446,0.03733607999594794,0.032355723045181674,0.05335545209715433,0.04448374248638355,0.0484514061404247,0.024921897955276277,0.026878255273763915,0.03645238275548381,0.03267496265056992,0.029647842314487277,0.04239336727057303,0.03084737815617608,0.04742302775067195,0.0413459548928214,0.019377983109471284,0.039716226512991,0.029916357001772788,0.025652044392305402,0.035611621620285125,0.02721182569152731,0.041707382436866704,0.04679268363548819
2020-01-01,Maximum Diversification,0.04461028505456129,0.014680574723208268,0.008443267801957725,0.04987434898689818,0.03357002367122188,0.04482193177951998,0.04847851198775106,0.003323093971720593,0.11272880528722576,0.016997320190464203,0.08417065203391223,0.0,0.0,0.04061470703469165,0.0,0.04532529037953981,0.0004368967670430272,0.010662585443490316,0.046508435352023675,0.026443402436758193,0.02913161742069976,0.057383426789016714,0.03504517455736042,0.025152047958485454,0.06526678983842962,0.018873158805033777,0.09520516607060937,0.04225248565830228
2020-01-01,Hierarchical Risk Parity,0.038868551598520616,0.021364747305726153,0.02942300764574233,0.01677444265067396,0.02481279465737484,0.06537135274707603,0.028926792276012393,0.025720405883178234,0.05077349182400125,0.06015637159653849,0.051578854670252645,0.02713033945125449,0.025243887491946976,0.0263773670722111,0.03449590741387152,0.02090759301195225,0.05684449551309217,0.03331229064193921,0.06671236519171415,0.04820068050686134,0.010419003918182656,0.06477263173319993,0.022091820216023725,0.019763128538697123,0.025479698889304157,0.01619529068223808,0.034988276922979754,0.05329440995024191
2020-01-01,Eligible Universe Equal Weight,0.043478260869565216,0.043478260869565216,0.043478260869565216,0.0,0.043478260869565216,0.043478260869565216,0.043478260869565216,0.043478260869565216,0.043478260869565216,0.043478260869565216,0.043478260869565216,0.043478260869565216,0.043478260869565216,0.043478260869565216,0.043478260869565216,0.0,0.043478260869565216,0.043478260869565216,0.0,0.043478260869565216,0.043478260869565216,0.043478260869565216,0.0,0.043478260869565216,0.043478260869565216,0.0,0.043478260869565216,0.043478260869565216
2020-01-01,Partitioning Selection,0.0,0.08333333333333333,0.0,0.0,0.08333333333333333,0.0,0.08333333333333333,0.08333333333333333,0.0,0.08333333333333333,0.0,0.0,0.08333333333333333,0.0,0.08333333333333333,0.0,0.08333333333333333,0.08333333333333333,0.0,0.08333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.08333333333333333,0.08333333333333333
2020-01-01,Density Selection,0.0,0.0,0.0,0.0,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.0,0.0,0.0,0.08333333333333333,0.0,0.08333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.08333333333333333,0.0,0.0,0.08333333333333333,0.08333333333333333
2021-01-01,Equal Weight,0.0357142857142776,0.0357142857142776,0.0357142857142776,0.0357142857142776,0.0357142857142776,0.0357142857142776,0.0357142857142776,0.0357142857142776,0.0357142857142776,0.0357142857142776,0.0357142857142776,0.0357142857142776,0.0357142857142776,0.0357142857142776,0.0357142857142776,0.0357142857142776,0.0357142857142776,0.0357142857142776,0.0357142857142776,0.0357142857142776,0.0357142857142776,0.0357142857142776,0.0357142857142776,0.0357142857142776,0.0357142857142776,0.0357142857142776,0.0357142857142776,0.0357142857142776
2021-01-01,Max Sharpe,0.016882525711229803,9.71445146547012e-17,6.109630829906235e-16,0.15494431744163778,0.0588955422096303,1.6925363908595601e-16,0.014048749986743275,9.71445146547012e-17,0.13291588809250737,9.71445146547012e-17,9.71445146547012e-17,9.71445146547012e-17,9.71445146547012e-17,5.849131943537153e-16,0.2499999999999999,0.1045036200759788,9.71445146547012e-17,4.255943065916745e-16,9.71445146547012e-17,4.347214715238516e-16,0.003647931244333307,9.71445146547012e-17,0.05924737163001244,0.10951070518013943,0.09540334842779004,9.71445146547012e-17,3.0505892271733874e-16,9.71445146547012e-17
2021-01-01,Inverse Volatility,0.0397772377707731,0.03647471828242827,0.03144488890942675,0.022999784330873078,0.027160951496183715,0.04513384474417189,0.035289454266738636,0.04217098846499924,0.039444726241805964,0.044423026112182885,0.045392391316327635,0.034187902848483456,0.03707473140636242,0.03959878189097854,0.044987465284825515,0.03352912090593394,0.04734775676807794,0.03596756699475291,0.04340352557640191,0.03061963548620227,0.016937422687649115,0.032100165614792564,0.03696603390391649,0.023228046003604945,0.03422857338865905,0.03091740992908306,0.032790817310756226,0.03640303206408207
2021-01-01,Minimum Variance,0.015755860641174884,0.0346461437536163,0.0,0.03753249750946175,0.0,0.058451000054432184,0.0732988006127349,0.031497028871273244,0.15474798970714312,0.005357571603019429,0.08556205557666212,0.0,0.0,0.02601545386261244,0.017225090597629823,0.09325226652791639,0.07406599737664102,0.0,0.03198215808586252,0.0,0.0,0.0,0.09874476365259972,0.0,0.059312056017235056,0.0,0.10255326554992482,0.0
2021-01-01,Risk Parity,0.03506171146258384,0.036067021887552925,0.02737092536203388,0.04201040593735176,0.026360638739105796,0.036084956698746326,0.044639649679719964,0.03704744770749207,0.0535843329455492,0.0345958046535141,0.03823529205581493,0.029685064597398614,0.031225533920197945,0.036049371374491414,0.03799612354559587,0.05035298040872502,0.039107172396831404,0.03292806231222739,0.03731831875930581,0.023319844043526376,0.02162527774595875,0.024111249887877155,0.044373404266430466,0.030390868544298413,0.04168501010336174,0.03469104328585873,0.046730365039256296,0.027352122639513636
2021-01-01,Maximum Diversification,0.027402598852737877,0.04773095650666245,2.645418973887239e-14,0.08639380643570597,0.021218675807754564,2.6505972785653155e-14,0.08295412128129277,0.006731156109805164,0.14050016915658084,2.645873943115667e-14,0.022977249103642513,2.6500848102831808e-14,2.648486303906097e-14,0.009791982332474483,2.6500855535995904e-14,0.10141242142519358,2.644492240944054e-14,0.02693851674679179,2.6444728823467368e-14,2.649769880900814e-14,0.047860316944551895,2.6456582735574356e-14,0.08613699091665848,0.05300458215384747,0.08309459215234949,0.020040088854568608,0.13581177521983165,2.6486648816149377e-14
2021-01-01,Hierarchical Risk Parity,0.032130797604792226,0.03084987642743045,0.021133049617774267,0.029794854746810203,0.02621705151125486,0.0523869163856779,0.0612546055864403,0.03802870780735771,0.08666754301819982,0.032634461461947206,0.03333917388125983,0.024993606580224852,0.03103803524324969,0.03636077988523762,0.04570053078710122,0.06262142209135521,0.037073107211239534,0.027649301585503255,0.03825623964486715,0.012954398702399634,0.014110536126160813,0.016672597102696755,0.04187653019618884,0.025134324522258306,0.0359039782287964,0.03681794583292714,0.0500894596156423,0.01831016859471069
2021-01-01,Eligible Universe Equal Weight,0.043478260869565216,0.043478260869565216,0.043478260869565216,0.0,0.043478260869565216,0.043478260869565216,0.043478260869565216,0.043478260869565216,0.043478260869565216,0.043478260869565216,0.043478260869565216,0.043478260869565216,0.043478260869565216,0.043478260869565216,0.043478260869565216,0.0,0.043478260869565216,0.043478260869565216,0.0,0.043478260869565216,0.043478260869565216,0.043478260869565216,0.0,0.043478260869565216,0.043478260869565216,0.0,0.043478260869565216,0.043478260869565216
