,Equal Weight,Max Sharpe,Inverse Volatility,Minimum Variance,Risk Parity,Maximum Diversification,Hierarchical Risk Parity,Eligible Universe Equal Weight,Partitioning Selection,Density Selection,SPY
2016-03-18,10142.584535287033,10325.787449485026,10179.133879284214,10266.353639449713,10149.245667206029,10116.989865615515,10231.26277948235,10196.047949521237,10134.845979056321,10134.845979056321,9988.04465733195
2016-03-25,10150.250043419426,10306.555902296808,10160.493814543976,10253.243027704673,10152.993391936681,10173.7170863833,10228.014878905351,10180.046131155897,10108.5387097391,10108.5387097391,9926.469274742945
2016-04-01,10380.36933312301,10631.656536727965,10407.846485581904,10501.041421818736,10395.461801368276,10398.053428348725,10483.850243259789,10487.582984051258,10409.952748624433,10409.952748624433,10112.17483487486
2016-04-08,10325.407910332235,10635.661492419822,10373.584804923003,10498.826309538139,10345.342769518355,10304.090162707933,10447.213772864854,10380.985908299459,10264.301618573072,10264.301618573072,9993.909691844137
2016-04-15,10364.324880354345,10515.507986120347,10393.574901080827,10522.459759702137,10376.879621833074,10357.587395994278,10475.5265439641,10314.015256350533,10206.78746672072,10206.78746672072,10154.205088949213
2016-04-22,10181.080942723378,10365.497051423215,10197.16013988992,10283.143923788757,10180.064117564858,10155.351471280792,10264.973266409053,10072.740984995187,9957.584798235275,9957.584798235273,10212.358248099674
2016-04-29,10122.389869131925,10475.398582160895,10169.029855633235,10223.989874146377,10123.764733537333,10049.332430064029,10183.833898914725,10141.628287995283,10049.07486236377,10049.07486236377,10083.342448409478
2016-05-06,10256.10201981292,10597.596015810595,10303.888486524831,10360.62114462779,10253.022830028189,10176.766786013754,10321.55058237039,10320.15525381238,10229.590485991583,10229.590485991583,10053.529769604023
2016-05-13,10356.689334397875,10767.756610616008,10377.900251869734,10365.350671259186,10334.416677466696,10259.064788009626,10383.445999794481,10422.552500570691,10371.03009783344,10371.03009783344,10006.613893382388
2016-05-20,10219.141679305401,10572.7622138261,10198.950943435219,10120.087678193306,10170.743413400018,10105.775015675517,10199.481211652093,10204.36338100895,10167.267277024448,10167.267277024448,10042.29160670003
2016-05-27,10460.217276023523,10799.166771098367,10430.650515901083,10234.069125923692,10384.681746024771,10253.530261343078,10400.98823140485,10400.7919920991,10347.246804232935,10347.246804232935,10274.426416784228
2016-06-03,10484.722865431211,10796.804746797601,10453.900377244656,10226.402776625386,10398.338447894972,10247.931371554241,10407.83363436221,10420.732425048245,10355.769798003477,10355.76979800348,10276.375561787152
2016-06-10,10487.633252598118,10884.180395852754,10453.436673779932,10262.190991690446,10407.796108854573,10265.99159900003,10431.312089918894,10439.574069702136,10355.714315961675,10355.714315961677,10266.115931272885
2016-06-17,10323.067622684788,10753.049921537237,10314.94063858307,10177.265455091132,10260.587349183501,10117.686438523113,10300.966729445736,10337.240928381483,10231.504280278576,10231.504280278576,10145.110545560852
2016-06-24,10218.063489530557,10685.999226540103,10213.990166680875,9997.70549632365,10139.52854454836,9950.485897030858,10171.00974103402,10231.702060538268,10144.238530977882,10144.23853097788,9983.987091820223
2016-07-01,10635.35104606858,11137.684701670216,10642.975357536618,10286.005501021078,10529.921369327281,10213.500020831929,10548.460743218846,10550.62453785883,10473.402043404076,10473.40204340408,10312.134232820494
2016-07-08,10813.888694677562,11321.262879145403,10781.566443289732,10411.59208700938,10685.036030576242,10391.777405465404,10699.05341284111,10750.90689050423,10671.12887509212,10671.128875092121,10446.242448823072
2016-07-15,11176.04543547087,11280.382163634613,11010.092899358095,10496.673289797343,10929.789712377802,10634.263407528075,10916.812156884314,10857.718190731204,10763.064237869208,10763.064237869212,10602.45740106198
2016-07-22,11266.764588540951,11611.171504124532,11129.989613481845,10792.916856367461,11084.125449347108,10903.229671222225,11104.720242703072,11070.607486207362,10999.357444515901,10999.357444515903,10671.72464661738
2016-07-29,11144.827600835619,11563.325617477192,11014.003315698217,10469.321401027588,10930.649068271798,10624.24676536864,10905.881709319961,10927.026626076073,10872.653237870696,10872.653237870698,10665.830572924564
2016-08-05,11112.477515643071,11498.1477053639,10966.180381104105,10400.91045449671,10878.243211920364,10565.768168416344,10867.786204430733,10919.976260127916,10876.723116062736,10876.723116062742,10717.901343695696
2016-08-12,11183.290349269057,11520.268318116867,11034.877136157553,10418.783732823713,10932.92943559705,10583.047975943779,10922.261724892673,10929.320449673694,10864.34417620333,10864.344176203333,10731.655355612495
2016-08-19,11222.112916757795,11547.012672304065,11055.468929465962,10371.474500891754,10955.02449524968,10569.453989445885,10919.620623816061,10867.44735895668,10800.109056820442,10800.109056820445,10735.582684798974
2016-08-26,11195.364578007971,11558.808261056249,11024.783022037607,10457.85590530837,10969.011496977959,10693.734032600281,10933.217076843628,10911.525431459353,10870.387306345718,10870.387306345723,10674.17801739307
2016-09-02,11349.971972375777,11702.116492087102,11165.90814240589,10562.231794905174,11100.129996516256,10795.294065665525,11071.046400953526,11000.417822334672,10945.153798804009,10945.153798804013,10727.234360355298
2016-09-09,11186.656912927572,11464.917289998917,10922.164245118702,10356.8673163761,10903.6822281076,10688.324407335285,10842.765022564567,10654.218805113167,10620.835744408345,10620.83574440835,10477.192055548969
2016-09-16,11242.250446381153,11597.47117667106,10985.736748960953,10382.116157044473,10951.876428386258,10669.050000695872,10894.974628710577,10742.069627816336,10703.830776707935,10703.830776707939,10534.555876971386
2016-09-23,11514.963581820419,11779.764314977701,11259.954538935548,10673.724587425064,11233.466374929934,10968.02126109686,11181.360028295718,10956.68773577824,10913.157920369076,10913.157920369082,10663.913107027782
2016-09-30,11439.128797326539,11713.326490893603,11190.166176870835,10635.146558145168,11172.939654991602,10930.658034801589,11108.085733064656,10881.82514190073,10813.755774924448,10813.755774924452,10679.222035071067
2016-10-07,11244.334390770526,11598.852149374017,10987.172084470832,10468.572843789578,10983.892134837099,10765.735809894046,10916.462767957622,10724.894388909881,10688.043415159367,10688.043415159374,10617.010430433704
2016-10-14,11122.141518106324,11490.9587165017,10889.033440176543,10370.139067045811,10862.520207630798,10607.963550772118,10815.777903689379,10646.504503408742,10567.407050687778,10567.407050687783,10522.21598515377
2016-10-21,11241.253887571962,11820.799346167829,11004.129867258636,10588.779060852206,11009.977234299049,10827.402442278028,10972.070541883448,10858.621326305718,10853.362789149596,10853.362789149602,10564.673907161045
2016-10-28,11123.869039502093,11798.684848281617,10912.089088855138,10470.99711636193,10891.81410716557,10646.649038899268,10857.316446357294,10794.117541083193,10772.900865735355,10772.900865735357,10493.579833151436
2016-11-04,10947.615301808926,11507.205489404154,10742.717038397705,10354.984435385144,10739.812064133897,10540.267160327327,10728.970571756676,10650.662757733337,10643.882933568333,10643.882933568337,10296.581551654946
2016-11-11,10677.378979118123,11080.852825451379,10478.559282623663,10217.307511521707,10500.225434642298,10402.00262271425,10528.16790653021,10482.34793625539,10454.322405180734,10454.322405180736,10685.145147944515
2016-11-18,10793.395859745662,11174.182891621207,10575.846767724574,10350.940341923664,10606.586894263037,10558.42493249064,10657.574841332313,10595.249355564487,10587.115240539517,10587.11524053952,10787.837370380767
2016-11-25,10934.346043270229,11452.071949244048,10715.485902804769,10426.980110438411,10732.776549474263,10626.70683959033,10786.764402482977,10828.514095343198,10843.58451747618,10843.584517476182,10936.94212324106
2016-12-02,10687.469128312805,11052.771360460587,10493.853309974063,10254.306586116085,10503.545816937558,10410.609268147251,10577.879120054386,10633.098863315841,10637.263551543101,10637.263551543103,10846.096126551703
2016-12-09,11004.07548705899,11338.026539644086,10796.247397454768,10412.966680181573,10779.572454139383,10618.553425875754,10850.618134775452,10907.49304751541,10889.407274780724,10889.407274780728,11183.31229166039
2016-12-16,10905.477229964208,11339.575049132234,10764.323197765498,10492.688044831042,10742.26163015907,10611.004073149476,10838.358263203218,10976.880961501356,10965.513991436446,10965.513991436448,11176.219691785187
2016-12-23,10898.698910136109,11333.0855268101,10768.64949052267,10571.328544408658,10766.240671973854,10699.611776383963,10863.115374535837,11013.575832001743,11027.843199085713,11027.843199085717,11209.492432961522
2016-12-30,10921.780990168261,11353.634114484472,10778.369605097729,10528.343726634508,10774.216045628307,10688.616476629912,10857.154024771187,10915.825330723941,10920.028769104863,10920.028769104865,11101.228207744902
2017-01-06,11069.888186405382,11309.604527039564,10915.922189843492,10669.188003195924,10926.836531814892,10837.67063469838,10992.466173961624,11130.317989703814,11114.04317786572,11102.620253427865,11283.992010881433
2017-01-13,11113.600567997537,11392.799281778978,10945.812567201923,10670.073234380097,10964.766220310668,10857.467846795938,11020.346616759265,11168.512585614533,11157.824291251163,11149.325889943451,11276.04407514039
2017-01-20,11202.422477390306,11667.181217042897,11058.81865123717,10804.993200407576,11060.418967576014,10939.820894144006,11153.74159791033,11312.750183951703,11377.612850436139,11362.966921513775,11260.649789505555
2017-01-27,11348.144000817634,11610.82561142973,11214.030808917656,10900.022677752055,11192.67747705883,10945.406508634254,11266.720643115339,11477.3723075413,11541.316410633757,11504.708206278709,11371.395544703324
2017-02-03,11343.81751774755,11534.00552130106,11215.207096361066,10831.48995967826,11159.682562972837,10824.759350157678,11232.95363868519,11461.029325057358,11531.139169985508,11476.614882981414,11389.772066191392
2017-02-10,11584.623348768966,12054.530616750733,11439.596771020317,11051.859741889339,11400.487847821209,11128.081891478925,11483.896981574448,11764.811590709372,11883.100607512235,11835.440303895488,11497.540865386954
2017-02-17,11716.310182333642,12052.643640016804,11568.259683627735,11170.483507231564,11535.995364666329,11220.440745439157,11588.58134619379,11856.201225579107,11906.655994769877,11884.966812947512,11675.336328710162
2017-02-24,11756.496426622993,12025.614857214672,11620.73547109859,11210.878148676984,11569.102991680242,11201.643841338866,11636.060966832185,11914.97877176275,11991.32338954194,11931.871442934647,11757.284016474203
2017-03-03,11804.996523731936,12028.74309828858,11670.046888748322,11197.756528135253,11603.645646728144,11213.752405063515,11674.12894647323,12016.2600673359,12154.414223998638,12057.942536721854,11840.717102326253
2017-03-10,11801.90581891794,12091.357852693187,11649.778819083456,11151.90139897698,11579.521156666282,11182.776750380657,11647.533541829416,11972.542582297741,12124.797945157106,12007.953894357222,11804.461245321514
2017-03-17,11993.466867594525,12358.977684472833,11823.650777903867,11295.310626021756,11750.627443362997,11365.96167677036,11810.630996127295,12011.64687302483,12190.97648975366,12046.287446904538,11822.891445294992
2017-03-24,12014.197148300767,12356.02137102408,11832.703847857218,11307.061093319702,11770.682196510856,11398.33493940657,11824.407342747627,12000.602567286689,12133.611946095207,12019.992940539867,11664.778386613058
2017-03-31,12068.387184356587,12333.382744807795,11882.265236989124,11409.4538351888,11847.025810107132,11492.368544988127,11887.676475070057,12116.327458133797,12178.04070736499,12138.829358714378,11758.552060695069
2017-04-07,12067.069773758474,12414.931263574472,11878.069693318193,11399.129474090007,11846.051934972149,11497.034633443134,11883.95165727398,12053.948606816097,12083.899979834314,12047.472671821934,11731.616020722373
2017-04-14,12083.311025472094,12390.259028177794,11897.544778385038,11507.200341223594,11886.879900915683,11581.997176972789,11918.194532881407,12049.796756337335,12030.090686745882,12041.205778610049,11597.438286681316
2017-04-21,12301.852766864797,12770.783314193137,12078.201040553822,11656.324972971484,12092.935007759559,11826.41743923303,12122.476945357785,12283.373236077477,12285.219482723505,12300.831276310751,11701.189119247825
2017-04-28,12541.106091560734,13057.328868493818,12288.343083872554,11769.646571598736,12296.11499890692,11982.381165756882,12307.429685489964,12420.206275980625,12547.057705756231,12437.084177994482,11875.267567450332
2017-05-05,12852.07605370686,13401.419904775456,12577.399674829503,11934.99124168848,12572.063132739708,12211.710996169226,12570.831569192413,12677.27592562462,12798.844192435628,12687.046197277281,11956.07304744291
2017-05-12,12952.853121146854,13501.143531269348,12656.57694688736,11972.506870228119,12662.666973771424,12283.562210616055,12641.13705106235,12724.923489735185,12841.419687600206,12756.775295675117,11920.160380754714
2017-05-19,13101.928774894688,13638.922232328741,12794.499742557815,12050.83286706271,12790.565142525686,12373.209347981334,12766.631163027236,12814.247870477979,12924.675366426343,12846.447411140081,11886.739803749715
2017-05-26,13470.711025612727,13991.539839093946,13124.745734871158,12270.904977684553,13107.847465572737,12638.856729106672,13063.550251196366,13225.120909033414,13410.03198387077,13276.564799238213,12056.328618631715
2017-06-02,13671.328445089623,14384.860404512361,13319.239719853364,12463.04517818512,13301.188016036738,12852.684937903647,13268.73995895765,13410.001247568352,13655.151558613885,13493.842471404765,12179.03411637339
2017-06-09,13365.628863967318,14154.35829355188,13012.190207284095,12230.215450474454,13002.54313306778,12628.8247015089,12976.361452664943,13061.281690937545,13308.65307499591,13138.227929090652,12141.122146097543
2017-06-16,13510.05155070458,14310.922421763442,13141.73455090759,12328.878788440292,13124.826620076812,12747.861299781409,13099.053961582495,13156.626031871472,13373.405370552167,13187.905877253308,12161.738204394844
2017-06-23,13608.374468279693,14524.153845888864,13197.510114339057,12217.09443180123,13147.42627011314,12730.359754052872,13139.36714800648,13200.613265487395,13472.424146459372,13161.104989317417,12186.300071357204
2017-06-30,13400.239616775456,14447.777318312048,13010.71880754323,12088.212818290658,12963.62515771376,12535.566163423728,12970.499965974634,12975.410383950217,13186.402066085066,12904.060614232834,12119.6357923565
2017-07-07,13283.165070411946,14251.936452748756,12931.685870134095,12019.899998923136,12863.252758333114,12367.715600829326,12884.958013564847,12988.542092195083,13265.416007163198,12955.13655976923,12135.173513944146
2017-07-14,13492.857357159462,14407.133744541818,13124.751458557246,12004.951925011655,13007.899838866939,12374.182494355398,13026.51224502793,13101.553862255609,13443.04887793552,13037.653471614914,12308.0974347228
2017-07-21,13692.415081308824,14800.452346632981,13286.471354303472,11890.45671974777,13108.538445655071,12365.189651206678,13150.466943171143,13172.938745229967,13633.46410754433,13066.83951731555,12374.257487950737
2017-07-28,13674.419854531883,14468.26633505265,13269.384687345906,11895.122891494406,13090.37234444971,12320.841815907554,13134.2072151535,13052.879001847678,13452.228942498314,12829.301353885592,12375.759605566987
2017-08-04,13743.84689116192,14660.613044694033,13307.378269626483,11866.76489784492,13133.228346992837,12344.128341288302,13155.853386322156,13056.960291403226,13449.950155373903,12835.366777187684,12400.822178401431
2017-08-11,13600.886611904863,14512.036498331772,13191.026778651172,11777.917144831343,12996.452254134407,12178.641853403396,13048.836269175947,12972.82013601866,13414.862766829361,12764.610680236887,12235.917471352644
2017-08-18,13744.082389868743,14746.859197135467,13320.678493459642,11843.269435428108,13115.53961226003,12280.366383099461,13179.881038133271,13030.260740851667,13508.451834384701,12824.42504729635,12165.247545375278
2017-08-25,13764.529643096894,14727.714618380156,13334.767225051864,11782.492582856732,13118.570232700115,12236.024304855671,13175.992615816956,13028.42476272656,13500.022477128663,12826.6163105586,12257.97228905391
2017-09-01,13920.395956848897,14798.257667515354,13490.113112217941,11858.930554502576,13258.756794848605,12300.456086054499,13311.234978553714,13251.430996336792,13760.511956252247,13075.915600867425,12422.376290230612
2017-09-08,13981.97592257542,14899.72340864635,13555.173748439172,11759.583657555708,13279.405848054968,12186.234319965239,13342.478130919348,13280.37882210222,13807.208883597248,13088.11191020979,12359.222232185515
2017-09-15,14140.130785072843,15231.938604271054,13654.940956172912,11818.344890346605,13411.026810164862,12387.428468999591,13453.424572558117,13349.662090760166,13877.90199053355,13192.619923658147,12552.02919194434
2017-09-22,14091.289401021553,15205.856131601033,13578.293942614646,11674.100525193508,13339.264932642252,12280.641104981389,13374.936611682433,13338.473321758342,13858.466004511267,13182.825863467935,12564.618116735237
2017-09-29,14075.086302008027,15216.681841379384,13561.918068521758,11650.473063178291,13324.2103330451,12279.217171671926,13351.082219918226,13300.494015683329,13885.923040834938,13193.016158664157,12654.784772592875
2017-10-06,14365.656031350249,15763.68702446769,13794.735740086959,11740.873687637708,13559.59602099585,12497.614738820466,13570.471696991704,13482.218745981201,14070.445652455439,13373.330951632883,12812.95062978505
2017-10-13,14592.267436573662,15944.273936668971,14014.204830320843,12017.414375842474,13798.144494318802,12791.4685694328,13798.658050617505,13634.185893964044,14195.834196706766,13522.556927334961,12842.161405573797
2017-10-20,14567.673565267183,15795.78933821084,14003.395209051358,11908.760784687373,13760.693029316393,12648.682323315725,13762.866384949415,13609.779462444316,14141.149809197808,13460.704709051659,12950.96505557001
2017-10-27,14494.356031254603,15784.799910690004,13941.396007260006,11645.245145785286,13625.989473519689,12337.66415504383,13660.618914159508,13548.481972139803,14269.56789347964,13424.3309765287,12981.190442730485
2017-11-03,14616.733707760339,15961.662520374039,14044.887948404554,11706.841594966523,13732.643147935429,12468.159852108298,13775.097801422873,13600.134014652942,14289.324048219212,13431.66197041694,13018.463551032462
2017-11-10,14829.059768464467,16263.630520481387,14220.579365220103,11832.681991247804,13930.748093845013,12720.678669450052,13955.236795063553,13752.247788948029,14471.140206437185,13616.097882957929,13000.329902691483
2017-11-17,14904.768244531338,16166.002701408837,14289.214133941487,11868.436356327638,13998.74753290967,12741.12188226876,13996.101616027345,13812.541870443758,14554.348512630997,13712.571953161374,12988.745909545436
2017-11-24,15138.371952498708,16500.82217297631,14479.302832648342,11937.102590554165,14175.560367709648,12881.441531719222,14157.76969476787,13865.798183307903,14628.09249146205,13713.045847940679,13114.672996386753
2017-12-01,14989.898406722488,16270.897293678348,14400.878232641971,12223.213242201653,14146.309886250736,13073.941781965113,14148.311246063762,13947.699501999641,14626.668866895554,13863.383477520683,13321.19260922936
2017-12-08,15105.4222203395,16248.848419622866,14550.474025062093,12369.302040108092,14285.513945048078,13191.279404659366,14290.373562051254,14085.692719836163,14821.146097812523,14088.720240545656,13374.086156785022
2017-12-15,15207.215242963668,16426.176493475075,14658.883513668725,12510.552349232486,14396.934271366881,13303.426130614804,14413.650513653452,14257.793915928747,15055.880006643838,14284.930685150812,13493.075519381167
2017-12-22,15233.92557217567,16497.01421659509,14687.557224647833,12455.921570421073,14402.12676890903,13280.027739599891,14425.526128155796,14185.437562698931,14978.166448018324,14218.230134307343,13543.703130872482
2017-12-29,15213.17460829755,16408.8436871749,14704.872178040556,12452.403423432617,14385.505007683394,13160.228323861904,14425.06118207843,14170.86548918481,14963.89478299064,14192.731178642916,13510.799979267807
2018-01-05,15556.704634666254,16917.631018507498,14956.415108198513,12598.213639478889,14683.198949434945,13493.73425757985,14621.529191869773,14472.924247374405,15331.968817584417,14607.069741416819,13842.919328188256
2018-01-12,15713.284496698829,17212.20527407252,15042.423174030124,12737.607338167374,14836.373175827826,13838.349524823234,14710.26779942651,14484.915222292393,15464.147092375304,14692.550323941296,14070.748419762609
2018-01-19,15937.217001988927,17338.344639481755,15248.311870209493,12892.811927024934,15045.113768233303,14013.397585116114,14903.67785694943,14734.74817545812,15748.899668434466,14995.962413235004,14196.815422656055
2018-01-26,16190.380905196034,17718.011875015716,15487.938176607367,13019.08642492712,15247.631470229646,14125.19913919617,15102.091084191257,14940.864557894269,15967.74662705277,15292.60863770884,14509.196048524318
2018-02-02,15828.555761513557,17252.278618510667,15174.246650285018,12774.226648786138,14931.530511657047,13889.556922175821,14778.116141094053,14686.077958625827,15418.598439210773,14813.502163705374,13945.698668166402
2018-02-09,14976.396412558035,16165.215882932858,14379.097811290032,12056.81792216935,14095.528737086843,13093.235915671166,14026.647143873159,13871.014837676283,14568.165956269646,13844.851543708957,13239.426196350465
2018-02-16,15640.928503908524,16850.7344778036,14930.257697262754,12556.851593480023,14739.758655559941,13895.553868119017,14571.126326245074,14322.929915595354,15129.56590613068,14386.801407110657,13827.224091045071
2018-02-23,15866.44237934677,17175.945825279014,15099.253067688443,12720.40645166122,14952.258423506548,14211.821314730267,14726.779054313623,14529.67583183216,15425.50379405615,14706.067073812397,13908.229325401378
2018-03-02,15469.21039520962,16676.778467242162,14736.11870170315,12443.624421056957,14595.1088334081,13800.139639878302,14371.251936733011,14162.747039433976,14996.68290392122,14286.543811942238,13623.193047984983
2018-03-09,16044.658082061345,17619.684503619515,15266.183604852271,12908.107657479264,15130.25035327599,14377.380942111111,14880.106872781014,14642.880523620483,15510.91639320603,14796.657587783608,14118.847862588733
2018-03-16,15860.126959296023,17405.636063310536,15088.409010564576,12815.07634810788,14962.008316382835,14248.615218419818,14709.504288255113,14418.452292914311,15262.410015036077,14622.629177058772,13938.00944512552
2018-03-23,15278.662616395151,16715.03894660092,14503.34127879402,12542.010199198441,14476.039688246785,14106.228600048658,14236.515719516536,13763.71159453205,14576.975201928437,13831.081059042017,13117.082368403917
2018-03-30,15557.57916139315,16747.24249174681,14811.094877753174,12790.297083790045,14749.024290050624,14287.392284347497,14547.272691756254,14073.99464226361,14940.34562548074,14136.27504867758,13376.32481361908
2018-04-06,15267.714569914386,16185.422528716286,14645.858501666917,12494.042503636962,14447.968986304324,13580.077743729502,14351.50275005006,14039.723366566803,14883.735252705415,14026.498415874896,13201.970053213
2018-04-13,15701.220521636727,16935.391474031385,14979.87896127656,12990.331829240613,14899.876395340047,14425.738658699493,14726.121468404277,14206.72295107129,15053.530820841732,14228.52692324156,13477.983065229853
2018-04-20,15328.989960250843,16685.487835092128,14578.259031000482,12486.51006347867,14489.649606872024,13924.802570109474,14267.364868691435,13990.795795807608,14872.516047257464,14137.688004688545,13552.198411169651
2018-04-27,15531.606331873207,16671.38460222537,14727.280911877531,12901.430195794761,14812.18043778084,14570.060454236278,14503.961549314034,14308.027722766674,15341.221830396376,14608.178499773803,13549.65968280241
2018-05-04,15532.988582218679,17096.777702625273,14692.209116984559,12828.587462022562,14784.971520277591,14531.64087262925,14438.04776501408,14282.049757391966,15314.372126644435,14597.196591616093,13522.208857354903
2018-05-11,15786.616971658314,17708.298761453145,14888.339649662916,12999.218879955983,15016.693156880536,14817.270005881312,14602.819296069414,14446.131582139787,15453.519724844211,14836.691095824977,13869.391621246037
2018-05-18,15778.285723458877,17717.515444492616,14873.535396835468,13043.845390319748,15039.815385893762,14946.504976891443,14629.513642432756,14401.131464963155,15421.566222557385,14744.135346923966,13792.121001513842
2018-05-25,16017.019179850296,17529.70673872242,15109.24459698613,13371.06366177469,15295.897640559659,15352.639631261218,14969.847948159964,14762.877321161941,15874.967762379232,14776.041944833243,13833.807185296479
2018-06-01,16146.385096266438,17756.94451047919,15198.661892034816,13384.011777324951,15391.241371981485,15442.534881059468,15034.271608376537,14920.259315891468,16013.543247033596,14972.84525097583,13907.511265662148
2018-06-08,16325.28237933486,18107.6224307781,15378.04229315366,13661.306464814965,15592.636951398137,15710.821216315851,15232.913182974986,15132.208768290906,16300.321782251543,15247.735057236912,14140.822602549466
2018-06-15,16490.445927770135,18263.03075687551,15577.11387854896,13839.230021861875,15769.69796425219,15808.709212991867,15430.847619582944,15393.514837745339,16589.45214405188,15554.518648924279,14150.20049794277
2018-06-22,16528.04326928296,18086.468169759577,15580.720069099869,13963.603774759486,15838.220303596541,16092.17503923639,15479.85526496321,15423.481670426536,16598.233479053466,15571.244159899525,14028.16906118179
2018-06-29,16216.63927989997,17627.15011086267,15320.909457783197,13597.381237072552,15497.192725862968,15576.292161778903,15194.355219664772,15131.381810169401,16215.038202335383,15160.401941735709,13851.501726027318
2018-07-06,16513.330576720935,17831.677883897773,15601.337133065439,13883.34305048568,15812.211010340628,15950.31531528567,15488.761668890578,15487.538086885506,16612.405181020415,15497.844086356996,14062.892001439306
2018-07-13,16837.024019870536,17923.97285968937,15942.997991836388,14035.17178821147,16096.442157488129,16079.173425055498,15751.741748465634,15972.61237650466,16891.681063622007,15818.035083158,14275.807273821982
2018-07-20,16985.941841329695,18156.618900844227,16076.530230130984,14147.789797255495,16225.809479772775,16208.866857844916,15878.306885995617,16013.870670312965,16876.280435238274,15883.799802860212,14280.406904038813
2018-07-27,16784.986608262567,17759.724765474104,15893.294280239854,14083.529675996122,16086.978235485029,16132.7085651619,15746.652335081102,15843.327521096959,16897.081572848063,15661.69252395997,14369.24919726467
2018-08-03,16915.65988938802,17707.307380523656,16018.730670059196,14269.999367856924,16223.056718822078,16346.069850200436,15906.386698858223,15998.156522909963,17082.07810473742,15812.305853426797,14480.556376621296
2018-08-10,16783.784490365182,17886.167250753224,15874.748092765156,14171.263680824302,16116.147317610086,16249.114933412611,15706.179691878417,15912.701010601662,17019.30256956852,16041.586489135389,14458.094130416035
2018-08-17,16558.45131086374,16966.069120036704,15738.549916139473,14075.723944763386,15943.584142142607,15904.689597665169,15591.752413572502,16016.631969487033,17187.711817086973,16076.593279403429,14555.10611312593
2018-08-24,16725.27939768981,17749.872921493854,15801.071388709315,14134.502754140878,16079.934058668357,16245.321517253427,15638.525634445477,16025.397015853494,17333.27925721209,16215.6934549866,14680.201623431012
2018-08-31,16543.54934735981,17696.918034154416,15629.746845142945,13926.657678131993,15852.002021805742,15975.1971591091,15456.916013480173,15872.158200658816,17210.464313457793,16108.778062716556,14823.169429451396
2018-09-07,16403.573779354687,17420.88239682358,15542.108780051234,14059.49793540612,15795.796778234699,16015.175330915801,15463.209252169843,15824.33652018326,17156.22396794741,15964.162872506988,14684.799493697505
2018-09-14,16689.033432220527,17909.182127820175,15791.412443133335,14335.101356859426,16082.074470190033,16433.213413587346,15709.418747282498,16001.353706541438,17208.827515039102,15919.658219140993,14852.275488194844
2018-09-21,16805.311517566624,18015.9658641179,15907.208097284529,14377.026597823864,16151.388185973046,16425.409673509123,15828.839193321051,16079.595102805146,17335.374528045977,15968.152440229907,14976.43998476941
2018-09-28,16727.29842350626,18106.27359172648,15823.399752327618,14251.070112151094,16047.35519270498,16270.700682477516,15723.881109170294,16037.351020048318,17357.472876491862,16051.708932105626,14911.305982590417
2018-10-05,16388.49601816819,17737.848693739747,15523.26585507956,13998.400322721469,15735.52218493889,15933.73145673725,15450.002741458084,15727.080183997077,16988.78712681802,15652.58363718947,14762.554979748713
2018-10-12,16044.625155791899,17507.51389989309,15204.039024580716,13790.703731034455,15427.235375940676,15701.691453980253,15157.552384416984,15406.057760065774,16565.7974822139,15228.303473158569,14153.733598252811
2018-10-19,16081.039254998117,17099.46399933053,15334.360211320134,14026.361071479969,15507.865637914954,15677.560090592746,15339.101191893391,15574.542792007227,16658.73972230157,15222.731914818241,14169.121724061455
2018-10-26,15761.158893316131,16595.50693504915,15071.355352663173,13950.532048776691,15263.66445491756,15465.144007541527,15116.299105691367,15406.981466917847,16499.758638385956,15029.09065299779,13609.026327713158
2018-11-02,16050.522923399563,16840.23661177267,15363.724840088878,14241.514532833704,15580.399307961066,15749.004432686195,15368.428969969003,15860.008989026735,16880.345100862567,15423.88143395577,13945.490994026135
2018-11-09,16176.110275721276,16101.09076660517,15564.33161057912,14663.655867651218,15776.266989016749,15955.337409154366,15645.638638093957,16203.952987361816,17198.089235127594,15669.81612037975,14246.570098778115
2018-11-16,15815.303491165954,15937.830153222556,15255.429742648399,14392.906462661416,15419.15545816776,15444.319063873572,15327.787598734812,15867.221469033037,16932.44885307047,15419.391291991591,14039.869211050367
2018-11-23,15381.713626689398,15259.043648895395,14836.969700277697,14046.399752319667,15010.124489825424,15077.437744956682,14937.360499409824,15427.44030640024,16514.525188252173,15012.896014087079,13502.340777952635
2018-11-30,15958.918283187324,15981.756381161225,15368.751745573456,14441.513411851789,15514.79539021867,15479.274814426666,15413.616095457603,16001.964623236205,17142.003963820298,15707.515632478146,14138.346352419348
2018-12-07,15422.658033174319,15417.179743549053,14861.697578450694,14097.853496266514,15039.359294065986,15114.38187492276,14938.321735495094,15434.688934234175,16497.141244741106,15091.965715189406,13518.753194859883
2018-12-14,15306.646225088278,15303.297941747227,14769.966870344524,13950.534690742606,14904.424230011959,14826.197624327575,14796.43685314099,15295.166403093473,16311.07537565267,14988.236262270108,13359.748721330106
2018-12-21,14425.71222331222,14611.097872158252,13941.682593717009,13086.015529022477,13999.249777481793,13781.650912644316,13950.494503807056,14296.542509952638,15166.096216826281,13892.673123569108,12417.82329869783
2018-12-28,14748.076869504766,14905.068753188769,14216.482344479526,13323.866393730577,14313.860820370302,14145.581849783764,14196.382071789774,14643.287921341685,15595.500095033918,14393.097163396882,12781.537276144243
