Date,SPY
2020-01-03,0.005479194837538256
2020-01-10,0.013071869298731035
2020-01-17,0.002417813512702131
2020-01-24,-0.012178701427679581
2020-01-31,0.01922539338461573
2020-02-07,0.009222363434378622
2020-02-14,-0.00032619712557148216
2020-02-21,-0.11705007666742702
2020-02-28,0.016637994955564388
2020-03-06,-0.17969292044919702
2020-03-13,-0.030631653498011967
2020-03-20,0.09241152974631234
2020-03-27,-0.035872751470136244
2020-04-03,0.10471337914671025
2020-04-10,0.0032349781065596456
2020-04-17,-7.167249557249455e-05
2020-04-24,0.04084867748505952
2020-05-01,-0.00963921134558682
2020-05-08,-0.009420296729917503
2020-05-15,0.034775468728556365
2020-05-22,0.0274348456559951
2020-05-29,0.02769276775082424
2020-06-05,-0.034526027048739125
2020-06-12,0.03715768315267539
2020-06-19,-0.00987049294923606
2020-06-26,0.015877619598063608
2020-07-03,0.006885788961892916
2020-07-10,0.02038960704938983
2020-07-17,0.006764235006135122
2020-07-24,0.0030964088552551017
2020-07-31,0.03200997792242475
2020-08-07,0.007477912385398928
2020-08-14,0.004304650486464469
2020-08-21,0.02970912343225151
2020-08-28,-0.008440182567775916
2020-09-04,-0.03329541597130708
2020-09-11,0.005840026622628987
2020-09-18,-0.03288762394443281
2020-09-25,0.04185464569477437
2020-10-02,0.019997538047401245
2020-10-09,0.010820969679164334
2020-10-16,-0.00831671386794289
2020-10-23,-0.04245391808792381
2020-10-30,0.06139771873082336
2020-11-06,0.008480181888621045
2020-11-13,0.012938223012779153
2020-11-20,0.013639863794170504
2020-11-27,0.011112320552650795
2020-12-04,0.00010891361638030086
2020-12-11,0.015024932201907126
2020-12-18,-0.004478858735153265
2020-12-25,0.013225102497372106
2021-01-01,0.01396186515919168
2021-01-08,-0.0016883878449253018
2021-01-15,0.015272600199544857
2021-01-22,-0.017202968010439388
2021-01-29,0.02266764943916597
2021-02-05,0.011704119172864999
2021-02-12,2.5572175319732434e-05
2021-02-19,-0.021473180394886528
2021-02-26,-0.014725503348377616
2021-03-05,0.044677701614584946
2021-03-12,-0.005209405994424761
2021-03-19,-0.001286504048659414
2021-03-26,0.027995987903859543
2021-04-02,0.019744842349788346
2021-04-09,0.017991700110853343
2021-04-16,-0.008656472436870972
2021-04-23,0.01889535010764003
2021-04-30,-0.002356817727549046
2021-05-07,-0.020974974707990764
2021-05-14,0.012186514262645809
2021-05-21,0.009656318458775383
2021-05-28,-0.0012401466237236044
2021-06-04,0.011557705215036308
2021-06-11,-0.0038716536566265904
2021-06-18,0.010713757254620062
2021-06-25,0.012538110332759254
2021-07-02,0.0011383409715814332
2021-07-09,0.008887770482372586
2021-07-16,0.0016335398553305987
2021-07-23,0.011918140084804074
2021-07-30,0.0025190180490477125
2021-08-06,0.007583374583211164
2021-08-13,-0.01179495406776922
2021-08-20,0.014550064534241779
2021-08-27,0.015529061693847022
2021-09-03,-0.009289747450661882
2021-09-10,-0.004031213230751497
2021-09-17,-0.0057477827706713305
2021-09-24,-0.03168010937476126
2021-10-01,0.022183949594605623
2021-10-08,0.008753967373012806
2021-10-15,0.0250621294108535
2021-10-22,0.010427921125665882
2021-10-29,0.018742435092704745
2021-11-05,-0.006725227179269925
2021-11-12,0.01285129609535837
2021-11-19,-0.0006173767654307599
2021-11-26,-0.025647640732379625
2021-12-03,0.019567072299044187
2021-12-10,0.00021447244419922406
2021-12-17,0.012441409523548982
2021-12-24,0.011814697280516167
2021-12-31,-0.0172630153257469
2022-01-07,-0.007287311498569025
2022-01-14,-0.03827534551634314
2022-01-21,-0.03471734495118043
2022-01-28,0.03561829018428533
2022-02-04,0.006090523993203115
2022-02-11,-0.027285547839307308
2022-02-18,-0.02004318667752285
2022-02-25,0.01730092800946506
2022-03-04,-0.023478940400151034
2022-03-11,0.03664116714108879
2022-03-18,0.024529953773370677
2022-03-25,0.0025527764844548422
2022-04-01,-0.006354558627285747
2022-04-08,-0.0244668423409006
2022-04-15,0.0006167701054609025
2022-04-22,-0.02339868154111796
2022-04-29,-0.03272499739442228
2022-05-06,-0.051883544290741816
2022-05-13,-0.007340644281985603
2022-05-20,0.04069738287981175
2022-05-27,0.029804662875894766
2022-06-03,-0.03821405990224157
2022-06-10,-0.0866627973603018
2022-06-17,0.03557364815921696
2022-06-24,-0.002142453257578078
2022-07-01,0.031119854793354666
2022-07-08,-0.028483897604328047
2022-07-15,0.055251208382182775
2022-07-22,0.018255371929115135
2022-07-29,0.019947097913100405
2022-08-05,0.014052320503504528
2022-08-12,0.018809723239921975
2022-08-19,-0.019584197240978003
2022-08-26,-0.05504053619110372
2022-09-02,0.00998914350647204
2022-09-09,-0.02562524685663851
2022-09-16,-0.036816279151715675
2022-09-23,-0.030543830706362563
2022-09-30,0.028694586798957606
2022-10-07,-0.019373195728908676
2022-10-14,-0.0015301058510844227
2022-10-21,0.03987302376162795
2022-10-28,-0.0236064662470524
2022-11-04,0.06382569425042023
2022-11-11,-0.001139968246932979
2022-11-18,0.020748523966288287
2022-11-25,0.01232539154791594
2022-12-02,-0.027345509472500664
2022-12-09,-0.016681618791142803
2022-12-16,-0.01838098789879265
2022-12-23,0.007144469685862145
2022-12-30,-0.010588368667571357
2023-01-06,0.046338706313705416
2023-01-13,-0.02095911580674888
2023-01-20,0.04145196818812175
2023-01-27,0.029722308961244975
2023-02-03,-0.023249876518629354
2023-02-10,0.0029232370769886984
2023-02-17,-0.018663614211147227
2023-02-24,-0.007113353305867572
2023-03-03,-0.015711062215812685
2023-03-10,0.011620296226547826
2023-03-17,-0.003633869956283108
2023-03-24,0.026782256479122225
2023-03-31,0.013599091697961044
2023-04-07,0.010459785324784655
2023-04-14,-0.0038456268048724282
2023-04-21,0.0012869786354754095
2023-04-28,-0.01765239559745531
2023-05-05,0.017278505838217356
2023-05-12,0.01722750346043629
2023-05-19,-0.010924918158483381
2023-05-26,0.017291653854995332
2023-06-02,0.01732983704006093
2023-06-09,0.031388943757382215
2023-06-16,-0.010096065018017943
2023-06-23,0.0036653769016014143
2023-06-30,0.003537967937328103
2023-07-07,0.02251750246947454
2023-07-14,0.00582786035598489
2023-07-21,0.0006855480776841113
2023-07-28,-0.008066367899854432
2023-08-04,-0.006528070037754892
2023-08-11,-0.02157383502782664
2023-08-18,0.0013752911112718045
2023-08-25,0.03080859911371962
2023-09-01,-0.01221268516380355
2023-09-08,0.012386109487562497
2023-09-15,-0.03874306529235539
2023-09-22,-0.0066528693586051495
2023-09-29,-0.009381229276565735
2023-10-06,0.021578494244341773
2023-10-13,-0.016672090656599223
2023-10-20,-0.032549276046978506
2023-10-27,0.04414004301896667
2023-11-03,0.0071501243251370404
2023-11-10,0.03777896617081564
2023-11-17,0.010638852786097164
2023-11-24,0.0030328758918380574
2023-12-01,0.004009751880349146
2023-12-08,0.030072345513719644
2023-12-15,0.005521999925367497
2023-12-22,0.008440959440270917
2023-12-29,-0.01974039434886784
2024-01-05,0.019410435586682144
2024-01-12,0.0002936914935196525
2024-01-19,0.024218805463353813
2024-01-26,0.002397465928051848
2024-02-02,0.01864268109944465
2024-02-09,0.007404933408971981
2024-02-16,0.010935951410300371
2024-02-23,0.0011428015673874564
2024-03-01,0.013245957161808134
2024-03-08,0.0002719949504447926
2024-03-15,0.01722974173366908
2024-03-22,0.0016660087815509681
2024-03-29,-0.019117797908846445
2024-04-05,0.009608711680313598
2024-04-12,-0.03567553321443183
2024-04-19,0.007947511664025955
2024-04-26,0.0030587005583319906
2024-05-03,0.02997828613769401
2024-05-10,0.016379385347074116
2024-05-17,-0.005163774428160061
2024-05-24,-0.006369224836115479
2024-05-31,0.023057308339520244
2024-06-07,0.014570144966377027
2024-06-14,0.008387748119348962
2024-06-21,0.0020707857859136414
2024-06-28,0.009315803497200056
2024-07-05,0.009103151603401399
2024-07-12,-0.0068645217211659925
2024-07-19,-0.025784530932019805
2024-07-26,0.008543852505196813
2024-08-02,-0.02276200066920329
2024-08-09,0.042249899300715425
2024-08-16,0.005695586347041102
2024-08-23,0.0038293220931663514
2024-08-30,-0.015653197371797226
2024-09-06,0.017248437316156905
2024-09-13,0.02126685181931931
2024-09-20,0.005386167719016783
2024-09-27,-0.007827975658197763
2024-10-04,0.014634988076868735
2024-10-11,0.010796054406249969
2024-10-18,-0.005340372253724177
2024-10-25,-0.018299788810539487
2024-11-01,0.047428875199513956
2024-11-08,-0.0037943786054021557
2024-11-15,0.0005391696912728577
2024-11-22,0.008691629557520994
2024-11-29,0.013075565963814399
2024-12-06,-0.003840673353020874
2024-12-13,-0.03016563952788441
2024-12-20,0.029455763428856526
2024-12-27,-0.027771365662233406
2025-01-03,0.00829549957759562
2025-01-10,0.0036473585400624417
2025-01-17,0.030609826182313997
2025-01-24,-0.007724501534464498
2025-01-31,0.002115713089194407
2025-02-07,0.005623983348389475
2025-02-14,0.0010660100506318007
2025-02-21,-0.04149869290930622
2025-02-28,-0.02109226113419597
2025-03-07,-0.037174115133267564
2025-03-14,0.025515851571647367
2025-03-21,0.00582838458753396
2025-03-28,-0.0535726778906178
2025-04-04,-0.022582329993923584
2025-04-11,0.0034884180532654685
2025-04-18,0.038525034741161195
2025-04-25,0.02154788944442564
2025-05-02,0.011800145937769827
2025-05-09,0.04495099784796465
2025-05-16,-0.012481817113574972
2025-05-23,0.01193645721457676
2025-05-30,0.005084203681576542
2025-06-06,0.018042372759301494
2025-06-13,-0.010451377857767367
2025-06-20,0.02718082599079011
2025-06-27,0.022014485703857025
2025-07-04,0.000767568996094137
2025-07-11,0.003547259169620121
2025-07-18,0.010158649242088107
2025-07-25,-0.003688368197157511
2025-08-01,0.00026887943178747646
2025-08-08,0.020087039249260856
2025-08-15,-0.014574789542878884
2025-08-22,0.021036849369311144
2025-08-29,0.0003081197836580552
2025-09-05,0.013110261211748754
2025-09-12,0.0070403760772852365
2025-09-19,-0.0036021793292101622
2025-09-26,0.016974250769342163
2025-10-03,0.002899008920579074
2025-10-10,-0.015674406889242064
2025-10-17,0.0168322514037511
2025-10-24,0.012013267884981096
2025-10-31,-0.014003585106076686
2025-11-07,0.0025809486657279008
2025-11-14,-0.029030979289723802
2025-11-21,0.04160722709716279
2025-11-28,0.006929680771462243
2025-12-05,0.006984320527726677
2025-12-12,-0.018427958111125166
2025-12-19,0.023578323386141947
2025-12-26,-0.012254127111194092
