Date,Equal Weight,Max Sharpe,Inverse Volatility,Minimum Variance,Risk Parity,Maximum Diversification,SPY
2020-04-17,-0.01107681838923913,-0.020365751177630287,-0.011496306058548456,-0.015673258594617656,-0.012795686466084422,-0.01829147355189842,-7.191099779724208e-05
2020-04-24,0.03536187057075102,0.02413752566889893,0.03332279973861896,0.03524340698044326,0.03455977640948804,0.03618079992079282,0.040848682356834726
2020-05-01,0.0001437249209257363,0.01641352314558242,-0.003145109271077806,-0.01630003772684452,-0.004519872743188991,-0.00876035305140277,-0.009639097866697992
2020-05-08,0.014524434071018444,-0.00684128412977103,0.0036110338641741624,-0.015032838386808911,0.004979988074304442,0.010460328041874467,-0.009420065332692375
2020-05-15,0.03875000966312281,0.02573785516305871,0.03671442013078474,0.0317823685861911,0.03527233578773914,0.03702619515257699,0.03477546060508584
2020-05-22,0.01700865979136612,0.01656498322637101,0.01852906743981375,0.03143107408657486,0.02079725378217656,0.025620822450071135,0.027434839462653727
2020-05-29,0.027327931344004464,0.022060473426653626,0.025386829772439556,0.029736689730498922,0.02781283919933819,0.03319420809056295,0.0276923222275846
2020-06-05,-0.016744488473963703,0.0017486898840937126,-0.021054368493339748,-0.03180367698444975,-0.02118043192764163,-0.019198433999141784,-0.034526034430359474
2020-06-12,0.03983014375748084,0.022803395817653005,0.036801142073053406,0.026140703800172638,0.035567228766004044,0.03648270764544281,0.03715780210318952
2020-06-19,0.00342989334612831,0.0003919110052048591,-0.0070697792465357345,-0.02603402860326076,-0.006251642674194646,-0.002726443634888498,-0.009870494002964062
2020-06-26,0.010139618686032303,0.00582279786941986,0.011848818291526397,0.010165774368467106,0.009395860341567808,0.003200338566115679,0.015877836949171154
2020-07-03,0.02891837669515973,0.02725589021914665,0.020540790910673623,0.0011393726351014433,0.020348162957334104,0.02432703923835544,0.006885682096664002
2020-07-10,0.015785738788858694,-0.005538180418201755,0.014762725769433604,0.028677465777571687,0.018547672140043714,0.028546048009780556,0.02038939623219051
2020-07-17,0.013498010946661365,0.018127848203827623,0.013254297228177947,0.02003759563384011,0.015031907359482899,0.021080026276568242,0.006764649612967342
2020-07-24,0.007843055298939472,0.01603000495591611,0.010483879364003634,0.010034226071782726,0.009196604087360782,0.006501939945374735,0.0030963056116024568
2020-07-31,0.0652677800940995,0.06638510352788418,0.040240367630092644,-0.0033624061803128047,0.044901707678864256,0.07230027948914763,0.03201007693956946
2020-08-07,-0.003667025419628156,-0.016073954867604767,-0.0009162780091834799,0.00924737292308131,-0.000630125116103275,0.0010345439446761695,0.007477316190820962
2020-08-14,0.01781244733447318,0.013623908719953226,0.014436928125270532,0.0021757357536653643,0.0132462776143214,0.013689413157195629,0.00430494732964767
2020-08-21,0.006497313876925093,0.031708223802254576,0.012202809958976601,0.010503746430756689,0.010095575817123947,0.00278083889916636,0.029709224303933128
2020-08-28,-0.012342664640666579,0.006816079545708176,-0.00608152427867048,0.009385912411395747,-0.004814193125496025,-0.003012196762690489,-0.008440182567775916
2020-09-04,-0.0077193756324669405,-0.02628997183726478,-0.014437779531140005,-0.012647920248072375,-0.011253546519280122,0.0014728680260081006,-0.03329551191604901
2020-09-11,0.017918915060458174,0.026557834421556903,0.011018217875193193,0.01609186692910658,0.015411399588966646,0.029797386711231555,0.005840027202247622
2020-09-18,-0.02867536493565659,-0.024242988894705664,-0.02571554484112204,-0.03040902171643911,-0.027871986058247034,-0.03819072909006782,-0.03288792320868947
2020-09-25,0.03591152061831493,0.022649670907194608,0.03234389806918725,0.024492876203092262,0.030563984056293014,0.028377850577308905,0.041854968861906094
2020-10-02,0.00026566273249306604,0.011937969233478007,0.004386368575069799,0.015191802490777562,0.005347357273157494,0.005320035827986125,0.019997540005754294
2020-10-09,0.018206638791830265,0.021050264654697726,0.014603693493365988,0.004084212906431572,0.014505096172714005,0.015402570638974211,0.010820778698585803
2020-10-16,0.005125821794127239,-0.004191245828745749,0.0011608805207539152,0.0037637948964472923,0.002746480919742389,0.009393967078010101,-0.008316621255787025
2020-10-23,-0.004419944467064729,-0.04237259373387381,-0.02165865481099516,-0.034560987577614166,-0.015227717934100715,0.0019308536402544707,-0.042453638884701175
